gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank	ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity	zi	pc	gc	prestige	stresscent	gilschmidt
USP16	4.08842669388797	1	0.000128	111	0	0.000136	0	0	3e-05	0	1858.116667	1.07717875619428e-05	1858.11666666667	474.7890625	0	112	1	1	0	1290	224	-0.982142857142857	1773.3979588652	51654	1	NA	2	1	0.000848756730767884	1	10	1	549705782278873	NA	-0.536227775263626	0	2.40482642810402e-06	1	0	0.246499955779591
USP19	4.76700267959678	1	0.000128	11	0	9e-06	0	0	3.5e-05	0	1570.156421	1.00448808391144e-05	1570.15642135642	289.11328125	0	12	1	1	0	210	24	-0.833333333333333	1520.95730613774	4572	1	NA	2	1	5.79560674615307e-05	1	11	1	2563099746063.97	NA	-0.536227775263626	0	8.58413115034651e-08	1	0	0.208298808882529
USP21	3.94283526859768	3	0.000383	64.666667	2646.453828	0.000266	0	0	5.3e-05	5754.597658	1935.912698	1.93172871171597e-05	1935.9126984127	528.583984375	0	197	3	1	0	1749	400	-0.843176015155259	1838.8816828479	89170	0.378968253968254	0	4	3	0.00166761678870853	0.333333333333333	10	3	2122140470604203	0	-0.941467597037451	0.666666666666667	0.667329645195432	3	23878	0.256820469409998
USP22	4.01454638254434	12	0.001531	22.583333	1406.777563	0.000135	0.378788	25	0.000143	3101.048698	1905.086508	2.7822701531583e-05	1905.08650793651	506.7001953125	1	283	12	11	0.01823367525984	1511	698	-0.256648323968437	1806.03407284979	99002	0.136363636363636	107.19696969697	13	10	0.000842418567160266	0.123178709703875	10	37	543179717445173	0.378787878787879	-0.227794929873921	0.402777777777778	0.402782659355298	12	18864	0.252731030503633
USP26	4.50401939517673	1	0.000128	28	0	1.6e-05	0	0	3.1e-05	0	1669.31075	1.05225061456667e-05	1669.31075036075	349.75439453125	0	29	1	1	0	396	58	-0.931034482758621	1609.76383931101	11011	1	NA	2	1	9.8319610780951e-05	1	11	1	7378835450368.21	NA	-0.536227775263626	0	2.44949304284425e-07	1	0	0.221452739501296
USP3	4.58632129641444	4	0.00051	12.5	46.400321	1.5e-05	0.166667	1	6.5e-05	153.814465	1648.470274	2.08721077214131e-05	1648.47027417027	339.41748046875	0	54	4	2	0	463	120	-0.46140350877193	1580.87649890104	15858	0.352941176470588	9	5	4	9.07233278066396e-05	0.266667751736111	11	5	6282776430070.05	0.166666666666667	-0.539750548124906	0	8.27857278173916e-07	4	1009	0.218688017268546
USP33	4.0972310833227	1	0.000128	110	0	0.000513	0	0	3.1e-05	0	1856.104762	1.07652459371932e-05	1856.10476190476	473.9453125	0	111	1	1	0	1300	222	-0.981981981981982	1769.5871691062	45170	1	NA	2	1	0.00320900834516621	1	10	1	7857917425055003	NA	-0.536227775263626	0	3.36139222667509e-06	1	0	0.246233054113114
USP39	3.92867168559398	18	0.002297	44.111111	600.868209	0.002572	0.418301	64	0.00014	1390.882837	1951.723413	2.94604732953558e-05	1951.72341269841	538.0390625	1	812	17	17	0.096948922456955	1726	1930	-0.338881653139881	1845.51118906103	375209	0.2138619201726	339.660130718954	19	16	0.0159652841171129	0.074856279271615	10	82	196904569196516800	0.418300653594771	0.333725182977853	0	4.43562432598243e-05	18	15027	0.258917937476556
USP4	4.5808345029986	1	0.000128	9	0	7e-06	0	0	3.3e-05	0	1636.988961	9.984860854434e-06	1636.98896103896	329.1552734375	0	10	1	1	0	355	20	-0.8	1582.77002785515	5886	1	NA	2	1	4.66268632210473e-05	1	11	1	1661108640233.24	NA	-0.536227775263626	0	9.2795151673819e-08	1	0	0.217164892682277
USP40	4.50376419548297	1	0.000128	25	0	0.00013	0	0	3e-05	0	1676.150433	1.05164515370171e-05	1676.15043290043	356.16259765625	0	26	1	1	0	568	52	-0.923076923076923	1609.8550543971	10401	1	NA	2	1	0.000815263114273669	1	11	1	507191172843914	NA	-0.726923919075498	0	4.37975945732916e-07	1	0	0.222360099880663
USP47	4.35842796988644	1	0.000128	38	0	0.000104	0	0	3.1e-05	0	1734.334163	1.06155830301816e-05	1734.33416305916	392.78759765625	0	39	1	1	0	724	78	-0.948717948717949	1663.53731299587	18399	1	NA	2	1	0.000654052348329882	1	11	1	326428420543537	NA	-0.536227775263626	0	5.45463141099489e-07	1	0	0.23007882237452
USP48	4.44991706009953	3	0.000383	13.666667	348.919701	2.4e-05	0	0	6.3e-05	895.192541	1692.464286	1.87358675113698e-05	1692.46428571429	364.3896484375	0	44	3	1	0	531	94	-0.591666666666667	1629.33543614154	10987	0.342342342342342	0	4	3	0.000151467093698324	0.333333333333333	10	3	17507055984211	0	-0.413818027588454	0.444444444444444	0.444445966547149	3	3426	0.224524314899747
USP5	3.86295776445068	1	0.000128	193	0	0.003084	0	0	2.7e-05	0	1975.046429	1.08054543399896e-05	1975.04642857143	555.55859375	0	194	1	1	0	1976	388	-0.989690721649485	1876.90572768712	108514	1	NA	2	1	0.0193221309133976	1	10	1	284878535598746016	NA	-0.536227775263626	0	5.52558269251158e-06	1	0	0.262011996361274
USP53	4.1397218323338	1	0.000128	83	0	0.000133	0	0	3.3e-05	0	1829.64881	1.07307322380921e-05	1829.64880952381	454.80078125	0	84	1	1	0	1105	168	-0.976190476190476	1751.42385106186	28968	1	NA	2	1	0.000833893474508764	1	10	1	530613480710732	NA	-0.536227775263626	0	2.50794674283572e-06	1	0	0.242723376163932
USP54	4.15528901365318	2	0.000255	52.5	486.634611	2.5e-05	0	0	5.2e-05	720.006023	1821.832937	1.60679289177097e-05	1821.83293650794	448.9443359375	0	107	2	1	0	999	216	-0.923776223776224	1744.86239828036	23046	0.530927835051546	0	3	2	0.000153953995597891	0.5	10	2	18117477637437.9	0	-0.0527194426427322	0	0.000321527034638391	2	8753	0.24168651320083
USP6	4.97818042618349	1	0.000128	18	0	3e-06	0	0	3.1e-05	0	1504.562734	1.03324507110085e-05	1504.56273448773	253.12744140625	0	19	1	1	0	154	38	-0.894736842105263	1456.43727892551	4015	1	NA	2	1	1.66149231469345e-05	1	11	1	211883272447.026	NA	-0.726923919075498	0	1.67312169119249e-07	1	0	0.199597072763049
USP6NL	4.78193186168177	1	0.000128	10	0	8e-06	0	0	3.3e-05	0	1569.314683	1.00298544327883e-05	1569.31468253968	290.111328125	0	11	1	1	0	244	22	-0.818181818181818	1516.20888035009	3461	1	NA	2	1	4.68659663473807e-05	1	10	1	1677156952808.77	NA	-0.787971078505206	0	1.38122752812997e-06	1	0	0.208187142815039
USP7	3.89932372081154	13	0.001659	13.230769	29233.088737	0.002241	0.012821	1	0.00025	62733.334862	1960.988095	2.68523968038927e-05	1960.9880952381	544.8818359375	0	185	6	2	0	1913	526	0.321890642896835	1859.40128930921	78572	0.0820173204279165	2.37179487179487	14	5	0.014041151505967	0.0783512622107069	10	14	150437183773808192	0.0128205128205128	0.198230710787405	0.674556213017751	0.67456146513646	13	247556	0.260147001225517
USP8	3.77631746841904	2	0.000255	121.5	131.722429	0.001102	0	0	4.4e-05	340.272753	2019.74127	1.55659314269075e-05	2019.74126984127	585.9658203125	1	245	2	1	0	2170	492	-0.74163179916318	1919.96769724616	132915	0.508438818565401	0	3	2	0.00690383074511775	0.5	10	2	36369135712106944	0	-0.787971078505206	0.5	0.500152808824919	2	2016	0.267941266893223
USP9X	4.65841520990175	1	0.000128	13	0	2.1e-05	0	0	3.5e-05	0	1608.734163	1.01631085046315e-05	1608.70082972583	312.03564453125	0	14	1	1	0	286	28	-0.857142857142857	1556.41075928564	4356	1	NA	2	1	0.00012977995764883	1	11	1	12852445116576.5	NA	-0.536227775263626	0	1.30139917509098e-07	1	0	0.213412155707865
UTF1	4.88082174301391	1	0.000128	6	0	2e-06	0	0	4.3e-05	0	1533.944877	8.78152983708982e-06	1533.94487734488	268.96826171875	0	7	1	1	0	134	14	-0.714285714285714	1485.48911139578	2626	1	NA	2	1	1.51742279516416e-05	1	11	1	176013080999.354	NA	-0.5	0	0.000184615752676476	1	0	0.203494942603474
UTP14C	4.29896644124027	19	0.002425	20.578947	1251.701471	0.001187	0.526316	90	0.000152	2571.6494	1765.756385	2.85911561586429e-05	1765.70638528139	410.94189453125	1	410	15	19	0.0805145132160418	774	1162	-0.0221866877477608	1686.54667418598	65281	0.321546052631579	215.789473684211	20	12	0.00743696765553328	0.116549918912266	11	109	42202849824414776	0.526315789473684	0.207379865151673	0	0.000267139951597661	19	37493	0.234240698498454
UTP15	4.60393007528391	18	0.002297	21.722222	106.252354	0.001224	0.653595	100	0.000139	257.599006	1645.515512	2.84036462493962e-05	1645.48217893218	335.78466796875	1	409	15	18	0.0881226607495283	373	1124	-0.080074624141364	1574.83007677171	61248	0.462174940898345	267.320261437909	19	13	0.00766809562156868	0.127028401018724	11	118	44866820828272728	0.65359477124183	0.0507869057514298	0	0.000110840233179532	18	4265	0.218291613018336
UTP18	4.18999617200459	24	0.003063	25.125	2349.509424	0.004239	0.695652	192	0.000182	4020.552776	1826.566306	2.92485363694266e-05	1826.51630591631	452.47802734375	1	627	19	24	0.0644155291404222	1049	1806	0.0216210354941176	1730.40911167281	128851	0.184742647058824	436.173913043478	25	14	0.0265662789149789	0.119931639915928	11	216	538532082015442304	0.695652173913043	0.833751702752644	0.0798611111111112	0.0801461743666181	24	84284	0.242307814528553
UTP20	4.16447620262856	24	0.003063	25.333333	971.623948	0.004444	0.65942	182	0.00018	1838.495189	1836.882973	2.92803417996e-05	1836.83297258297	459.02490234375	1	632	19	24	0.0644155291404222	1092	1816	0.0131467582065884	1741.01308331035	132477	0.184914841849148	416.753623188406	25	14	0.0278483568939751	0.113888547328509	11	206	591765005071904768	0.659420289855072	0.833751702752644	0.0798611111111112	0.0801909030357061	24	38723	0.243676435736654
UTP25	4.34107439071073	24	0.003063	21.958333	750.972607	0.001705	0.641304	177	0.000182	1645.32644	1753.013925	2.91967994155361e-05	1752.96392496392	403.05712890625	0	551	19	24	0.0644155291404222	754	1654	0.0613920697605647	1670.18735486905	91044	0.32773631840796	353.358695652174	25	14	0.0106832181652041	0.117055409285452	11	201	87087183360928880	0.641304347826087	0.990344662152886	0	0.000339183941755805	24	21658	0.232550268634107
UTP3	4.64603802475437	13	0.001659	20.538462	67.864626	0.000802	0.653846	51	0.000107	161.458143	1627.957576	2.73026502160661e-05	1627.92424242424	325.47412109375	2.6	280	13	13	0.0551790975027305	340	716	-0.213189380565542	1560.55708439757	41077	0.446488294314381	183.076923076923	14	12	0.00502616638792901	0.151241951715639	11	64	19276312214128608	0.653846153846154	-0.732177891249784	0	5.64905301402296e-05	13	2022	0.215962356384225
UTP6	4.34694398366722	19	0.002425	25.789474	1621.696259	0.003953	0.748538	128	0.000153	3630.948264	1755.679004	2.87026309283313e-05	1755.64567099567	406.38818359375	0	509	18	18	0.0801115097722985	706	1360	-0.0940827343045484	1667.93213373646	105272	0.214473684210526	381.005847953216	20	14	0.0247744462999743	0.128491567578093	11	147	468336632848862720	0.748538011695906	-0.105806053648813	0.193905817174515	0.193983127269265	19	29879	0.23290603223609
UTRN	3.71136914635702	11	0.001404	30.545455	24088.275707	0.000556	0.054545	3	0.000199	50338.085178	2063.472222	2.71198309622433e-05	2063.47222222222	616.333984375	0	347	8	4	0.0987551639829222	2432	804	-0.144463190872533	1953.56680189782	141822	0.104577240940877	18.9272727272727	12	6	0.0034841794903745	0.09325143234406	10	14	9263096324546330	0.0545454545454545	-0.244654138295388	0.760330578512397	0.760352000254195	11	239519	0.273742666784565
UTS2	5.60367487559015	1	0.000128	8	0	0	0	0	3.2e-05	0	1336.174711	9.84116614727165e-06	1336.17471139971	170.27392578125	0	9	1	1	0	163	18	-0.777777777777778	1293.86656343929	1886	1	NA	2	1	3.05935186621657e-06	1	11	1	7144571765.30614	NA	-0.612514982111587	0	1.72982317914183e-07	1	0	0.177258518360274
UTS2R	4.6419548296542	8	0.001021	60.25	7603.322234	2.5e-05	0.321429	9	0.000118	15181.697122	1643.656349	2.5170113253674e-05	1643.65634920635	339.0478515625	1	490	8	6	0.10035000709363	468	1036	-0.585246355074764	1561.92979466176	100436	0.372670807453416	157.5	9	7	0.000158334082293352	0.133854568617519	10	17	19133859304457.3	0.321428571428571	-0.138112974466692	0	9.38778853478706e-05	8	254966	0.218049396286337
UTY	5.00178639785632	1	0.000128	7	0	4e-06	0	0	3.7e-05	0	1495.775036	9.49354954397164e-06	1495.77503607504	247.828857421875	0	8	1	1	0	115	16	-0.75	1449.56361131662	1981	1	NA	2	1	2.20214569389714e-05	1	12	1	370096071783.001	NA	0	0	-Inf	1	0	0.198431286292806
UVRAG	5.71979073625112	1	0.000128	4	0	0	0	0	5e-05	0	1296.742136	7.51518337573127e-06	1296.74213564214	147.215087890625	0	5	1	1	0	14	10	-0.6	1267.60014277428	268	1	NA	2	1	5.45263121104832e-07	1	12	1	227091757.084452	NA	-0.577350269189626	0	0.000182548351185807	1	0	0.172027346198218
UXS1	4.30726043128748	1	0.000128	32	0	3.7e-05	0	0	3.3e-05	0	1746.351984	1.0569319374703e-05	1746.35198412698	397.9921875	0	33	1	1	0	664	66	-0.939393939393939	1683.29908756962	16041	1	NA	2	1	0.000233064610877979	1	10	1	41450615058936	NA	-0.536227775263626	0	5.25996301514731e-07	1	0	0.231673120738518
UXT	3.74862830164604	8	0.001021	28.25	11165.6949	0.000591	0	0	0.000127	24637.614767	2038.771429	2.53296823102406e-05	2038.77142857143	599.591796875	0	234	6	1	2	2431	524	-0.173911895138094	1934.14949962557	103994	0.131642512077295	0	9	5	0.00369874274268435	0.125	9	8	10439906078741818	0	-0.0465887845629385	0.53125	0.531258781184119	8	115510	0.270465830269468
VAMP1	4.79826464208243	3	0.000383	8	503.254632	6e-06	0	0	7.5e-05	1624.354175	1561.442893	1.72277100816474e-05	1561.44289321789	284.18798828125	0	27	3	1	0	207	60	-0.308333333333333	1511.04786724817	3935	0.35	0	4	2	3.98684922311527e-05	0.333333333333333	11	3	1213010552706.28	0	-0.622295108152829	0.444444444444444	0.44447079625504	3	3631	0.207142861928626
VAMP2	3.83616179660584	24	0.003063	15.5	46859.35224	0.000503	0.094203	26	0.000377	91951.356162	1998.819841	2.9783110143325e-05	1998.81984126984	569.5673828125	1	396	12	17	0.0793218456465995	2009	1344	0.326480811116507	1890.01609898882	132901	0.0727671451355662	37.304347826087	25	9	0.00314942492366164	0.0540960941888299	10	50	7569020726148529	0.0942028985507246	1.86284444713282	0.482638888888889	0.482899725123461	24	548277	0.265165805421822
VAMP3	3.87814214622942	19	0.002425	15.631579	34030.095337	0.00047	0.087719	15	0.000283	67901.562746	1976.487698	2.92086085312605e-05	1976.4876984127	555.228515625	1	316	11	11	0.0364673505196801	1967	974	0.201155866481676	1869.5569374527	97069	0.0859351769253643	27.719298245614	20	7	0.00293861877312276	0.0632695358152161	10	34	6589664499611717	0.087719298245614	0.537436684313807	0.703601108033241	0.703676977373621	19	393236	0.262203196923925
VAMP4	3.75296669643996	15	0.001914	20.4	27671.331391	0.000325	0.152381	16	0.000221	55516.968212	2037.146032	2.84727268133614e-05	2037.14603174603	597.318359375	1	321	11	6	0.0501750035468149	2370	852	-0.00788901114597981	1931.91364069087	118134	0.100497512437811	48.9142857142857	16	7	0.00203424949610705	0.0834061109233764	10	31	3157850946573336	0.152380952380952	0.206084743609054	0.693333333333333	0.693427119002921	15	304100	0.270250203203218
VAMP7	3.86933775679469	25	0.00319	15.76	43461.550392	0.000441	0.106667	32	0.000384	87764.829154	1981.709127	2.99714073277361e-05	1981.70912698413	557.3759765625	1	419	13	20	0.0470303214626865	1859	1438	0.319462467990717	1873.81097480543	126408	0.0737440758293839	44.6933333333333	26	8	0.00276426743848047	0.0570884859707129	10	57	5830612985743666	0.106666666666667	2.0285204174852	0.464	0.464307486916388	25	517746	0.262895877816926
VAMP8	3.77823146612224	19	0.002425	22.052632	29984.319796	0.000665	0.175439	30	0.00027	58423.27529	2030.490079	2.93025115213971e-05	2030.44007936508	592.5244140625	1	438	12	15	0.0325873355166362	2224	1218	0.071622745008525	1918.99506923337	159386	0.0870203396938562	76.8421052631579	20	9	0.00416477482421891	0.0731560211732786	10	49	13235733458696358	0.175438596491228	1.53149250642807	0.365650969529086	0.365970723056879	19	414118	0.269360583624956
VANGL1	4.2923312492025	3	0.000383	16.333333	19665.764818	4.3e-05	0.333333	1	8.1e-05	36298.600756	1755.654798	1.73353956997875e-05	1755.6547979798	404.32080078125	1	52	3	2	0	734	110	-0.512820512820513	1689.15377983888	18107	0.41025641025641	17.3333333333333	4	2	0.000270032819666645	0.353077084646083	11	4	55661729283070.7	0.333333333333333	0	0.444444444444444	0.448327967390192	3	209104	0.232907243032603
VANGL2	6.05359193568968	3	0.000383	1.666667	15073	0	0	0	0.00017	30146	1223.552428	7.08399721470356e-06	1223.55242812743	116.833129882812	0	8	2	1	0	9	22	0.333333333333333	1197.70338518612	117	0.333333333333333	0	4	1	1.26573369171637e-07	0.333333333333333	13	3	12240396.1234054	0	1.15470053837925	0.444444444444444	0.444566166327192	3	147963	0.162317912991164
VAPA	4.49674620390456	4	0.00051	13.75	8887.76108	1.4e-05	0	0	0.000106	18795.856882	1675.713925	1.77937974804472e-05	1675.71392496392	353.97900390625	1	59	3	1	0	487	130	-0.132738095238095	1612.36752646066	11673	0.265625	0	5	2	8.71387903881366e-05	0.25	11	4	5794577004765.43	0	1.15470053837925	0.625	0.625483369672705	4	74183	0.222302192221272
VAPB	4.79635064437923	2	0.000255	13.5	168.698034	1e-05	0	0	5.4e-05	575.47852	1563.934957	1.4384206370907e-05	1563.93495670996	286.42431640625	1	29	2	1	0	220	60	-0.523076923076923	1511.65085530341	6066	0.520833333333333	0	3	2	6.16239449032775e-05	0.5	11	2	2897928035230.4	0	-0.622295108152829	0	6.44691729634328e-06	2	2314	0.207473462020436
VARS	4.00510399387521	5	0.000638	28.2	1655.860269	0.000647	0.1	1	8.4e-05	3944.639359	1901.853571	2.27168988236085e-05	1901.85357142857	504.39453125	0	146	5	2	0	1518	312	-0.473540121081105	1810.29195871034	57912	0.207518796992481	14.6	6	5	0.00405179382583426	0.213567123167461	10	6	12527037487290682	0.1	-0.0465887845629385	0	9.61161451218384e-06	5	16944	0.252302145320834
VARS2	4.02947556462932	4	0.00051	29.75	177.657219	0.002547	0.166667	1	6.6e-05	557.829434	1884.665476	2.10607108286982e-05	1884.66547619048	491.83984375	1	123	4	2	0	1398	258	-0.524746617276329	1799.34272776212	62879	0.265909090909091	20.5	5	4	0.0159608328796693	0.268013947299899	10	5	194384289553217120	0.166666666666667	-0.16899853223811	0	6.16409328357825e-06	4	2564	0.250021952267227
VASP	4.0663519203777	7	0.000893	16.285714	13935.395812	0.000241	0.095238	2	0.000143	28024.104916	1866.584127	2.39683769858183e-05	1866.58412698413	478.9189453125	1	121	6	3	0	1276	284	-0.0972224295092273	1783.02510355215	37897	0.15406162464986	11.5238095238095	8	5	0.0015121044928313	0.154795022012612	10	9	1744702277629296	0.0952380952380952	-0.0426368207817688	0.244897959183674	0.244926418340163	7	107711	0.247623259085171
VAV1	3.31657522010974	44	0.005615	36.386364	84573.36939	0.001939	0.134249	127	0.000592	157275.352344	2348.799603	3.13631396231459e-05	2348.7996031746	820.4384765625	12.4569922270394	1646	24	40	0.0823425707278449	4107	5184	0.257415091643698	2186.11280393967	762147	0.0439412282632622	220.974630021142	45	11	0.0121452226611454	0.0346929560107381	10	171	112556528310952432	0.134249471458774	2.88661428316571	0.352272727272727	0.353129842489393	44	1157348	0.31159453478037
VAV2	3.76023988771213	9	0.001149	37.111111	8525.750664	0.000279	0.055556	2	0.00015	17299.060606	2035.653968	2.62817800368837e-05	2035.65396825397	596.8935546875	1	343	8	2	0	2241	758	-0.390101340668164	1928.176863823	138760	0.133903133903134	19.0555555555556	10	7	0.00174921648501669	0.11363976883122	10	11	2334792322326497	0.0555555555555556	0.15938049673185	0.197530864197531	0.197628513845671	9	84940	0.270052264294748
VAV3	3.99234400918719	5	0.000638	32.2	210.560829	0.000175	0.3	3	8.1e-05	437.339355	1901.536905	2.3135935748275e-05	1901.4869047619	502.6904296875	0	166	5	3	0	1445	352	-0.71170506480104	1816.07785732549	77170	0.2576	49.8	6	5	0.0010967433146804	0.215612405317212	10	8	917832488699836	0.3	-0.143645479538578	0	3.32221761036866e-05	5	3945	0.252253502886945
VBP1	3.99196120964655	7	0.000893	20.857143	5398.417651	0.00059	0.142857	3	0.000134	13344.87827	1908.303571	2.35216402117587e-05	1908.30357142857	508.39453125	0	153	5	4	0.0987551639829222	1536	348	-0.000117572485993537	1816.25200575356	59199	0.152452025586354	21.8571428571429	8	4	0.00369071926774114	0.199961316941836	10	10	10394168096486384	0.142857142857143	0.198230710787405	1.11022302462516e-16	2.5269627936364e-05	7	59285	0.253157809953363
VCAM1	4.86972055633533	3	0.000383	4.666667	7080.727232	3e-06	0	0	9.3e-05	14398.442555	1537.085354	1.52350588818584e-05	1537.08535353535	270.14013671875	1	17	2	1	0	154	40	-0.0461538461538461	1488.87548475003	2593	0.333333333333333	0	4	2	1.58295833081885e-05	0.333333333333333	11	3	191212540085.32	0	1.15470053837925	0.444444444444444	0.44470309162385	3	54947	0.203911561891147
VCAN	4.15311981625622	16	0.002042	10.75	47989.570526	3.5e-05	0.05	6	0.000329	96285.009003	1835.515512	2.79693045938143e-05	1835.51551226551	458.06787109375	3.92365383154857	188	8	6	0.0501750035468149	1064	616	0.340233585170656	1745.77374953914	36865	0.0794573643410853	9.4	17	5	0.000216356406036801	0.0750343767669667	11	22	35719438278166.6	0.05	0	0.8671875	0.867538602879719	16	531838	0.243501659891939
VCL	3.32040321551614	62	0.007912	19.419355	280048.969991	0.011508	0.020095	38	0.000983	557829.919664	2348.278968	3.15974555235938e-05	2348.27896825397	817.583984375	1	1266	21	25	0.0786844850442114	4073	6314	0.613823558599622	2183.59249865498	551698	0.0253178240940932	25.4405076679006	63	11	0.0720919647032837	0.0184320163751313	9	100	3965766216598483968	0.0200951877313591	1.37148440181357	0.787721123829344	0.787890829808541	62	2933733	0.311525466735711
VCP	3.44213346943984	20	0.002552	36.85	55337.888766	0.004144	0.084211	16	0.000296	112773.358857	2245.398413	2.92921536474079e-05	2245.39841269841	747.90234375	0	757	13	14	0.0487557870757461	3704	1894	0.0718403640679718	2106.37025504152	363793	0.0654464285714286	63.7473684210526	21	9	0.0259622897547348	0.062864114200109	9	36	514324927127293440	0.0842105263157895	0.123606902961955	0.735	0.735222733022015	20	553838	0.297877210493263
VCPIP1	5.95342605588873	1	0.000128	2	0	0	0	0	5.9e-05	0	1243.948918	5.53114692372101e-06	1243.94891774892	124.7060546875	0	3	1	1	0	5	6	-0.333333333333333	1217.85464131856	108	1	NA	2	1	4.37150845845671e-07	1	12	1	145841569.183365	NA	0	0	0.000181582563485327	1	0	0.16502373544029
VDAC1	3.67691718769937	18	0.002297	16.222222	31967.82676	0.000438	0.019608	3	0.000271	69299.65216	2082.029365	2.91509242658952e-05	2082.02936507937	628.630859375	2.68253968253968	310	11	3	0.159664183576095	2613	926	0.200109814312158	1971.87132148806	120296	0.063265306122449	6.07843137254902	19	8	0.00273144782397097	0.0589114740660961	10	21	5715095524408330	0.0196078431372549	0.687869701488093	0.598765432098765	0.598779433588758	18	285719	0.27620447931536
VDAC2	4.35587597294883	3	0.000383	29.333333	1254.339214	0.002656	0	0	5.6e-05	3053.581125	1738.825469	1.85382865218214e-05	1738.79213564214	395.4814453125	0	91	3	1	0	683	188	-0.552136752136752	1664.51193719425	41470	0.333333333333333	0	4	3	0.0166455756587787	0.333333333333333	11	3	211420915625846368	0	-0.955350605765747	0.666666666666667	0.666936972571535	3	12971	0.230670222292666
VDR	3.8493045808345	9	0.001149	21.333333	10184.188257	0.000171	0.083333	3	0.000142	23136.676396	1982.194048	2.61910138472586e-05	1982.19404761905	559.3388671875	0	201	8	4	0.0987551639829222	2012	474	-0.235151639272061	1883.56296615507	85641	0.125925925925926	16.75	10	6	0.00107070443406502	0.124893152935754	10	12	875633723344335	0.0833333333333333	0.0758209631122334	0.518518518518519	0.518521697298841	9	99928	0.262960207962178
VEGFA	4.22904172514993	4	0.00051	12.5	15073	4.5e-05	0.166667	1	0.000123	30146	1784.625794	1.58809439286204e-05	1784.62579365079	423.5234375	0	54	3	2	0	869	120	-0.055483870967742	1714.4327308934	28213	0.3	9	5	2	0.000280390381385743	0.26080946782005	10	5	59992052870207.1	0.166666666666667	1.15470053837925	0.5	0.501563784494211	4	138931	0.236750569600787
VEGFB	4.37514354982774	1	0.000128	21	0	3.2e-05	0	0	3.3e-05	0	1720.913095	1.04316813894788e-05	1720.9130952381	382.556640625	0	22	1	1	0	655	44	-0.909090909090909	1657.18163789081	13810	1	NA	2	1	0.000199408558192939	1	10	1	30342301049678.1	NA	-0.547680114565817	0	8.51562520609583e-07	1	0	0.228298367635723
VEGFC	4.28110246267704	2	0.000255	17.5	0	3.6e-05	1	1	4.7e-05	0	1760.746465	1.54933556650323e-05	1760.74646464646	408.05126953125	0	37	2	2	0	789	76	-0.731034482758621	1693.58421507556	20173	0.564516129032258	37	3	2	0.000226608836029682	0.585267704046639	11	3	39185023387771.5	1	-0.446671455809007	0	1.84440391470808e-06	2	0	0.233582709557763
VEPH1	4.43447747862703	1	0.000128	41	0	1.4e-05	0	0	3.4e-05	0	1698.592496	1.06164793285457e-05	1698.5924963925	368.55419921875	0	42	1	1	0	528	84	-0.952380952380952	1635.00831582885	10674	1	NA	2	1	8.51296575702467e-05	1	11	1	5539525892898.4	NA	-0.536227775263626	0	7.98602514562319e-07	1	0	0.225337290580061
VGLL2	4.71647314023223	1	0.000128	12	0	6e-06	0	0	3.7e-05	0	1591.315945	9.95652746197367e-06	1591.31594516595	302.70703125	0	13	1	1	0	245	26	-0.846153846153846	1537.25195465736	4247	1	NA	2	1	3.63889957652522e-05	1	11	1	1010577371200.29	NA	-0.922706416036295	0	2.68585489123785e-05	1	0	0.211105856349961
VGLL4	4.71647314023223	1	0.000128	12	0	6e-06	0	0	3.7e-05	0	1591.315945	9.95652746197407e-06	1591.31594516595	302.70703125	0	13	1	1	0	245	26	-0.846153846153846	1537.25195465736	4247	1	NA	2	1	3.63889957652522e-05	1	11	1	1010577371200.29	NA	-0.922706416036295	0	2.68585489123785e-05	1	0	0.211105856349961
VHL	3.13551103738676	110	0.014038	22.190909	704109.572086	0.026526	0.011843	71	0.001555	1374112.492304	2528.923413	3.22505750671448e-05	2528.92341269841	946.390625	2.27272727272727	2551	31	20	0.0403117041108741	4847	17092	0.714547786258756	2312.35274488259	1224592	0.0174830832597823	30.2120100083403	111	20	0.166079422582796	0.00997682789127326	9	181	21047119125137408000	0.0118432026688907	5.4618498608198	0.771074380165289	0.771220002418623	110	7789814	0.335489972499108
VHLL	4.42911828505806	1	0.000128	18	0	7.3e-05	0	0	3.3e-05	0	1700.571861	1.03512993863354e-05	1700.57186147186	370.07080078125	0	19	1	1	0	555	38	-0.894736842105263	1636.98666128893	10606	1	NA	2	1	0.000456325284010562	1	11	1	158892336360120	NA	-0.536227775263626	0	2.77565943673785e-07	1	0	0.225599875493745
VIL1	3.8448385861937	3	0.000383	71.666667	228.873357	0.000192	0.666667	2	5.9e-05	578.504694	1979.64127	1.92896802106684e-05	1979.64126984127	557.294921875	1	218	3	3	0	1908	442	-0.834560610479246	1885.75082968273	106025	0.37521815008726	145.333333333333	4	3	0.00120575448839689	0.357769914304907	10	5	1109369958918659	0.666666666666667	-0.536227775263626	0.444444444444444	0.44449597406307	3	2444	0.262621553441381
