prestige	stresscent	gilschmidt
1749	2	5558	0.224499577321945
1750	1	0	0.215878916711372
1751	11	188048	0.268212590599145
1752	3	4133	0.219980832086169
1753	1	0	0.216370552739622
1754	1	0	0.20025611935603
1755	3	59098	0.218627266869511
1756	2	2829	0.239096045165284
1757	12	199992	0.258442778809568
1758	14	225407	0.268757659604016
1759	31	638557	0.292935739343911
1760	2	0	0.250242006158678
1761	5	10655	0.2419792100974
1762	15	127510	0.278762313274096
1763	77	4005131	0.327085570674698
1764	1	0	0.75
1765	1	0	0.21587455210101
1766	18	174412	0.251505862360848
1767	4	15486	0.231106204753057
1768	3	19956	0.278472827620455
1769	8	9488	0.269775676256153
1770	2	57095	0.194742467888548
1771	3	0	0.198409491955544
1772	2	61137	0.21539565097207
1773	7	83963	0.252069356530073
1774	1	0	0.164588054482585
1775	14	65608	0.265088946164808
1776	6	96018	0.227143535763196
1777	6	22696	0.24885864003334
1778	13	319279	0.297394892333841
1779	3	4448	0.25302909701953
1780	10	155927	0.268927592262674
1781	7	102582	0.213028069996107
1782	10	65732	0.259512385921893
1783	4	237186	0.257671448786449
1784	11	3462	0.22178860392578
1785	22	590259	0.275820235673621
1786	1	0	0.168798257180455
1787	12	42692	0.259858252578453
1788	22	740494	0.295208351758471
1789	1	0	0.220194822423534
1790	4	3003	0.244764310083347
1791	21	85656	0.271963743487998
1792	42	899757	0.294605059234244
1793	8	17311	0.247822834722529
1794	17	92221	0.244332366801844
1795	9	151625	0.264569830320009
1796	5	61427	0.248181857425011
1797	15	62864	0.244143008755627
1798	1	0	0.203317749951487
1799	3	259	0.236887394392692
1800	15	215862	0.292547126306054
1801	7	942	0.214721026740137
1802	28	198195	0.285094989618709
1803	4	67575	0.261506778354729
1804	27	609442	0.302485449384469
1805	12	124465	0.27655034597192
1806	1	0	0.224575015209136
1807	6	86690	0.254287009311536
1808	10	15885	0.23160742186677
1809	31	147697	0.269884647942468
1810	3	69361	0.197406114933993
1811	3	54947	0.203911561891147
1812	2	1476	0.205567041372308
1813	9	31990	0.19755051557919
1814	2	633	0.211784108185682
1815	2	56494	0.169262566536381
1816	48	672059	0.284254012474337
1817	1	0	0.202853746884008
1818	12	149741	0.277590367534626
1819	2	0	0.240550733426817
1820	1	0	0.204416990470998
1821	24	38723	0.243676435736654
1822	8	649958	0.234659634092502
1823	38	441753	0.28903792214681
1824	28	704729	0.282072999448272
1825	14	92997	0.272498020610893
1826	23	71574	0.248142537645708
1827	2	3	0.666666666666667
1828	25	527540	0.309027540882783
1829	61	1326737	0.308563226741101
1830	24	937607	0.275138504592581
1831	6	88718	0.248047516440975
1832	12	87391	0.25238121559757
1833	6	178489	0.262467940214006
1834	34	484551	0.29197541977786
1835	1	0	0.204111659176014
1836	38	659155	0.291437404978768
1837	6	29339	0.217674102010141
1838	6	115817	0.228076318083613
1839	4	5215	0.216100703046848
1840	1	0	0.214691493833846
1841	1	0	0.205766765368131
1842	5	96205	0.270902190804663
1843	3	11910	0.205820246202324
1844	12	490283	0.262182508096526
1845	2	17154	0.259569135428099
1846	18	95061	0.276153625861748
1847	3	0	0.199605600981978
1848	11	78575	0.251603152014386
1849	1	0	0.200884833821306
1850	4	1125	0.209794611582234
1851	38	449300	0.296190202445151
1852	23	101559	0.2504475257062
1853	8	25879	0.270869025508827
1854	3	1134	0.198169232598145
1855	2	1	0.182104752945835
1856	6	65481	0.235247080975385
1857	45	297713	0.251068870105736
1858	3	5923	0.255677740716859
1859	27	1444566	0.282235351467882
1860	2	3071	0.219823591255009
1861	5	11367	0.218842889150006
1862	22	778360	0.305662842655389
1863	15	8746	0.198490672751106
1864	15	112994	0.229325549012467
1865	8	161204	0.251838462899073
1866	14	79689	0.237304698043615
1867	1	0	0.229070803168705
1868	10	176796	0.245438192522951
1869	1	0	0.163504922821051
1870	8	60098	0.251049602648155
1871	6	96255	0.267418676588859
1872	10	201901	0.280143568880609
1873	19	221172	0.284449055999839
1874	7	34387	0.253628441294251
1875	6	56112	0.253296367189294
1876	21	117167	0.243676435736654
1877	2	0	0.225095758211307
1878	4	12176	0.231653590064305
1879	2	22339	0.25945510998242
1880	6	8676	0.203510319240635
1881	11	68403	0.267144036353355
1882	13	234114	0.271657885759746
1883	2	314	0.220587072636691
1884	3	2115	0.215890498243251
1885	1	0	0.208211100314455
1886	2	0	0.21797470497723
1887	37	2062231	0.312026631206098
1888	86	4304464	0.331596366768144
1889	3	5231	0.226098666228674
1890	3	17664	0.250449626653511
1891	63	2764230	0.310769297990685
1892	15	432929	0.252603212506356
1893	36	219484	0.275189831836135
1894	17	339909	0.273910598996805
1895	45	1452294	0.313412150922077
1896	1	0	0.203919042029298
1897	7	184352	0.247276655422038
1898	8	155759	0.28634784815135
1899	11	230633	0.270580013645128
1900	10	25562	0.250241474939655
1901	11	161325	0.215361428023948
1902	3	0	0.229344969614269
1903	2	1	1
1904	4	18197	0.261264987555098
1905	1	0	0.207587803326074
1906	10	136060	0.224615339997406
1907	18	389462	0.283327121420755
1908	1	0	1
1909	1	0	0.145879641790353
1910	27	481393	0.265894073203685
1911	1	0	0.243319877699011
1912	2	6890	0.249280002006175
1913	6	31534	0.26164917855351
1914	13	91373	0.270448089468364
1915	37	1033707	0.312534849882266
1916	4	8808	0.248750931786868
1917	7	200030	0.258664933648333
1918	3	0	0.248947554612171
1919	15	304100	0.270250203203218
1920	5	4896	0.280244328207954
1921	10	25509	0.274427187961922
1922	57	933150	0.294665599059973
1923	16	94664	0.261126640892475
1924	33	291128	0.282379383609792
1925	15	179213	0.261623330680092
1926	16	249729	0.288893205641652
1927	13	89022	0.231606742289282
1928	2	0	0.193501822607708
1929	14	278924	0.268021863826433
1930	7	58704	0.271999909453456
1931	14	297355	0.284875466946282
1932	1	0	0.204249216188737
1933	1	0	0.217159992067135
1934	18	403971	0.261177810206049
1935	8	135355	0.254927520667754
1936	3	9888	0.277827367791524
1937	20	220292	0.288703057945536
1938	5	53912	0.235943710117887
1939	39	1039380	0.308118180056999
1940	5	10366	0.252475078649114
1941	5	39884	0.247285394214274
1942	3	2855	0.239940233552588
1943	3	110763	0.219761519987048
1944	1	0	0.170236946656422
1945	12	68422	0.273593159736676
1946	17	236904	0.286038358033554
1947	5	9951	0.258449148652103
1948	9	13490	0.259045755473834
1949	3	10162	0.218014388474064
1950	2	363	0.192506600516042
1951	12	37692	0.231880329658252
1952	32	85702	0.279591445669956
1953	7	44058	0.246570866340686
1954	3	14246	0.255914319827144
1955	6	55102	0.252793680848189
1956	4	2004	0.211020521517347
1957	3	34819	0.249569798734018
1958	8	22599	0.234528920712253
1959	6	6341	0.213199581954565
1960	2	112439	0.234508911462342
1961	2	1382	0.215053995781649
1962	23	657025	0.28673461867277
1963	1	0	0.214813836925145
1964	7	26025	0.248148586842523
1965	5	66756	0.236309365879537
1966	21	297419	0.249703091637278
1967	11	34253	0.23663891789057
1968	33	268420	0.281914437748188
1969	15	57202	0.246198309517479
1970	25	517746	0.262895877816926
1971	3	939	0.183468004534617
1972	13	156301	0.268440694133828
1973	5	17162	0.231484767701266
1974	8	79024	0.247418634474206
1975	11	111163	0.266213407623576
1976	42	1734548	0.312394502773227
1977	3	102706	0.202371328223692
1978	12	378160	0.294347949226537
1979	20	602517	0.260995190505654
1980	2	826	0.222364153416823
1981	12	407337	0.255595932987136
1982	3	398	0.217521335861749
1983	2	0	0.230838518222436
1984	7	22716	0.260360627845354
1985	48	1077517	0.299893344620036
1986	10	54173	0.263405359932934
1987	55	2223531	0.31467269538042
1988	3	1166	0.232946562811907
1989	28	373870	0.284498856586918
1990	4	116799	0.19457995793896
1991	2	4734	0.224631132995422
1992	51	970268	0.236426865784783
1993	15	270077	0.261115427863883
1994	60	1033338	0.260200697418777
1995	12	17845	0.253708143290907
1996	3	15521	0.267108186247857
1997	10	164376	0.240926295705406
1998	10	29250	0.260633741424383
1999	14	268983	0.284946377507375
2000	15	141073	0.274712093646138
2001	16	59455	0.213359569810229
2002	20	213035	0.285212436880625
2003	11	74935	0.263064547035741
2004	32	381133	0.289542771650066
2005	6	37	0.191239265068553
2006	4	158996	0.200715638169224
2007	8	63791	0.246928735675737
2008	7	173611	0.254277322939418
2009	8	140989	0.26662871082808
2010	5	11071	0.238450475263944
2011	3	17804	0.247318980656721
2012	2	1217	0.179390041873472
2013	4	3034	0.228374647816142
2014	19	7066	0.220666564060042
2015	8	97117	0.229119665747416
2016	5	20273	0.231801154094863
2017	12	200911	0.276073765935111
2018	8	70380	0.217503073413134
2019	18	15027	0.258917937476556
2020	5	145122	0.25226929588496
2021	2	3579	0.216688149929732
2022	4	10741	0.247686009930623
2023	1	0	0.149897948518266
2024	33	29983	0.230655262016365
2025	13	82544	0.262998374374051
2026	35	1270175	0.311272357620835
2027	14	106649	0.255173312360215
2028	3	5800	0.228236937659197
2029	5	6521	0.202704402551858
2030	4	15298	0.261093159736681
2031	7	78048	0.23401164738389
2032	33	840840	0.25361596482582
2033	24	1392516	0.313544496245455
2034	2	542	0.216764635897701
2035	69	3409613	0.332135013287157
2036	1	0	0.224605916841923
2037	1	0	0.210454127179395
2038	40	68981	0.240355479328011
2039	1	0	0.220194822423534
2040	2	322	0.147198513582162
2041	44	2131337	0.294475082860569
2042	29	49120	0.263667418413354
2043	11	60607	0.267151353775768
2044	3	35185	0.247011964775284
2045	4	8219	0.228721356765929
2046	2	60942	0.230313080392673
2047	8	21563	0.215658652246616
2048	35	525203	0.282723039246628
2049	3	22596	0.225906417585245
2050	2	405	0.221128978256203
2051	6	23795	0.245518420952872
2052	28	1038789	0.306552093730365
2053	55	1218297	0.302328045837572
2054	7	37529	0.226266445296692
2055	6	66594	0.285472442271301
2056	1	0	0.216335707643089
2057	8	26343	0.273727505506469
2058	5	43170	0.234693641681563
2059	13	9064	0.247986655969527
2060	5	97985	0.239713967748583
2061	14	71476	0.26270120279471
2062	2	1832	0.226146892301708
2063	5	16101	0.242128827217699
2064	85	2155902	0.315330315817822
2065	3	13161	0.241834651522224
2066	11	104439	0.276736071628591
2067	1	0	0.18088601207467
2068	4	25298	0.262160239969321
2069	39	1220456	0.300180935113915
2070	18	425229	0.290729615450999
2071	48	70174	0.235967131612525
2072	3	10432	0.238686685870943
2073	4	101603	0.19962239898896
2074	3	3369	0.237982322945168
2075	5	3703	0.232327477289665
2076	7	55036	0.25498279616081
2077	24	316573	0.281399112222912
2078	10	127296	0.243527086618745
2079	23	466505	0.273073096311996
2080	30	1030256	0.292071862352413
2081	7	14206	0.264926962648487
2082	10	69348	0.274129595235965
2083	24	7066	0.210442129286662
2084	4	5667	0.211052102727623
2085	3	3529	0.249684297969636
2086	2	0	0.258486683344055
2087	11	147715	0.271668151208458
2088	2	0	0.167072876932918
2089	6	43374	0.224105652093846
2090	3	0	0.218063452054568
2091	1	0	0.21048439709226
2092	22	310447	0.266237728840521
2093	21	669915	0.267240110424622
2094	18	576050	0.296053908872269
2095	10	22602	0.248846953214809
2096	6	84147	0.252922341138696
2097	1	0	0.211134862822985
2098	2	688	0.226666481936447
2099	7	107711	0.247623259085171
2100	4	61612	0.21562322328773
2101	10	37461	0.244352371265996
2102	19	527316	0.295797114724522
2103	3	12289	0.245252782726237
2104	2	0	0.255785133103371
2105	2	527	0.220448568044087
2106	3	2444	0.262621553441381
2107	10	156969	0.237561961195544
2108	7	372179	0.247074189187468
2109	4	6531	0.249704618293752
2110	21	135484	0.272285657430899
2111	4	5582	0.234595772951432
2112	2	755	0.234548661959772
2113	2	8419	0.255192948321082
2114	1	0	0.234380724961774
2115	12	125318	0.280730120826938
2116	1	0	0.191089121514987
2117	35	1069247	0.309560080775897
2118	3	1289	0.230016435246601
2119	2	0	0.217490276298983
2120	3	43880	0.258176982652953
2121	21	110021	0.248062672933314
2122	1	0	0.228911135958759
2123	2	563	0.209790242186114
2124	3	14183	0.250540910182046
2125	3	242983	0.22415734305493
2126	2	7841	0.247305240748448
2127	15	112084	0.271716898929002
2128	1	0	0.207362652603444
2129	18	244279	0.277169168277528
2130	1	0	0.211301526809628
2131	16	514743	0.297448904387058
2132	10	38118	0.241821438047216
2133	1	0	0.182508522476035
2134	7	54111	0.254758114442364
2135	2	374	0.211248462336293
2136	1	0	0.23126687218621
2137	16	10360	0.250383401348495
2138	6	19030	0.20201251130876
2139	34	619709	0.299610649955544
2140	5	2546	0.241099808110278
2141	2	0	0.183993538079519
2142	21	1218346	0.269782046098688
2143	1	0	0.195866297627395
2144	3	122368	0.205121779329143
2145	1	0	0.183014845992442
2146	12	13078	0.247554770117107
2147	6	48203	0.255109771864863
2148	4	2546	0.236008561910651
2149	13	94318	0.273484977700264
2150	4	7359	0.218600418772882
2151	3	27807	0.225798704553016
2152	4	14027	0.247122357831418
2153	2	127	0.234149994046512
2154	2	496	0.196729853973174
2155	4	9015	0.232607439286925
2156	24	144748	0.225763017163258
2157	10	140971	0.240163173255496
2158	4	22281	0.257092319549187
2159	19	539915	0.284005904475499
2160	7	258199	0.268102250186336
2161	2	2257	0.254547225275519
2162	5	16195	0.2471638934162
2163	3	2900	0.234762810227118
2164	4	4149	0.244357635598667
2165	10	172360	0.241863873354312
2166	2	10595	0.255263121875602
2167	12	27353	0.258409297653775
2168	35	1211745	0.296203679136792
2169	7	80894	0.258843925744944
2170	19	399551	0.279566861236376
2171	13	154050	0.287447093456617
2172	4	109	0.235970137067901
2173	10	210976	0.278937457622096
2174	7	36657	0.256383161294924
2175	2	1509	0.245806805882409
2176	64	2591009	0.312677618584334
2177	21	113108	0.243747346297747
2178	2	5224	0.254091018206152
2179	3	10684	0.251960068983799
2180	11	3400	0.244380693375772
2181	19	286816	0.27539540402698
2182	9	326582	0.263465425968725
2183	3	14312	0.244562576069594
2184	79	6024770	0.334344453709651
2185	7	151198	0.27804083648138
2186	11	62174	0.277682388069735
2187	15	242698	0.281330044178253
2188	8	254966	0.218049396286337
2189	2	120586	0.21615934292706
2190	2	1131	0.232188082546264
2191	1	0	0.253634758493457
2192	3	23579	0.220931465280102
2193	8	7648	0.262089961128148
2194	4	33855	0.228817435622951
2195	25	751632	0.296949740363086
2196	3	1769	0.248900649408063
2197	3	2208	0.243523554730096
2198	1	0	0.204385667691598
2199	2	60526	0.148900713095453
2200	13	134766	0.260709231954902
2201	7	30152	0.260165005243256
2202	8	54573	0.265401647525532
2203	9	101835	0.235260237021308
2204	1	0	0.185521041633424
2205	38	1392457	0.308325700050934
2206	10	223331	0.294166013889388
2207	9	204962	0.273879486790713
2208	7	32536	0.249818222592817
2209	8	66757	0.252243237438234
2210	1	0	0.192135307132677
2211	11	500848	0.289361310102859
2212	14	117313	0.225856037921573
2213	27	526948	0.255778026254264
2214	2	0	0.187882090051117
2215	4	77087	0.264622578933384
2216	3	79275	0.212998800306449
2217	5	18169	0.254643773136725
2218	1	0	0.211105856349961
2219	1	0	0.233425511798417
2220	5	158752	0.239239019654903
2221	5	4487	0.256223230868345
2222	7	54037	0.240829853130851
2223	13	146330	0.259890365007751
2224	64	1084247	0.27581065458816
2225	9	242663	0.258543380206933
2226	15	50025	0.271564812358104
2227	1	0	0.207338537174049
2228	13	35727	0.268554666936179
2229	6	40133	0.261848644118458
2230	7	22666	0.268161263355591
2231	1	0	0.262011996361274
2232	21	559655	0.298948765408676
2233	5	90419	0.25518768398841
2234	14	299311	0.253666818279432
2235	2	1727	0.222751503014838
2236	4	16056	0.247524131700955
2237	17	313056	0.255888208737093
2238	2	2	0.182050745678375
2239	8	77247	0.271029482368675
2240	18	313636	0.288261222504362
2241	3	1974	0.218060561457356
2242	2	3065	0.215152122942658
2243	9	36874	0.190230618928572
2244	11	68323	0.2392350714054
2245	4	18740	0.234359878204394
2246	8	42370	0.238515126054917
2247	3	35392	0.263291545060562
2248	40	312959	0.283016473149772
2249	5	163980	0.265484192261832
2250	4	4367	0.210393482067013
2251	5	2949	0.229825502686338
2252	11	62056	0.266861973408782
2253	11	39050	0.212605927944886
2254	4	5882	0.25015935134997
2255	9	43717	0.218941600173364
2256	6	153673	0.272131517770258
2257	1	0	0.207287736363763
2258	1	0	0.75
2259	2	1789	0.21801876265594
2260	8	153985	0.286688345188584
2261	30	366810	0.264850261321454
2262	10	40313	0.246286276516431
2263	1	0	0.195331072924619
2264	1	0	0.153777758384412
2265	9	126532	0.280977491819201
2266	7	28217	0.234705744860953
2267	3	32758	0.240708668192738
2268	6	75942	0.264511080367388
2269	1	0	0.165420345478051
2270	2	2192	0.219232985772523
2271	2	0	0.21801939437586
2272	3	5867	0.232869129264057
2273	3	2045	0.221508278210987
2274	14	210380	0.258280742649921
2275	20	540792	0.293645897821382
2276	76	4036118	0.327326887684389
2277	15	75778	0.25912461996302
2278	2	1022	0.206435230330838
2279	6	33410	0.254283482208645
2280	1	0	0.242723376163932
2281	9	418857	0.270117384089901
2282	2	13665	0.216274373381702
2283	15	3794	0.248915336896218
2284	1	0	0.201064720854469
2285	9	551104	0.233205414835152
2286	6	7272	0.234387042160982
2287	7	188478	0.246752749034508
2288	1	0	1
2289	17	285736	0.266956941970186
2290	6	70256	0.250952738926986
2291	1	0	0.183564815612458
2292	11	263541	0.266228042468404
2293	10	2833	0.240582797998548
2294	3	8262	0.219664809410104
2295	7	529	0.216928567217112
2296	10	11476	0.24762900199354
2297	37	429049	0.288637990793708
2298	16	160127	0.278137068482625
2299	5	23679	0.258256000286362
2300	7	115320	0.194134542751572
2301	7	55415	0.255548553993085
2302	7	11363	0.245558061377893
2303	2	4672	0.265015508724032
2304	1	0	0.149931219100754
2305	4	133230	0.218164426740977
2306	41	1250503	0.280781763930453
2307	4	1547	0.251047812775045
2308	56	565860	0.288133457150411
2309	6	27516	0.228026416995638
2310	26	1349316	0.304038848669362
2311	2	41046	0.252025820498874
2312	10	358744	0.269799944829773
2313	1	0	0.203724314363756
2314	1	0	0.230327504664195
2315	2	0	0.190670085420041
2316	1	0	0.222399376588156
2317	19	401919	0.285637321170592
2318	6	176751	0.229775491525954
2319	1	0	0.207216246726075
2320	1	0	0.197657065672473
2321	3	72543	0.198294629002395
2322	15	296123	0.264869054989093
2323	2	8584	0.264582570005075
2324	6	31421	0.268362150290359
2325	7	2091	0.223012451199641
2326	2	176310	0.210694238178328
2327	4	29791	0.242810132366369
2328	32	894953	0.272128359170657
2329	2	8207	0.217639098983625
2330	46	294859	0.288103239880873
2331	1	0	0.23240475769329
2332	14	273833	0.287619237134996
2333	4	23076	0.244210660216219
2334	1	0	0.212820760575479
2335	3	2229	0.226824670347489
2336	2	947	0.238690691549532
2337	12	30070	0.250878301263003
2338	4	29521	0.248281774459129
2339	4	72909	0.233233478514052
2340	8	59983	0.223894863427898
2341	2	3579	0.233334017696576
2342	3	10014	0.179521444402724
2343	26	305446	0.292446472265362
2344	5	53944	0.244058358286257
2345	1	0	0.248912656872314
2346	7	20849	0.249932248038494
2347	5	21468	0.251192792496836
2348	16	59937	0.261048728768927
2349	23	871312	0.303130382780132
2350	3	2509	0.206926497855802
2351	3	0	0.220226939638591
2352	6	327680	0.247464434168453
2353	13	326985	0.284805977755009
2354	4	6183	0.2438624198242
2355	21	168217	0.265715138536159
2356	2	2385	0.246416252890104
2357	13	201163	0.210288195413571
2358	4	28022	0.256662592073162
2359	3	19206	0.23823074201821
2360	1	0	0.219366642393312
2361	6	82124	0.246916890927224
2362	19	455814	0.26324132332687
2363	3	48333	0.262357705087853
2364	2	4062	0.229264056821098
2365	11	20287	0.256445543637089
2366	1	0	0.192027230382917
2367	35	395800	0.281762561750596
2368	3	19200	0.243754922151035
2369	9	7085	0.251444743458524
2370	9	121080	0.271724479568049
2371	4	10058	0.233067963109084
2372	21	235441	0.255438371510258
2373	1	0	0.207362652603444
2374	1	0	0.180876847350064
2375	14	105561	0.256559147936153
2376	7	181397	0.250895568274169
2377	6	97711	0.225113767014803
2378	6	107430	0.265435707757922
2379	70	2046147	0.308834392517043
2380	1	0	0.218186910227243
2381	1	0	0.251327138266629
2382	21	341357	0.289575147296
2383	2	8471	0.203003153431001
2384	10	18920	0.230079923098629
2385	8	58201	0.260149317531894
2386	3	69088	0.204829503579186
2387	10	89894	0.221670319156393
2388	2	57858	0.172482241970175
2389	10	527264	0.235416276627467
2390	19	581732	0.278044258297617
2391	1	0	0.212096603758857
2392	2	2016	0.267941266893223
2393	7	131685	0.242402304514258
2394	9	113795	0.249838279700297
2395	9	8590	0.223954029741379
2396	4	74183	0.222302192221272
2397	4	26028	0.234030436265771
2398	7	179428	0.241596387825483
2399	3	54391	0.24687440776256
2400	6	16690	0.272083612342941
2401	2	5721	0.243419531516495
2402	3	33333	0.246175725530315
2403	33	696838	0.296442890413413
2404	3	10773	0.251278443189412
2405	3	18995	0.256168113305268
2406	5	3078	0.214508457772594
2407	4	105265	0.238055123880268
2408	7	9479	0.246893043500219
2409	11	129020	0.25960040556417
2410	5	28343	0.253142806605247
2411	1	0	0.199814068555794
2412	5	152085	0.257903869073923
2413	8	51452	0.252004767953943
2414	1	0	0.253634758493457
2415	4	833	0.197925704568732
2416	11	85483	0.26400334026692
2417	7	55801	0.276673373426466
2418	26	550212	0.292074389232096
2419	8	58083	0.271005424368364
2420	1	0	0.251327138266629
2421	1	0	1
2422	3	37672	0.235402168215906
2423	10	15828	0.257456137580158
2424	8	50828	0.253405917952199
2425	64	1131150	0.31199946724951
2426	8	13910	0.263880571243246
2427	8	129602	0.278759312604473
2428	2	81502	0.230794034611357
2429	15	100395	0.244681707917967
2430	16	151959	0.283956998824972
2431	2	5040	0.215111477508672
2432	1	0	0.214691493833846
2433	2	0	0.24192156565464
2434	8	762349	0.224145440877337
2435	5	24984	0.25788207473666
2436	4	41171	0.243356570097735
2437	24	685465	0.283506951024835
2438	5	8440	0.242327919493601
2439	14	230694	0.282514571672809
2440	4	9620	0.230990600007577
2441	10	309397	0.258309012116371
2442	1	0	0.215307210183179
2443	14	304127	0.283105703588563
2444	3	2435	0.238570554692196
2445	8	156990	0.257856016289932
2446	15	213370	0.277508349231593
2447	5	92932	0.260637057953967
2448	4	162816	0.250241474939655
2449	2	2314	0.207473462020436
2450	1	0	0.221470322372421
2451	1	0	0.172416433026016
2452	3	0	0.208252951759198
2453	2	0	0.833333333333333
2454	7	118903	0.282815428285023
2455	32	59189	0.263096606821714
2456	1	0	0.178710732385458
2457	2	58846	0.251415579055521
2458	59	2304739	0.303028886446213
2459	2	42833	0.268651951803961
2460	6	15504	0.240725040267349
2461	7	78385	0.242566920196917
2462	4	1013	0.222982348788267
2463	8	103247	0.271887147447619
2464	16	322106	0.268508551381971
2465	5	19638	0.264967971800003
2466	26	400865	0.240274466033944
2467	46	1494691	0.298676020332932
2468	1	0	0.244532937876649
2469	2	1556	0.241711466137694
2470	2	1820	0.200023909641863
2471	16	4357	0.196849938187184
2472	5	53049	0.259100346603645
2473	20	48218	0.258788171676188
2474	1	0	0.235090467078388
2475	1	0	1
2476	18	539537	0.237142346024005
2477	12	198275	0.266454514059959
2478	2	1024	0.198734143351434
2479	4	26019	0.242535755347497
2480	2	7424	0.255568926960526
2481	18	4265	0.218291613018336
2482	4	23684	0.233321230153939
2483	4	2204	0.216706158733228
2484	4	2634	0.209340457602607
2485	8	110485	0.257691874397217
2486	4	9819	0.235796572019701
2487	9	377726	0.247538134825863
2488	3	110714	0.203298846211437
2489	10	165496	0.261072155049318
2490	7	3841	0.21490443130468
2491	15	208627	0.284818822726728
2492	6	5499	0.252801046128172
2493	5	29686	0.21903957419015
2494	4	9180	0.173404921557618
2495	17	318539	0.278579114497105
2496	7	48040	0.267429310540858
2497	2	1152	0.246054593235529
2498	20	134898	0.272344512670175
2499	1	0	0.234039337773744
2500	1	0	0.228911135958759
2501	1	0	0.233425511798417
2502	24	611675	0.275015424494706
2503	2	25036	0.266142286489175
2504	19	414118	0.269360583624956
2505	4	3794	0.239594046250312
2506	14	10431	0.222970657183979
2507	1	0	0.219491354434314
2508	4	20238	0.254066644345879
2509	2	9444	0.249101536342833
2510	12	240848	0.293597939750739
2511	11	27148	0.252676755233783
2512	3	2158	0.224457515303895
2513	12	457457	0.287268106145764
2514	1	0	0.178721998057373
2515	20	50736	0.268651530657347
2516	3	17134	0.262583860819448
2517	17	346418	0.279234208054825
2518	5	54183	0.271865195180375
2519	7	29897	0.267594294726802
2520	9	72544	0.279991324379731
2521	36	961664	0.303695666822465
2522	4	2564	0.250021952267227
2523	5	140496	0.260373156957112
2524	2	10017	0.256711813583645
2525	1	0	0.189725822068642
2526	2	0	0.256519349581153
2527	2	5282	0.240959614145462
2528	7	177150	0.253995259994846
2529	2	7251	0.267985487287669
2530	15	364487	0.294740721087205
2531	3	1975	0.231966401497439
2532	2	13150	0.253005302235851
2533	22	211081	0.2727665542205
2534	36	1065772	0.309372249386154
2535	1	0	0.245811223136095
2536	4	30213	0.238778022042806
2537	8	109419	0.250056859578602
2538	3	24722	0.168208235560317
2539	1	0	0.233425511798417
2540	6	2944	0.207728049934217
2541	7	96129	0.236287729472255
2542	7	97696	0.270489361836514
2543	13	207742	0.252258929935353
2544	16	541851	0.282364696121636
2545	26	373589	0.284475588236505
2546	14	128526	0.275677414328225
2547	6	24579	0.232865286301206
2548	22	351993	0.281944918234359
2549	3	310	0.208371920891831
2550	3	2129	0.208864092924862
2551	6	215465	0.253079055536588
2552	6	93360	0.27557907659391
2553	2	2257	0.254547225275519
2554	19	819795	0.296361714403609
2555	2	68777	0.211684033221585
2556	8	94908	0.244308576803923
2557	6	14340	0.235689595994047
2558	3	11775	0.259625042641077
2559	9	243995	0.263532230350332
2560	5	172621	0.251578141648436
2561	10	247184	0.234869676180363
2562	9	139932	0.260110150896813
2563	1	0	1
2564	29	459579	0.291726153625835
2565	2	437	0.214208228094545
2566	33	192853	0.282501674057764
2567	4	25592	0.251196951319648
2568	3	1688	0.218963552440607
2569	13	104528	0.247594362684559
2570	2	1476	0.245435349783306
2571	13	277713	0.277394797575855
2572	1	0	0.188607725666648
2573	20	367154	0.282102848214522
2574	8	58585	0.284675211731433
2575	8	121283	0.248633431881627
2576	19	82745	0.244691341646756
2577	2	58846	0.199346911674469
2578	8	187057	0.208656462858517
2579	32	1310282	0.302662646822212
2580	10	310547	0.278162968999374
2581	4	3971	0.230017914045505
2582	5	63707	0.22478100376084
2583	3	11675	0.226436267882938
2584	4	5433	0.252397539814611
2585	24	83555	0.267941582753184
2586	7	3727	0.214399160654809
2587	5	94973	0.263099449561357
2588	9	159515	0.244547572721478
2589	13	46860	0.27292916945674
2590	5	120263	0.248637590704438
2591	1	0	0.224172925479639
2592	12	33521	0.265692870408954
2593	2	36549	0.234858199935137
2594	11	58058	0.276608306274638
2595	4	26128	0.224819275459367
2596	17	71985	0.270164447223991
2597	10	113020	0.248686443711635
2598	11	4200	0.230755705483751
2599	4	6286	0.210645011882087
2600	54	951181	0.261214292031469
2601	6	11058	0.25874942618772
2602	35	1326744	0.261653653236283
2603	13	1624	0.199839236851726
2604	11	1580	0.228356170008467
2605	3	74911	0.264568882740129
2606	5	11155	0.253070106171045
2607	3	4531	0.243070506260333
2608	3	0	0.232331951972436
2609	4	25106	0.256162427825983
2610	1	0	0.225665732295474
2611	32	414916	0.300269849692749
2612	1	0	0.190143599509502
2613	18	258582	0.272852626059688
2614	10	52139	0.275410881165036
2615	2	565074	0.181508725200695
2616	3	27938	0.217293179683739
2617	56	4262443	0.312871714529956
2618	15	149501	0.253686875386914
2619	14	471857	0.250552281140618
2620	6	88890	0.236400917410461
2621	89	3433571	0.320389655375705
2622	5	5333	0.245759737962564
2623	8	5042	0.198332216337675
2624	10	200250	0.274070213563425
2625	3	58690	0.250398146265736
2626	16	53618	0.248259563761009
2627	3	65950	0.199019369681367
2628	3	16480	0.206670019568016
2629	2	0	0.224062642495914
2630	3	13456	0.252013291387115
2631	1	0	0.190143599509502
2632	1	0	0.213826295973425
