name	Gene2
GIPC1	NUP93
GIPC1	ZFPM1
GIPC1	FZD3
GIPC1	ITGA5
GIPC1	ZNF408
GIPC1	MARS
GIPC1	GEMIN4
GIPC1	COPB2
GIPC1	SEMA4C
GIPC1	KIF1B
GIPC1	LHCGR
GIPC1	LRP2
GIPC1	NTRK2
GIPC1	LRP1
GIPC1	PDXDC1
GIPC1	TPBG
GIPC1	TGFBR3
GIPC1	TYRP1
GIPC1	SLC2A1
GIPC1	RGS1
GPC3	WNT7B
GPC3	SHH
GPC3	FGF13
GPC3	WNT3A
GRB2	MYL6
GRB2	DARS
GRB2	SYN1
GRB2	EEF1A1
GRB2	RPL31
GRB2	RPS26
GRB2	ELK1
GRB2	CCR10
GRB2	SP1
GRB2	KHDRBS2
GRB2	ACTR3
GRB2	SLC25A4
GRB2	SPTBN1
GRB2	MCC
GRB2	SHC4
GRB2	ITGB4
GRB2	ACTR2
GRB2	HIST1H3J
GRB2	FLNA
GRB2	SHANK3
GRB2	FRS2
GRB2	KCNH4
GRB2	SSBP1
GRB2	SVIL
GRB2	CKAP5
GRB2	PIK3R2
GRB2	ADAM15
GRB2	PAK4
GRB2	DRD4
GRB2	DCTN1
GRB2	HIST1H3A
GRB2	HIST4H4
GRB2	CBLC
GRB2	HTRA1
GRB2	HIST1H4A
GRB2	LAX1
GRB2	RPS16
GRB2	YES1
GRB2	SHMT2
GRB2	CORO1B
GRB2	TEK
GRB2	ATAD3A
GRB2	SMAD3
GRB2	RCC2
GRB2	RPS3
GRB2	ARPC2
GRB2	ITGA6
GRB2	NEXN
GRB2	LCK
GRB2	MATR3
GRB2	MYO6
GRB2	JAK3
GRB2	IL2RB
GRB2	SYNJ2
GRB2	SMARCD1
GRB2	RHOU
GRB2	HIST1H4C
GRB2	TPM1
GRB2	TUBB3
GRB2	DYNLL1
GRB2	DAPK3
GRB2	RPL23A
GRB2	DBN1
GRB2	ARPC5
GRB2	FGFR1
GRB2	RPL18
GRB2	SMARCA5
GRB2	NELFB
GRB2	CD22
GRB2	EPHA2
GRB2	RPS5
GRB2	PCMT1
GRB2	PTPN1
GRB2	PABPC1
GRB2	ASAP2
GRB2	PTPN12
GRB2	PTBP1
GRB2	HADHB
GRB2	HIST1H2BH
GRB2	EIF4A3
GRB2	HIST1H4E
GRB2	PIK3C2B
GRB2	DRD3
GRB2	POLR1B
GRB2	KRT7
GRB2	DHX9
GRB2	IL2RG
GRB2	SOS2
GRB2	HIST1H3F
GRB2	TAOK2
GRB2	SPTAN1
GRB2	LCP2
GRB2	FLNB
GRB2	IRS1
GRB2	TUBA4A
GRB2	NCKIPSD
GRB2	MAP2
GRB2	ANXA6
GRB2	GMFB
GRB2	WDR1
GRB2	DNM1
GRB2	KCNQ1
GRB2	SH2B1
GRB2	DTX1
GRB2	NTRK1
GRB2	MYH10
GRB2	TPM2
GRB2	DLG4
GRB2	IRS2
GRB2	MS4A2
GRB2	CAPZB
GRB2	SAFB2
GRB2	RAPSN
GRB2	RPL36
GRB2	FASLG
GRB2	GSTP1
GRB2	HIST1H3C
GRB2	SRSF10
GRB2	HNRNPU
GRB2	ARHGEF11
GRB2	LMNA
GRB2	TFAP2B
GRB2	VAV2
GRB2	HRAS
GRB2	GRB10
GRB2	SIGLEC7
GRB2	NPM1
GRB2	RASA1
GRB2	KHDRBS1
GRB2	PAWR
GRB2	MUC1
GRB2	SNRPD2
GRB2	RPL27
GRB2	SPRY2
GRB2	IQGAP1
GRB2	HNRNPF
GRB2	PTPN22
GRB2	PDE4D
GRB2	HNRNPC
GRB2	ADA
GRB2	RPS3A
GRB2	EPOR
GRB2	RUVBL1
GRB2	ADRB1
GRB2	TFAP2A
GRB2	FLT1
GRB2	BCAR1
GRB2	CD28
GRB2	TNK2
GRB2	VAV3
GRB2	PLCG1
GRB2	SPECC1
GRB2	MED28
GRB2	MET
GRB2	HIST1H4L
GRB2	RPS6KA1
GRB2	INPP5D
GRB2	SCIN
GRB2	SYNPO
GRB2	SHC1
GRB2	RET
GRB2	RPL24
GRB2	LIMA1
GRB2	MST1R
GRB2	ACTA1
GRB2	PIGU
GRB2	MTA1
GRB2	CD19
GRB2	SIT1
GRB2	GRB7
GRB2	SOCS7
GRB2	DNAJA2
GRB2	GSN
GRB2	HIST1H4B
GRB2	EPHB6
GRB2	INSR
GRB2	HSPA8
GRB2	TP63
GRB2	OCRL
GRB2	TMOD3
GRB2	RBBP7
GRB2	NONO
GRB2	MYO1A
GRB2	REPS2
GRB2	SH2B2
GRB2	ADAM12
GRB2	TOM1L1
GRB2	ABLIM1
GRB2	HNRNPK
GRB2	PAK1
GRB2	PLEC
GRB2	HNRNPA1
GRB2	GRWD1
GRB2	RPL23AP42
GRB2	CSF1R
GRB2	SPECC1L
GRB2	CFL1
GRB2	MAPK1
GRB2	SH2D1A
GRB2	PPP6R3
GRB2	GAB1
GRB2	HIST1H4H
GRB2	RIT1
GRB2	PIK3R1
GRB2	DDX6
GRB2	SHC2
GRB2	SMU1
GRB2	RPL27A
GRB2	VAV1
GRB2	PPP1CB
GRB2	GAB2
GRB2	DST
GRB2	SOCS1
GRB2	KRT17
GRB2	PIK3CA
GRB2	PDGFRB
GRB2	KIT
GRB2	PTPRA
GRB2	ACTG2
GRB2	KCNH8
GRB2	FSCN1
GRB2	CHRND
GRB2	RPS18
GRB2	CD2AP
GRB2	SYNGAP1
GRB2	THRAP3
GRB2	CCM2L
GRB2	RPL13
GRB2	ADRB2
GRB2	NGFR
GRB2	GAB3
GRB2	SH2B3
GRB2	PTK2B
GRB2	SETD4
GRB2	PPP1R12A
GRB2	ARHGAP17
GRB2	AP2S1
GRB2	RPP38
GRB2	TUFM
GRB2	PPIA
GRB2	RPS27A
GRB2	LAT2
GRB2	USP8
GRB2	PPP3CA
GRB2	PDGFRA
GRB2	IRS4
GRB2	CBR1
GRB2	LUC7L2
GRB2	HIST1H3I
GRB2	HIST1H3B
GRB2	PRNP
GRB2	RUVBL2
GRB2	EEF2
GRB2	CD247
GRB2	ORC3
GRB2	SYP
GRB2	CELSR3
GRB2	RIT2
GRB2	EPPK1
GRB2	MAP4K5
GRB2	ANXA2
GRB2	RPLP2
GRB2	SHB
GRB2	NCL
GRB2	CD59
GRB2	HNRNPH1
GRB2	ERBB3
GRB2	SMARCC1
GRB2	CALD1
GRB2	ZAP70
GRB2	SLC7A8
GRB2	TNPO1
GRB2	WASF1
GRB2	SGCA
GRB2	DAB2
GRB2	PRRC2A
GRB2	RPS13
GRB2	LY6G6F
GRB2	SELL
GRB2	CHRM4
GRB2	SHKBP1
GRB2	ATP5F1A
GRB2	SNTA1
GRB2	SH3BP2
GRB2	PAG1
GRB2	ITK
GRB2	ARPC1A
GRB2	S100A6
GRB2	HIST1H4D
GRB2	KDR
GRB2	CORO1C
GRB2	HIST1H4I
GRB2	ITGA2B
GRB2	AXL
GRB2	NEU3
GRB2	UACA
GRB2	SHC3
GRB2	SYNCRIP
GRB2	DDX5
GRB2	DLD
GRB2	PTK2
GRB2	PTPN6
GRB2	GSTM3
GRB2	JAK2
GRB2	PPP1R9B
GRB2	RPS9
GRB2	PRKAR1A
GRB2	SYK
GRB2	MAPK14
GRB2	SKAP1
GRB2	DAG1
GRB2	RPL4
GRB2	RARA
GRB2	RNMT
GRB2	TEC
GRB2	PNMA2
GRB2	PXDN
GRB2	HNRNPA2B1
GRB2	SRC
GRB2	MERTK
GRB2	UBC
GRB2	LRRFIP2
GRB2	PLS3
GRB2	FRS3
GRB2	TRAT1
GRB2	USP6NL
GRB2	CFL2
GRB2	MTA3
GRB2	MAP4K1
GRB2	RACGAP1
GRB2	SPNS1
GRB2	SOS1
GRB2	WASL
GRB2	PNRC1
GRB2	ASAP1
GRB2	MAP2K5
GRB2	RPL26
GRB2	PRKDC
GRB2	SLC25A3
GRB2	CLYBL
GRB2	TMPO
GRB2	ILF3
GRB2	SF3B4
GRB2	BCL2A1
GRB2	JAK1
GRB2	ESR1
GRB2	PTPRC
GRB2	DUT
GRB2	REPS1
GRB2	PTPRE
GRB2	SH3KBP1
GRB2	SERPINH1
GRB2	PKM
GRB2	RPS20
GRB2	MYO1C
GRB2	AP2A1
GRB2	MYL12A
GRB2	EIF3D
GRB2	PIK3CG
GRB2	PDCD6
GRB2	PHGDH
GRB2	RAI14
GRB2	ITPR3
GRB2	HIST1H3H
GRB2	PTPRN2
GRB2	ACTC1
GRB2	BCLAF1
GRB2	UBA52
GRB2	CTTN
GRB2	AP2B1
GRB2	FLT4
GRB2	MYO3B
GRB2	SPRY1
GRB2	ABLIM3
GRB2	PRMT5
GRB2	BLNK
GRB2	WASF2
GRB2	DDX39B
GRB2	PSMD10
GRB2	EPHB2
GRB2	RAPGEF1
GRB2	PXN
GRB2	PDLIM7
GRB2	WAS
GRB2	IKBKE
GRB2	AJUBA
GRB2	CAMK2D
GRB2	RPS28
GRB2	HIST1H3G
GRB2	HSPA5
GRB2	LAT
GRB2	ETV6
GRB2	RPL35A
GRB2	SMARCD2
GRB2	IGF1R
GRB2	HTT
GRB2	FLII
GRB2	RALGPS1
GRB2	MPRIP
GRB2	CD72
GRB2	LUZP1
GRB2	DNM2
GRB2	IPO7
GRB2	CCL5
GRB2	TUB
GRB2	METAP2
GRB2	SMARCC2
GRB2	UGDH
GRB2	STAMBP
GRB2	MYH9
GRB2	MAP3K1
GRB2	MAPK12
GRB2	FGF1
GRB2	CSF3R
GRB2	FLT3
GRB2	LMO7
GRB2	RPS14
GRB2	HIST1H3E
GRB2	HNRNPH2
GRB2	HSPA1L
GRB2	HIST1H4F
GRB2	FYN
GRB2	MYO1B
GRIN1	SP3
GRIN1	MYH9
GRIN1	PPP2R1A
GRIN1	DLG2
GRIN1	PPP2R2A
GRIN1	TJP1
GRIN1	CAMK2G
GRIN1	INA
GRIN1	TRAF3
GRIN1	LRFN2
GRIN1	CANX
GRIN1	RPS6KA3
GRIN1	MAP2
GRIN1	GRIN2D
GRIN1	ACTN2
GRIN1	FUS
GRIN1	CAMK2B
GRIN1	SYNGAP1
GRIN1	TIAM1
GRIN1	PRKCG
GRIN1	RAP2A
GRIN1	CACNG2
GRIN1	GRIN2B
GRIN1	SPTAN1
GRIN1	CDH2
GRIN1	LRP8
GRIN1	CAMK2D
GRIN1	NF1
GRIN1	PLAT
GRIN1	GRIN2A
GRIN1	DRD1
GRIN1	CAMK2A
GRIN1	CALM1
GRIN1	PRKCE
GRIN1	HNRNPU
GRIN1	DLGAP4
GRIN1	YES1
GRIN1	DUSP4
GRIN1	DLG3
GRIN1	AKAP9
GRIN1	GRIN3B
GRIN1	CIT
GRIN1	PRKCB
GRIN1	GRIN2C
GRIN1	EPHB4
GRIN1	HSPA1A
GRIN1	NEFL
GRIN1	GRIN3A
GRIN1	NANOS1
HACD3	RAB5IF
HACD3	TSPAN17
HACD3	ARPC1A
HACD3	TMBIM4
HACD3	PELO
HRAS	EPHB6
HRAS	RIT2
HRAS	MAPK3
HRAS	SYNGAP1
HRAS	RASIP1
HRAS	RGL4
HRAS	KSR2
HRAS	YWHAB
HRAS	RHOD
HRAS	GRIN1
HRAS	KSR1
HRAS	SOS2
HRAS	MAPK1
HRAS	TLR2
HRAS	RGL2
HRAS	MAP2K1
HRAS	PIK3R1
HRAS	TP73
HRAS	NF1
HRAS	GRIN2D
HRAS	RALA
HRAS	ARHGEF1
HRAS	PIK3CD
HRAS	CSK
HRAS	FNTA
HRAS	TLR9
HRAS	RASSF1
HRAS	PRKCI
HRAS	RASSF2
HRAS	CAV1
HRAS	FNTB
HRAS	PDGFB
HRAS	RALGDS
HRAS	HNRNPC
HRAS	INSR
HRAS	ITSN1
HRAS	ICMT
HRAS	RHEB
HRAS	RASA1
HRAS	RASGRF1
HRAS	RASGRP1
HRAS	SRC
HRAS	BRAP
HRAS	RASGRP4
HRAS	CNKSR1
HRAS	PIK3CA
HRAS	RASAL1
HRAS	RABAC1
HRAS	MAP2K2
HRAS	EPHB2
HRAS	SHOC2
HRAS	RASSF5
HRAS	RIN1
HRAS	IQGAP1
HRAS	PDE6D
HRAS	IKZF3
HRAS	AGTR1
HRAS	AFDN
HRAS	EPHB3
HRAS	IRAK1
HRAS	RASA3
HRAS	SOS1
HRAS	TTC1
HRAS	RAP1GDS1
HRAS	CDC25A
HRAS	RAPGEF1
HRAS	RGL1
HRAS	RARRES3
HRAS	RAF1
HRAS	LGALS1
HRAS	EPHB4
HRAS	ERBIN
HRAS	ZBTB12
HRAS	CLSTN1
HRAS	RASA2
HRAS	FN1
HRAS	FYN
HRAS	PLCE1
HRAS	IL3
HRAS	MAPK8
HRAS	VAV1
HRAS	TIAM1
HRAS	PIK3CG
HRAS	IRAK2
HRAS	GPSM2
HRAS	APBB1IP
HRAS	DGKZ
HSPA5	STMN1
HSPA5	LCT
HSPA5	ERN1
HSPA5	MTNR1B
HSPA5	EIF2AK3
HSPA5	MAP3K1
HSPA5	NUAK1
HSPA5	PRKAA1
HSPA5	DPYSL5
HSPA5	A2M
HSPA5	BCAR1
HSPA5	TBK1
HSPA5	DDX24
HSPA5	RELB
HSPA5	VWF
HSPA5	NFKBIE
HSPA5	DNAJC1
HSPA5	TCERG1
HSPA5	YWHAB
HSPA5	MTNR1A
HSPA5	TNFRSF1B
HSPA5	MAP3K3
HSPA5	TMEM62
HSPA5	ERP29
HSPA5	NFKBIB
HSPA5	NFKB2
HSPA5	F8
HSPA5	TSHR
HSPA5	PSME3
HSPA5	REL
HSPA5	SIL1
HSPA5	DNAJC10
HSPA5	PXN
HSPA5	PRNP
HSPA5	ATF6
HSPA5	TAB2
HSPA5	CASP7
HSPA5	LDLR
HSPA5	HTR3A
HSPA5	APOB
HSPA5	PTEN
HSPA5	TAB1
HSPA5	IGHM
HSPA5	TMEM132A
HSPA5	SUMO4
HSPA5	NDRG1
HSPA5	TG
HSPA5	RIPK1
IGF1R	RASA1
IGF1R	YWHAH
IGF1R	GIPC1
IGF1R	SOCS1
IGF1R	PXN
IGF1R	WISP2
IGF1R	YWHAZ
IGF1R	GNAI2
IGF1R	PIK3R1
IGF1R	PTK2
IGF1R	PIK3R2
IGF1R	SYNGAP1
IGF1R	JAK2
IGF1R	NEDD4
IGF1R	KRT27
IGF1R	MDM2
IGF1R	PTPN1
IGF1R	NAMPT
IGF1R	SOCS3
IGF1R	INSR
IGF1R	ARHGEF12
IGF1R	IRS2
IGF1R	DOK4
IGF1R	YWHAB
IGF1R	SNAP29
IGF1R	SOS1
IGF1R	GRB10
IGF1R	MAP3K5
IGF1R	ESR1
IGF1R	CSK
IGF1R	GNAI1
IGF1R	IRS4
IGF1R	PRKCD
IGF1R	PIK3R3
IGF1R	IRS1
IGF1R	ITGB1
IGF1R	SOCS2
IGF1R	YWHAG
IGF1R	IGF1
IGF1R	JAK1
IGF1R	STAT3
IGF1R	PRKD1
IGF1R	SHC1
IGF1R	EHD1
IGF1R	PXDN
IGF1R	SRC
IGF1R	DOK5
IGF1R	VAV3
IGF1R	NCK2
IGHG1	ARMC2
IGHG1	PNMA2
IGHG1	TNS3
IGHG1	FGA
IGHG1	APOC1
IGHG1	SLC6A9
IGHG1	IGLL1
IGHG1	QTRT2
IGHG1	OR8D2
IGHG1	SAA4
IGHG1	KRT10
IGHG1	CP
IGHG1	TGM4
IGHG1	AOAH
IGHG1	SLC48A1
IGHG1	CTR9
IGHG1	KRT1
IGHG1	CD40LG
IGHG1	SCAF1
IGHG1	KRT9
IGHG1	SETDB2
IGHG1	NUP214
IGHG1	LTBP4
IGHG1	FASN
IGHG1	RTKN2
IGHG1	SWAP70
IGHG1	CDH12
IGHG1	KRT7
IGHG1	RFX7
IGHG1	PAPPA
IKBKG	HSP90AA1
IKBKG	RIPK1
IKBKG	CAMK2D
IKBKG	RPS27
IKBKG	MYH10
IKBKG	DBN1
IKBKG	RAB43
IKBKG	TNFAIP3
IKBKG	UBE2D3
IKBKG	MAP3K14
IKBKG	HSPA1A
IKBKG	PPM1B
IKBKG	MAP3K3
IKBKG	IARS
IKBKG	BCL10
IKBKG	XPO7
IKBKG	RPLP0
IKBKG	GCN1
IKBKG	HSPA9
IKBKG	TANK
IKBKG	MYL6
IKBKG	IGHM
IKBKG	CAPZA1
IKBKG	TAB3
IKBKG	ERC1
IKBKG	KIF5B
IKBKG	RPS3A
IKBKG	ECPAS
IKBKG	NFKB2
IKBKG	RPLP2
IKBKG	UTP20
IKBKG	CYLD
IKBKG	ATG16L1
IKBKG	HSPA8
IKBKG	MYL12A
IKBKG	IPO9
IKBKG	PARP1
IKBKG	MYO1C
IKBKG	SFXN1
IKBKG	CARD11
IKBKG	FADD
IKBKG	HNRNPU
IKBKG	MYO6
IKBKG	GOLGA3
IKBKG	FASN
IKBKG	CARD8
IKBKG	CCAR1
IKBKG	TXLNA
IKBKG	TNIP2
IKBKG	HSPA5
IKBKG	NFKBIB
IKBKG	YWHAZ
IKBKG	TBK1
IKBKG	IGHG3
IKBKG	RPS3
IKBKG	PSMD13
IKBKG	RARS
IKBKG	RPS5
IKBKG	XPO5
IKBKG	CLTC
IKBKG	SMC4
IKBKG	CDC37
IKBKG	EPPK1
IKBKG	MYH9
IKBKG	CALM3
IKBKG	ATP5PO
IKBKG	COPS3
IKBKG	RPS20
IKBKG	RPS27A
IKBKG	RPS16
IKBKG	ZFAND5
IKBKG	PPP1CC
IKBKG	CSE1L
IKBKG	HSPA6
IKBKG	TUBA4B
IKBKG	LIMA1
IKBKG	RPS10
IKBKG	GART
IKBKG	HSPA1L
IKBKG	UBA52
IKBKG	UBC
IKBKG	ATP5F1B
IKBKG	LARS
IKBKG	RPS27L
IKBKG	TRIM28
IKBKG	XPO1
IKBKG	FLNA
IKBKG	TBCD
IKBKG	ESYT1
IKBKG	PPP1CB
IKBKG	RAB11B
IKBKG	CANX
IKBKG	TIMM50
IKBKG	TUBA8
IKBKG	SMC2
IKBKG	PRKDC
IKBKG	IGHG1
IKBKG	EEF1A2
IKBKG	USO1
IKBKG	SLC25A6
IKBKG	HSP90AA2P
IKBKG	MARS
IKBKG	RNF11
IKBKG	LRPPRC
IKBKG	TRAF3IP2
IKBKG	SLC25A5
IKBKG	DYNC1H1
IKBKG	VARS
IKBKG	RALBP1
IKBKG	RPS14
IKBKG	RNF31
IKBKG	NFKBIE
IKBKG	MYO1D
IKBKG	TRPC4AP
IKBKG	RIPK2
IKBKG	DAP3
IKBKG	IPO7
IKBKG	TUBA1A
IKBKG	CARD10
IKBKG	MCM7
IKBKG	SET
IKBKG	GSK3B
IKBKG	TUBB4A
IKBKG	RPN1
IKBKG	CAD
IKBKG	CALM1
ITGB1	CD36
ITGB1	PRKCA
ITGB1	ITGB1BP1
ITGB1	LAMA3
ITGB1	LGALS1
ITGB1	ITGB1BP2
ITGB1	PRKCE
ITGB1	ITGA10
ITGB1	COL1A2
ITGB1	TNC
ITGB1	TGOLN2
ITGB1	ITGA11
ITGB1	SLC3A2
ITGB1	CANX
ITGB1	TLN2
ITGB1	LGALS8
ITGB1	ITGA2
ITGB1	SPP1
ITGB1	UTRN
ITGB1	FBLN1
ITGB1	FLNB
ITGB1	FLT4
ITGB1	THBS1
ITGB1	CD63
ITGB1	LAMA1
ITGB1	LGALS3BP
ITGB1	ITGA5
ITGB1	TLN1
ITGB1	LAMA5
ITGB1	LAMC1
ITGB1	YWHAB
ITGB1	ACTN2
ITGB1	ITGA8
ITGB1	COL2A1
ITGB1	ARHGAP5
ITGB1	RAB8B
ITGB1	TSPAN4
ITGB1	COL4A5
ITGB1	TNNC1
ITGB1	MYO10
ITGB1	ITGA1
ITGB1	VCL
ITGB1	NMRK2
ITGB1	MAP4K4
ITGB1	CD82
ITGB1	VCAM1
ITGB1	PXN
ITGB1	LAMA2
ITGB1	CD81
ITGB1	FBXO2
ITGB1	ITGB5
ITGB1	SPTAN1
ITGB1	VCAN
ITGB1	COL3A1
ITGB1	COL5A1
ITGB1	PXDN
ITGB1	TGM2
ITGB1	CD46
ITGB1	FN1
ITGB1	ITGA7
ITGB1	COL1A1
ITGB1	CD151
KRT1	MBL2
KRT1	PRKCE
KRT1	EVPL
KRT1	PI3
KRT1	IVL
KRT1	CALB2
KRT1	DSPP
LDLR	PCSK9
LDLR	MDH2
LDLR	OMA1
LDLR	CD36
LDLR	LRPAP1
LDLR	DAB1
LDLR	APOB
LDLR	AP1M2
LDLR	PF4
LDLR	LDLRAP1
LDLR	APOE
LDLR	DAB2
LRP2	MAGI1
LRP2	CUBN
LRP2	LRP2BP
LRP2	DNAJC6
LRP2	APOB
LRP2	OMA1
LRP2	SERPINE1
LRP2	LRPAP1
LRP2	SLC9A3
LRP2	MAPK8IP2
LRP2	ANKS1B
LRP2	NOS1AP
LRP2	TG
LRP2	LCP1
LRP2	LDLRAP1
LRP2	MDK
LRP2	ITGB1BP1
LRP2	SYNJ2BP
LRP2	PIP5K1C
LRP2	PLAU
LRP2	ANAPC10
LRP2	RBP1
LRP2	ANKRA2
LRP2	SHBG
LRP2	SCN3A
LRP2	SCGB1A1
LRP8	MAPK8IP2
LRP8	SYNJ2BP
LRP8	OMA1
LRP8	SCN3A
LRP8	RELN
LRP8	ITGB1BP1
LRP8	NOS1AP
LRP8	ANAPC10
MAGI1	SLC6A2
MAGI1	GBP2
MAGI1	WBP2
MAGI1	DLL1
MAGI1	BZW1
MAGI1	AMOT
MAGI1	SYNPO
MAGI1	NET1
MAGI1	FCHSD2
MAGI1	CLCN5
MAGI1	IGSF5
MAPK8	SPAG9
MAPK8	MAPK8IP3
MAPK8	TNFSF11
MAPK8	GSTP1
MAPK8	NR3C1
MAPK8	RNASEH2A
MAPK8	ELK3
MAPK8	MAPKBP1
MAPK8	COPS2
MAPK8	FADD
MAPK8	MAP3K1
MAPK8	SPI1
MAPK8	MAPK8IP1
MAPK8	HSF1
MAPK8	ELP1
MAPK8	REL
MAPK8	JUN
MAPK8	DUSP1
MAPK8	IL27RA
MAPK8	JUND
MAPK8	SNCG
MAPK8	SH2D3A
MAPK8	PAX2
MAPK8	BCL2L11
MAPK8	ATF2
MAPK8	DUSP7
MAPK8	HSF4
MAPK8	ITSN1
MAPK8	CASP10
MAPK8	IRS1
MAPK8	PRKDC
MAPK8	NOL3
MAPK8	STAT3
MAPK8	ELK1
MAPK8	FASN
MAPK8	PPARG
MAPK8	PRKD1
MAPK8	ELK4
MAPK8	MAP2K4
MAPK8	YWHAZ
MAPK8	RET
MAPK8	SH3BP5
MAPK8	MAP3K7
MAPK8	MAP1B
MAPK8	DUSP16
MAPK8	MAPK14
MAPK8	SPIB
MAPK8	EEF2K
MAPK8	WWOX
MAPK8	HIST3H3
MAPK8	DUSP12
MAPK8	SNCA
MAPK8	MAPK8IP2
MAPK8	GDNF
MAPK8	DUSP10
MAPK8	MAP2K7
MAPK8	FASLG
MAPK8	MAPK1
MAPK8	JDP2
MAPK8	DUSP4
MAPK8	DUSP22
MAPK8	TNFRSF10B
MAPK8	PIK3R1
MAPK8	MAP3K2
MAPK8	BCAR1
MAPK8	JUNB
MAPK8	BMF
MAPK8	JKAMP
MAPK8	PXN
MAPK8IP2	FGF13
MAPK8IP2	MAP3K12
MAPK8IP2	DUSP16
MAPK8IP2	FGF12
MAPK9	HSF1
MAPK9	NFATC3
MAPK9	SF3B4
MAPK9	JDP2
MAPK9	DUSP19
MAPK9	ATF7
MAPK9	DUSP16
MAPK9	MAPKBP1
MAPK9	ELK3
MAPK9	MAPK8IP1
MAPK9	CEP44
MAPK9	ITSN1
MAPK9	SH3BP5
MAPK9	EEF2K
MAPK9	XPO7
MAPK9	DUSP10
MAPK9	DUSP1
MAPK9	DUSP4
MAPK9	ELK1
MAPK9	MAPKAPK5
MAPK9	XPNPEP1
MAPK9	MAPK8IP2
MAPK9	MAPK8IP3
MAPK9	DUSP12
MAPK9	PRKD1
MAPK9	ZBTB25
MAPK9	ACP5
MAPK9	WDR62
MET	SH3KBP1
MET	CNR1
MET	SEMA4D
MET	PTPRB
MET	MUC20
MET	DNAJA3
MET	SNAPIN
MET	GLMN
MET	FZR1
MET	GAB2
MET	PTPRJ
MET	PAK4
MET	SMC1A
MET	RANBP10
MET	PIK3R1
MET	VAV1
MET	SNX2
MET	NCK2
MET	ITGB4
MET	CASP3
MET	SPSB1
MET	PCBD2
MET	YWHAZ
MET	ARHGAP35
MET	RANBP9
MET	INPPL1
MET	PLCG1
MET	RND1
MFAP5	MFAP3
MFAP5	MEGF6
NRAS	PLCE1
NRAS	KSR1
NRAS	RASA3
NRAS	FN1
NRAS	MAPK1
NRAS	APBB1IP
NRAS	KSR2
NRAS	RASGRP2
NRAS	PIK3R1
NRAS	NF1
NRAS	IQGAP1
NRAS	RASA2
NRAS	RALGDS
NRAS	YWHAB
NRAS	SHOC2
NRAS	RASSF5
NRAS	RAP1GDS1
NRAS	RASAL1
NRAS	AFDN
NRAS	BRAP
NRAS	ACVR1
NRAS	PIK3CA
NRAS	SMURF2
NRAS	RACGAP1
NRAS	ARHGAP4
PBX2	MTREX
PBX2	ELP1
PBX2	MCRS1
PBX2	PKNOX1
PBX2	RPS6KC1
PBX2	SMYD3
PBX2	HOXA9
PBX2	BAIAP2
PBX2	HOXB8
PBX2	DCTN3
PBX2	COPS6
PBX2	CCDC88B
PBX2	ZDHHC7
PBX2	HOXA10
PBX2	CENPBD1
PBX2	MLKL
PBX2	NUP62
PBX2	HOXB1
PBX2	RPL4
PBX2	UBE2E1
PDPK1	PXN
PDPK1	PRKCB
PDPK1	PKN3
PDPK1	RALGDS
PDPK1	PRSS23
PDPK1	RPS6KA1
PDPK1	PRKCD
PDPK1	PRKACA
PDPK1	SGK3
PDPK1	HSP90AA2P
PDPK1	YWHAQ
PDPK1	AKTIP
PDPK1	SGK1
PDPK1	RPS6KA3
PDPK1	STRAP
PDPK1	RPS6KB1
PDPK1	YWHAH
PDPK1	AKT3
PDPK1	PKN2
PDPK1	IGHG1
PDPK1	SGK2
PDPK1	PRKCE
PDPK1	CARD11
PDPK1	RHOB
PDPK1	CDAN1
PDPK1	PRKCH
PDPK1	RPS6KB2
PDPK1	PDK2
PF4	FGF13
PF4	SRGN
PF4	CCL5
PF4	PROC
PF4	SDC2
PF4	PLPPR4
PIK3CA	IRS2
PIK3CA	PIK3R3
PIK3CA	MMAB
PIK3CA	ARHGEF1
PIK3CA	TRIM24
PIK3CA	APPL1
PIK3CA	TICAM1
PIK3CA	GNA14
PIK3CA	DGKZ
PIK3CA	ADAP1
PIK3CA	RASD2
PIK3CA	YES1
PIK3CA	MRAS
PIK3CA	GABRB1
PIK3CA	ANTXR1
PRKCA	GRIN2A
PRKCA	STXBP1
PRKCA	ATP1A1
PRKCA	LMNB1
PRKCA	PICK1
PRKCA	HLA-A
PRKCA	KCNE1
PRKCA	ARHGEF1
PRKCA	GSK3A
PRKCA	SPP1
PRKCA	KCNQ2
PRKCA	GPM6A
PRKCA	YWHAZ
PRKCA	GABRR2
PRKCA	CHAT
PRKCA	TRPC3
PRKCA	SELL
PRKCA	RGS2
PRKCA	TRPV6
PRKCA	AVPR1B
PRKCA	BTG2
PRKCA	CD163
PRKCA	GRM5
PRKCA	PLD2
PRKCA	SEMG1
PRKCA	PDLIM7
PRKCA	PEA15
PRKCA	SCTR
PRKCA	GABRB3
PRKCA	XK
PRKCA	SPAG1
PRKCA	SNAP23
PRKCA	ITGB4
PRKCA	CASR
PRKCA	CAVIN2
PRKCA	TIAM1
PRKCA	GRIA4
PRKCA	ADAP1
PRKCA	GABRG2
PRKCA	PTGIR
PRKCA	ACTA1
PRKCA	MGMT
PRKCA	ADCY5
PRKCA	ADD3
PRKCA	PLD1
PRKCA	HABP4
PRKCA	AKAP12
PRKCA	PPP1R14A
PRKCA	PTPN12
PRKCA	RGS19
PRKCA	PAM
PRKCA	F11R
PRKCA	RET
