GeneID	gene	cluster1	Symbol	HCCDB.1.S1	HCCDB.1.S2	HCCDB.1.S3	HCCDB.1.S4	HCCDB.1.S5	HCCDB.1.S6	HCCDB.1.S7	HCCDB.1.S8	HCCDB.1.S9	HCCDB.1.S10	HCCDB.1.S11	HCCDB.1.S12	HCCDB.1.S13	HCCDB.1.S14	HCCDB.1.S15	HCCDB.1.S16	HCCDB.1.S17	HCCDB.1.S18	HCCDB.1.S19	HCCDB.1.S20	HCCDB.1.S21	HCCDB.1.S22	HCCDB.1.S23	HCCDB.1.S24	HCCDB.1.S25	HCCDB.1.S26	HCCDB.1.S27	HCCDB.1.S28	HCCDB.1.S29	HCCDB.1.S30	HCCDB.1.S31	HCCDB.1.S32	HCCDB.1.S33	HCCDB.1.S34	HCCDB.1.S35	HCCDB.1.S36	HCCDB.1.S37	HCCDB.1.S38	HCCDB.1.S39	HCCDB.1.S40	HCCDB.1.S41	HCCDB.1.S42	HCCDB.1.S43	HCCDB.1.S44	HCCDB.1.S45	HCCDB.1.S46	HCCDB.1.S47	HCCDB.1.S48	HCCDB.1.S49	HCCDB.1.S50	HCCDB.1.S51	HCCDB.1.S52	HCCDB.1.S53	HCCDB.1.S54	HCCDB.1.S55	HCCDB.1.S56	HCCDB.1.S57	HCCDB.1.S58	HCCDB.1.S59	HCCDB.1.S60	HCCDB.1.S61	HCCDB.1.S62	HCCDB.1.S63	HCCDB.1.S64	HCCDB.1.S65	HCCDB.1.S66	HCCDB.1.S67	HCCDB.1.S68	HCCDB.1.S69	HCCDB.1.S70	HCCDB.1.S71	HCCDB.1.S72	HCCDB.1.S73	HCCDB.1.S74	HCCDB.1.S75	HCCDB.1.S76	HCCDB.1.S77	HCCDB.1.S78	HCCDB.1.S79	HCCDB.1.S80	HCCDB.1.S81	HCCDB.1.S82	HCCDB.1.S83	HCCDB.1.S84	HCCDB.1.S85	HCCDB.1.S86	HCCDB.1.S87	HCCDB.1.S88	HCCDB.1.S89	HCCDB.1.S90	HCCDB.1.S91	HCCDB.1.S92	HCCDB.1.S93	HCCDB.1.S94	HCCDB.1.S95	HCCDB.1.S96	HCCDB.1.S97	HCCDB.1.S98	HCCDB.1.S99	HCCDB.1.S100	HCCDB.1.S101	HCCDB.1.S102	HCCDB.1.S103	HCCDB.1.S104	HCCDB.1.S105	HCCDB.1.S106	HCCDB.1.S107	HCCDB.1.S108	HCCDB.1.S109	HCCDB.1.S110	HCCDB.1.S111	HCCDB.1.S112	HCCDB.1.S113	HCCDB.1.S114	HCCDB.1.S115	HCCDB.1.S116	HCCDB.1.S117	HCCDB.1.S118	HCCDB.1.S119	HCCDB.1.S120	HCCDB.1.S121	HCCDB.1.S122	HCCDB.1.S123	HCCDB.1.S124	HCCDB.1.S125	HCCDB.1.S126	HCCDB.1.S127	HCCDB.1.S128	HCCDB.1.S129	HCCDB.1.S130	HCCDB.1.S131	HCCDB.1.S132	HCCDB.1.S133	HCCDB.1.S134	HCCDB.1.S135	HCCDB.1.S136	HCCDB.1.S137	HCCDB.1.S138	HCCDB.1.S139	HCCDB.1.S140	HCCDB.1.S141	HCCDB.1.S142	HCCDB.1.S143	HCCDB.1.S144	HCCDB.1.S145	HCCDB.1.S146	HCCDB.1.S147	HCCDB.1.S148	HCCDB.1.S149	HCCDB.1.S150	HCCDB.1.S151	HCCDB.1.S152	HCCDB.1.S153	HCCDB.1.S154	HCCDB.1.S155	HCCDB.1.S156	HCCDB.1.S157	HCCDB.1.S158	HCCDB.1.S159	HCCDB.1.S160	HCCDB.1.S161	HCCDB.1.S162	HCCDB.1.S163	HCCDB.1.S164	HCCDB.1.S165	HCCDB.1.S166	HCCDB.1.S167	HCCDB.1.S168	HCCDB.1.S169	HCCDB.1.S170	HCCDB.1.S171	HCCDB.1.S172	HCCDB.1.S173	HCCDB.1.S174	HCCDB.1.S175	HCCDB.1.S176	HCCDB.1.S177	HCCDB.1.S178	HCCDB.1.S179	HCCDB.1.S180	HCCDB.1.S181	HCCDB.1.S182	HCCDB.1.S183	HCCDB.1.S184	HCCDB.1.S185	HCCDB.1.S186	HCCDB.1.S187	HCCDB.1.S188	HCCDB.1.S189	HCCDB.1.S190	HCCDB.1.S191	HCCDB.1.S192	HCCDB.1.S193	HCCDB.1.S194	HCCDB.1.S195	HCCDB.1.S196	HCCDB.1.S197
80152	CENPT	11	CENPT	8.3152	8.4527	9.0845	8.3943	8.8913	8.4183	8.083	8.2642	8.3891	8.1409	8.1804	8.1814	8.3519	8.6396	8.3193	9.0866	8.3728	8.6615	8.702	8.3959	8.5051	7.9146	8.8897	7.9503	8.5946	9.0528	8.6475	9.1015	8.4221	8.5044	8.168	8.2996	8.5714	8.587	8.3178	8.8822	8.359	8.0492	8.3252	8.2315	8.5169	9.0577	8.6894	9.1035	8.4233	7.9802	8.3972	8.4166	8.2681	8.4742	8.3224	7.9896	8.2884	8.8468	8.4285	9.1281	8.4045	8.4607	8.4487	8.1969	8.4567	7.766	8.0695	8.6532	8.3359	8.7396	7.5826	7.692	7.9311	7.9624	8.9435	8.1044	9.2423	7.8699	8.2257	8.0659	8.524	7.9058	8.7233	8.4663	9.2936	8.2261	8.5013	7.9215	8.5726	7.9805	8.1198	8.0132	7.5704	7.7166	7.7996	8.0912	7.8609	8.3857	8.5114	8.0672	8.1525	8.3295	8.3958	7.8546	8.2155	7.8082	7.7451	7.6639	8.3747	8.1586	7.4881	7.7514	8.0926	8.7406	8.0071	7.7251	8.9521	7.9466	8.244	8.6683	8.6137	7.9949	8.229	8.6473	9.4809	8.4493	7.9919	7.8368	7.671	7.6626	8.6776	8.3233	8.5399	8.9355	8.0869	8.7719	8.2761	7.9019	8.8263	8.8856	8.1419	8.6383	8.664	8.8353	8.4851	9.3127	8.5714	8.7094	8.4976	8.4483	8.1167	8.8387	8.8324	8.1139	8.3936	8.6424	8.771	8.0879	8.5533	8.2352	8.5661	7.7663	8.8031	8.8997	8.357	8.2111	8.3426	7.9178	8.145	8.7656	8.5509	9.1508	7.9187	8.4325	8.5136	8.3678	8.5256	8.3808	8.3966	8.8949	8.6744	8.594	7.797	8.1612	8.5404	8.7648	8.4911	8.6197	9.0486	8.5567	8.5603	8.5801	9.3861	8.5542	8.2438	8.2908	8.6525	8.5387	8.4075	8.7598	8.5822
80279	CDK5RAP3	3	CDK5RAP3	10.8897	10.7322	11.7464	10.9845	11.5672	11.283	10.9443	11.5485	10.9994	11.5795	10.8881	10.8192	11.1773	11.9701	11.1859	11.129	11.1571	11.3087	11.5284	11.3814	11.0561	11.4623	11.5818	11.5769	11.2495	11.8324	11.4782	11.6752	11.1574	11.8397	10.8565	11.2495	11.2517	11.3797	11.1034	12.0187	10.9284	11.5118	10.7627	11.2295	11.2121	11.2267	11.3786	11.8875	10.8863	11.2161	10.9501	10.8075	10.9894	11.3572	11.1646	11.6073	11.2333	11.6377	10.8222	11.8163	11.1551	11.4557	11.1762	11.304	10.995	11.3327	10.9134	11.3834	11.2166	11.4737	11.0191	10.832	11.4659	10.9416	13.0976	10.9846	11.4204	10.9634	11.1317	10.8423	10.957	10.7394	11.5428	11.1998	11.9231	11.2548	11.0971	11.0776	11.0715	10.66	11.1716	10.8537	11.3085	10.5717	11.3356	10.5986	11.1499	11.0931	10.8302	10.8185	11.3112	11.0347	11.4917	10.8518	11.1937	10.8424	10.1518	10.7322	11.7912	11.0555	11.0625	10.7623	12.2028	11.2997	10.7847	10.6697	11.4713	11.5275	10.9754	11.7382	11.2278	11.0951	10.6275	11.3287	11.3445	11.0616	10.9527	10.6899	11.0756	10.8545	11.0417	10.9117	11.425	11.3978	10.883	11.248	11.3454	10.4368	11.4143	10.759	11.8871	10.777	11.2063	11.5545	10.7576	11.2894	11.052	11.3675	11.6012	10.869	11.2566	10.9282	10.5713	10.5499	10.7697	11.3537	10.8237	11.3529	10.7436	10.9308	10.9145	10.6961	11.3786	11.0269	11.0426	11.1536	11.0394	10.6442	10.6858	11.3389	10.8507	11.4104	11.7293	10.8147	11.6957	10.8572	11.4783	10.7227	11.2533	11.1469	11.4921	10.9777	11.1691	10.5495	11.1594	11.2441	11.3674	10.6774	11.2024	11.0286	11.2704	10.898	11.8726	11.0246	11.0445	10.8663	11.5158	11.0005	11.9141	11.2876	10.858
80318	GKAP1	1	GKAP1	7.9836	7.7054	8.5109	6.6419	8.4786	7.7137	7.5224	8.1809	7.5543	8.258	7.3647	7.4518	7.6054	8.3768	7.8348	8.0776	8.1658	8.6498	8.0764	7.8821	8.0896	7.7419	8.0958	8.1061	8.0204	8.4742	8.1068	8.1594	8.2758	8.9394	7.5984	8.3308	8.1298	7.2697	7.8983	7.3731	7.5498	8.0404	8.2173	8.6926	8.2497	8.008	8.6193	7.4634	7.8708	8.2313	8.3159	7.4934	7.6277	7.8908	8.008	8.7784	8.0482	9.046	7.7927	8.3132	7.889	8.753	7.8847	8.2008	8.1538	7.5212	7.9482	8.8576	8.3563	8.3907	7.6298	7.4547	7.9892	8.091	8.6119	8.2438	8.6545	7.9872	8.2163	7.7174	7.4174	8.3224	8.4306	8.3191	8.7317	7.802	8.413	7.6279	7.9625	7.8808	8.307	7.832	8.2347	7.7269	8.6806	7.4936	7.9448	7.4392	8.1936	7.7884	7.8307	8.1509	7.9882	8.2857	7.7804	7.9769	7.5071	7.4428	8.4756	8.1253	7.7231	8.078	7.5999	8.75	7.4474	8.046	8.5465	8.4482	7.6633	8.3028	8.3326	7.4001	8.2559	8.3318	8.5398	8.3866	8.3599	7.2058	6.5356	7.3904	7.8977	8.468	8.1141	7.9939	7.7713	8.2024	8.4544	7.3196	8.2654	8.3242	8.7308	7.7795	8.2782	8.2449	7.6464	7.499	7.9522	7.6395	7.3851	7.7309	7.4794	8.0899	8.2025	8.5923	7.6089	8.4232	8.037	7.054	6.8364	7.3869	8.0818	8.2662	7.5093	8.0136	7.9753	8.1997	7.5655	7.4488	7.3871	8.1901	7.963	7.9509	8.1916	7.0614	7.7021	8.1718	7.3943	7.7373	8.7856	8.3722	9.2914	7.129	7.7228	7.3502	8.6926	7.1676	7.2064	7.2007	7.2007	7.4424	8.3562	7.9018	7.4064	7.7403	7.627	7.5362	7.2897	8.0138	7.3099	7.4785	7.5323
80349	WDR61	4	WDR61	9.1065	9.0145	7.9043	9.2898	8.6751	9.1123	9.1135	9.1262	9.0065	8.9861	9.0602	8.6699	8.5485	8.8417	9.3543	8.6061	9.1298	8.6101	8.8622	9.5254	8.9059	9.3078	8.8003	9.0853	8.4878	8.8755	8.9092	9.0143	8.8997	9.2604	9.0233	8.944	9.1695	8.8329	8.9947	8.5844	8.9672	9.1428	9.2601	9.0158	8.8388	9.9477	8.4325	9.2756	8.8795	9.3102	8.8861	9.2092	8.6948	9.0274	9.0977	9.275	9.398	8.7676	9.0392	8.4818	9.1876	9.7198	9.272	8.8412	8.8577	9.4826	9.4981	9.4211	8.9226	8.5919	9.0095	9.0533	8.6789	8.6444	8.0007	8.6266	8.4035	9.0794	9.4131	8.8544	8.7906	9.2394	8.5635	8.4203	8.9472	8.8824	8.8037	8.9777	9.3267	8.855	9.0436	8.7845	8.2184	8.9568	9.3598	9.1413	8.5286	8.6974	8.0703	9.0207	9.0627	8.562	8.1248	8.99	9.0065	9.0154	9.3069	9.0037	8.6208	8.5645	9.2546	8.8294	9.0425	8.5054	9.3464	9.1845	8.6583	9.4196	9.3864	8.7137	8.7901	9.1636	9.0956	8.5143	5.1977	8.4092	9.0229	9.2946	9.929	9.3573	9.0394	8.7073	8.2473	8.1799	8.8161	7.8082	9.2568	8.9877	8.6311	8.7136	8.851	8.8718	8.5561	9.0641	8.6502	8.3466	9.0184	9.0468	8.7311	8.9177	9.2505	8.4081	9.2667	9.0001	9.0121	8.9168	8.5392	9.1476	8.6667	8.7575	9.3678	8.971	8.7414	9.3433	8.8608	9.1207	8.6891	8.7807	9.0659	9.3356	8.759	8.925	8.3763	9.1344	8.9541	8.7305	9.3272	8.7437	8.2436	8.5195	8.7941	8.5606	8.5993	8.858	8.8562	8.8064	9.2518	9.0723	8.331	8.6841	8.6124	9.1573	8.1122	8.9516	8.891	8.7863	8.5372	8.885	8.7606	8.4561	9.1714
80854	SETD7	18	SETD7	11.9534	11.5734	11.7447	11.801	11.7443	11.7973	11.643	11.1571	11.7708	11.0687	11.8271	11.1368	12.0441	11.3275	12.0039	11.5231	11.8236	11.7271	11.8459	11.3106	11.7356	11.3506	11.6954	11.9623	11.6408	11.7514	11.7903	12.1586	12.0493	11.899	11.9525	12.2091	11.8193	11.7053	11.8048	11.3448	11.8421	11.8731	11.6298	12.2074	11.8006	10.8204	12.0711	11.1079	11.6073	10.8541	11.736	11.1868	11.7181	11.4692	11.5686	11.5771	11.6146	11.9355	11.1803	11.06	11.8742	11.7612	11.9451	11.7131	11.6114	11.3481	11.9608	11.8479	11.8949	11.778	11.9838	11.708	11.6941	11.6424	10.559	11.4846	11.28	11.6609	12.2	11.7013	11.8423	11.6995	12.2926	11.8153	11.9151	11.7473	12.1156	11.8704	11.8053	11.6395	11.9981	11.8562	11.4517	11.6018	11.4052	11.7178	10.6235	11.3881	11.816	11.7066	11.9348	11.8471	12.2639	11.6835	11.6972	11.885	11.2297	11.6859	10.3251	11.7735	11.4819	11.701	11.8652	11.8238	11.7221	11.813	11.856	11.4673	11.7979	11.3797	11.7275	11.4898	11.8449	11.919	10.0661	11.5968	11.2154	11.7261	11.6618	11.9815	12.1007	11.3513	11.0393	11.338	10.8575	11.2428	11.7685	11.6959	11.9056	11.9337	11.4279	11.8723	12.042	12.1768	11.5615	11.3927	11.6327	12.1734	12.0326	11.8359	11.6747	11.4698	11.9201	12.1771	11.4958	11.7411	11.9204	12.2274	11.4738	11.3974	11.7932	11.9805	11.6116	10.4406	11.8924	11.215	11.5667	12.068	11.755	11.6827	11.8388	11.9437	11.1142	11.7529	11.0382	11.7409	11.9569	11.8939	12.1766	11.7933	11.9549	11.5225	11.8619	11.8151	11.5624	11.639	11.055	11.9135	11.0103	12.0009	11.7962	11.8204	11.115	11.8539	11.8095	11.6924	11.2383	11.9131	11.6715	11.5684	11.678
81559	TRIM11	7	TRIM11	7.9664	8.4637	8.4994	8.0712	9.5573	8.1897	7.7314	9.4823	7.7961	7.9215	7.8352	8.7078	7.9561	9.6079	7.3663	9.6598	7.6036	8.8243	7.4322	8.1335	7.6657	8.9501	7.8291	9.1853	7.9893	8.837	7.4069	8.236	7.9013	8.5611	8.0421	8.1774	7.853	8.3022	8.0448	8.6868	8.1887	8.6182	7.8062	9.5326	7.5473	9.4116	8.0194	8.8149	7.886	8.5768	8.1237	8.6445	7.994	8.3931	7.8884	9.1408	7.5288	9.5008	7.9086	10.1053	7.6219	8.7485	7.5036	9.0892	7.6524	8.5013	8.1498	9.1707	7.7955	9.3619	8.5206	7.8407	7.7654	7.4747	8.8356	7.9355	9.4197	7.8817	7.7111	7.7188	9.1399	7.8171	8.9387	7.3946	8.5274	7.7252	8.5996	7.7061	8.7138	7.9821	7.7194	7.6776	9.2762	7.8208	9.8158	7.9842	8.8579	8.0627	8.3584	8.058	8.4605	7.3298	8.3518	7.3091	9.9047	7.6366	9.0932	7.8756	8.9638	8.0159	9.1516	7.8283	8.7207	8.0857	9.3083	7.3155	9.4028	8.8927	7.4765	8.929	7.6094	8.3451	7.7244	9.5287	9.5465	8.132	8.2312	8.1745	8.5284	7.9259	8.7227	7.8299	9.2104	8.2277	8.9295	8.5223	7.8738	7.9947	9.5957	7.4961	8.8305	7.3126	7.6619	8.4112	8.0599	7.8216	7.092	8.3779	7.9763	7.483	8.58	8.9418	7.8376	8.6553	7.5928	8.5277	7.0607	8.2368	7.5674	8.4329	6.8053	7.728	7.731	7.6144	7.6383	8.4286	7.6938	7.4325	7.8455	8.721	7.824	8.4196	8.6451	7.2535	8.1351	7.7485	7.768	7.4681	7.6439	7.4304	7.9595	7.6443	7.9423	7.3378	8.1281	7.2379	8.6667	7.8839	8.2635	7.4375	9.2534	7.1674	8.4866	6.9495	8.1713	8.1414	8.6337	7.1288	8.3142	8.3	6.8118
81608	FIP1L1	13	FIP1L1	10.3694	10.9287	10.748	10.762	10.4117	10.5655	10.6658	11.0608	10.8028	10.3562	10.5115	11.2714	10.3542	11.7076	10.4046	10.9792	10.81	10.8779	10.4912	10.7625	10.7359	10.0724	10.8348	9.9758	10.7297	10.3118	10.7067	10.4809	10.5733	10.6214	10.5435	11.0131	10.787	11.3844	10.7287	11.2162	10.4892	10.778	10.5417	10.7391	10.578	10.7562	10.7098	11.8876	10.7061	11.9898	10.6166	10.7728	10.6078	10.5496	10.6646	10.6113	10.4597	11.1901	11.0058	10.6428	10.4645	11.1245	10.575	10.5374	10.6903	10.8671	10.6214	10.9671	10.7859	10.2492	10.9443	10.7156	10.4761	10.5358	10.8304	10.64	11.3645	10.8656	10.6537	10.5078	10.4772	10.6367	10.3429	10.4643	11.3339	10.4001	10.8588	10.5334	10.5235	10.5405	10.289	10.4776	10.2905	10.5942	11.5221	11.0477	11.5561	10.8651	11.8956	10.7591	10.4959	10.6598	10.683	10.39	10.6744	10.3065	11.033	10.5312	10.2704	10.8051	10.4401	10.351	10.6685	10.7058	10.2987	10.6678	10.3667	10.1989	10.4184	10.7506	10.6219	10.3204	10.8437	10.2342	11.5344	10.4173	10.3541	10.7082	9.7214	10.3056	10.4761	10.8076	10.9184	10.6756	10.5917	10.8729	10.6209	10.7632	10.3075	10.172	9.5681	10.2604	10.1642	10.0649	10.4791	10.4331	10.3368	10.5944	10.7697	10.2198	10.5186	10.6036	10.7884	10.524	10.5281	10.6507	10.4442	10.362	10.4682	10.596	10.2133	10.4748	10.3871	10.581	10.2168	10.4458	10.6958	9.8373	10.4233	10.2648	10.7401	10.7807	9.808	10.3117	10.0682	10.3535	10.6602	10.4218	10.1439	10.3473	10.6031	10.7323	10.6066	10.2342	10.7252	10.5807	11.0693	10.5903	10.9624	10.4514	10.922	10.1723	10.5574	10.4372	10.2491	10.4326	10.259	10.293	10.631	10.5625	10.4662
83540	NUF2	11	NUF2	3.97	3.8168	6.0292	3.8349	8.0762	5.7469	3.62	7.8105	4.5263	6.924	3.9073	7.929	4.4712	8.0332	3.0261	8.9168	3.8913	6.7808	3.6037	5.5898	4.1498	8.9839	4.2207	8.1657	4.8655	6.7288	5.1209	6.3468	4.8471	6.9773	3.7708	8.3561	4.6897	8.1056	4.9437	8.3103	4.8455	5.2499	4.0247	9.3286	5.3234	9.133	5.2728	10.0701	4.3249	9.4452	5.2777	7.3121	4.4916	7.3258	4.3739	9.43	3.6128	9.5642	4.7296	10.1475	3.8782	9.3102	4.4892	8.2167	4.6689	6.4216	3.5588	9.1629	4.8829	7.8622	6.3105	4.4424	6.6022	4.1199	9.2747	6.1833	9.2124	4.9799	7.2078	4.0062	8.2616	4.5494	6.5964	3.8928	7.5926	3.6683	7.5143	4.5035	6.5611	5.0699	5.2977	4.8781	9.9273	4.5745	9.1214	4.6625	9.824	6.5448	10.0467	3.63	6.2874	4.0014	9.524	5.1204	8.8534	3.7048	8.9501	3.8809	9.0043	6.2371	8.3055	5.6354	5.7992	3.4674	8.3689	4.8859	7.7992	7.4539	4.888	8.2951	4.1516	6.5777	3.7237	7.9286	9.8322	6.241	7.8915	4.7609	6.8485	4.8257	6.9672	4.4822	9.1599	4.8909	8.9662	4.645	6.6091	4.4204	7.7318	3.1741	8.424	3.7247	5.2148	8.807	4.9658	4.6328	2.9502	5.2228	8.4554	5.1596	7.1293	8.2728	4.0958	7.1981	4.8351	7.0618	4.4301	5.6691	4.8886	7.6627	3.6009	6.3004	4.6662	7.8769	4.7578	7.8542	5.0929	4.7779	4.1375	9.3332	4.2377	7.3008	9.1573	5.4749	8.5593	4.2557	8.8058	4.987	9.0219	4.8536	8.9511	5.4396	5.6646	4.3464	5.2479	5.5911	7.7554	4.0684	7.9173	4.3348	8.2314	4.3465	7.5084	3.6265	7.5308	5.487	7.6406	4.1299	3.6274	3.5898	3.6061
83551	TAAR8	20	TAAR8	3.0479	3.0048	2.9844	3.375	3.6702	3.222	3.2885	2.9359	3.0205	3.2651	3.1357	3.2492	2.8411	3.1035	3.2675	2.8425	3.0295	3.1284	3.2554	3.0475	3.0542	2.9724	2.9265	2.9609	3.0863	3.5877	3.0241	3.4745	3.3081	3.3681	3.4094	2.8545	3.2169	2.8394	3.1089	3.1996	3.4878	3.2793	3.1572	3.2115	3.1706	3.2707	3.2	2.6278	3.1025	2.6374	3.2776	3.0863	2.8142	3.1234	2.7384	3.0627	3.2701	2.9207	3.0255	2.7247	2.6842	2.9799	3.1799	2.7895	2.8428	2.8236	3.1307	2.8739	2.897	3.1688	3.1947	3.2447	3.1826	3.0419	3.0663	3.0019	2.8002	3.0556	3.4548	3.3463	3.1359	3.0966	3.3339	2.7352	2.8976	3.5797	3.322	3.188	3.296	2.9359	3.0494	3.1989	3.0379	3.178	2.869	3.3139	3.1227	3.0983	2.972	3.0676	3.4629	2.7689	3.0206	3.0385	3.1098	3.3391	3.0634	3.178	2.8512	2.9786	3.0998	2.914	3.1297	3.3495	3.0584	3.2545	3.1264	3.1264	2.6498	2.7231	2.6734	3.2304	2.8461	3.3482	3.2237	3.5649	3.1301	3.6315	3.0967	3.1626	2.9671	3.195	2.952	2.7284	2.8359	2.7052	2.7656	3.0648	3.4194	3.0602	2.9223	2.9997	3.4497	3.0548	3.2828	3.1794	3.0033	3.3537	3.2396	3.6947	3.4721	3.0836	3.3377	3.561	3.7588	3.2578	3.3397	3.5106	3.1701	2.7874	2.9785	3.1959	3.3682	3.758	3.0274	3.2975	2.6865	3.5434	2.7271	3.5084	3.334	3.2454	3.3443	3.4588	3.2545	3.1948	3.044	2.9378	3.3385	3.4457	3.1196	3.1892	2.9491	3.3223	3.1376	2.9921	3.483	3.3628	3.1928	3.1816	3.5553	3.5101	2.886	3.5242	3.0831	3.4539	3.1835	3.6958	3.1634	3.7834	3.4283
83732	RIOK1	12	RIOK1	7.5614	8.5122	7.623	8.7836	9.5056	7.5941	7.74	7.9426	8.0471	7.4069	7.387	8.1389	7.2441	8.5901	7.5046	7.9976	7.9049	7.9025	6.9115	7.6563	7.8467	7.5325	7.7438	7.8457	7.4975	7.6181	7.3946	7.3821	7.3652	8.0157	7.7191	8.3509	7.509	8.832	7.5675	7.7278	7.5494	7.7113	7.8866	7.753	7.7127	8.6626	7.4249	8.7105	8.1282	8.1546	7.7121	7.9798	7.3414	8.7576	7.634	8.1161	7.5187	7.9227	8.1995	7.8882	7.575	7.6986	7.2986	7.854	7.789	8.3921	8.5133	9.0873	8.0554	9.721	8.5972	9.3174	8.2114	7.8112	8.1952	8.4163	9.3093	8.6237	8.1904	7.968	9.4063	8.1496	8.1002	7.7565	8.6556	8.2077	9.677	7.6243	8.308	8.2103	7.7891	7.8666	8.4474	8.2866	9.4828	9.429	10.0794	8.3307	8.6111	8.8615	8.2624	7.8282	8.3194	7.7278	8.0111	7.9718	9.4293	8.7561	8.0612	8.3692	9.148	7.7465	8.5037	7.8868	8.0704	8.2486	9.6767	7.112	7.6093	7.9932	7.6384	8.2272	8.4199	9.5365	8.3446	8.0107	7.9564	8.4631	7.1302	7.5573	7.9111	8.1583	8.3841	7.9219	8.7723	9.0608	8.3962	9.0997	9.5016	7.8229	8.4153	7.4186	7.294	7.1239	7.9373	8.4176	7.2678	7.6682	7.581	7.0471	7.961	7.7355	8.4532	7.5513	7.4416	8.066	7.3381	7.6812	8.112	8.2731	7.3469	7.5501	7.4391	8.36	7.4665	8.4794	7.9843	6.5316	8.1695	9.4519	8.4662	8.1612	8.1771	7.4204	8.2997	7.5819	7.4037	7.8012	7.9182	6.6927	7.5484	7.8668	7.7903	7.8592	7.9681	7.3482	8.1238	7.8717	8.3255	7.1732	8.7645	7.4085	7.5601	7.7465	8.593	7.8186	7.7522	7.4283	7.4354	7.6304	7.8282
83985	SPNS1	5	SPNS1	7.9801	7.689	8.5884	7.7891	8.935	8.3281	7.792	8.2567	7.6529	8.3106	7.8557	7.9757	7.7663	7.9532	7.8204	8.2933	7.7812	8.5501	8.0952	7.8849	7.7424	8.202	7.8896	8.3346	7.9214	8.3752	7.5133	8.6104	8.0673	8.3507	7.9691	8.3128	8.3867	8.006	7.8943	8.9092	7.7987	8.2377	7.8857	8.4878	7.8265	8.3977	8.1646	8.8667	7.9147	7.9588	7.9089	8.3769	7.8123	8.6817	7.7638	9.1589	7.9252	8.892	7.7567	10.395	8.0553	8.7149	7.9249	8.7484	7.6823	8.3455	7.9421	7.9664	8.0313	8.9708	7.8467	7.8343	8.0951	8.0441	8.3738	7.9249	8.2759	7.6806	9.1935	7.9841	8.4878	8.0026	8.3122	8.0084	8.3353	8.0776	8.4494	8.0205	8.504	7.7318	8.3047	7.708	9.0892	7.7711	7.8255	7.6066	8.0673	7.7617	9.0843	7.5961	8.2798	7.4716	8.5432	7.8191	9.1228	7.8741	8.7924	7.8776	9.6267	8.0794	8.3842	7.7225	8.368	8.1918	9.3702	7.5752	8.9092	8.7284	7.8259	8.5696	7.8412	8.3982	7.6713	8.9843	9.9097	8.0849	7.7801	7.9073	8.5134	7.992	8.7435	7.907	7.9503	7.9395	8.4854	7.7572	8.2421	7.9551	9.0724	7.7636	8.1255	7.8788	8.4077	8.6143	7.6277	7.747	7.7825	7.9508	8.3424	7.8831	8.802	8.7219	8.01	8.73	7.9154	8.4297	8.0787	8.2386	7.9722	7.9667	7.7465	7.9575	8.0417	8.7624	8.0055	8.1299	7.8754	8.2642	7.9882	8.7861	7.8778	8.7391	9.1099	7.9874	8.484	7.6947	8.1624	7.7082	8.485	7.3237	8.6066	7.8931	7.9866	7.8407	8.4347	7.8408	9.0008	7.8666	8.2995	7.9593	8.641	7.702	8.0509	8.062	8.4523	8.0327	8.5415	7.9036	8.8191	8.1468	7.8601
83990	BRIP1	14	BRIP1	3.41075	2.59385	3.9181	2.6073	3.468	3.49875	3.5247	4.65625	3.0652	4.9191	3.2457	4.24905	4.0776	4.6611	4.62945	4.24375	3.48125	3.47955	4.15085	3.46955	3.28725	5.7972	3.8609	4.3359	3.3654	3.96155	3.7404	3.9664	3.15865	4.83775	3.06905	4.81555	3.9625	5.16315	3.5088	5.9403	3.8468	4.1393	3.3911	4.58935	3.35105	5.018	3.77505	6.19965	2.9713	5.1357	3.2955	4.3571	3.8208	3.87295	3.74025	5.4132	3.32285	5.84245	3.51905	5.30935	3.80225	6.1959	3.8141	4.6646	3.7364	4.07685	3.0112	4.3819	3.9774	3.9385	3.64275	3.5232	4.0615	3.81545	5.68175	3.8143	4.00455	3.4989	5.7473	3.61165	5.51405	3.68295	4.3316	3.6231	6.65195	3.354	4.5981	3.70615	5.5652	3.87075	4.07675	3.73845	5.25865	3.2985	5.1946	3.3772	5.6559	3.6626	5.36585	3.17555	4.237	3.12335	5.80135	4.338	4.04315	3.63595	6.27535	3.16465	6.13875	3.2904	4.8618	3.18545	3.61675	3.94605	5.0588	3.66305	3.6629	4.28655	3.48555	5.49365	3.83615	3.36585	2.7851	3.50625	4.16985	3.601	4.69115	3.374	3.68045	3.38545	3.2833	3.32215	4.1532	3.768	4.11995	2.7689	4.32145	2.80545	4.1134	3.23175	5.52955	2.8273	3.69685	6.04435	3.5921	3.16755	3.5698	3.0831	6.47755	3.37735	3.73935	5.98065	2.874	4.43785	3.9816	4.90385	2.9233	3.27115	2.885	3.398	3.4728	4.1053	3.77945	4.69985	3.5879	5.06545	3.61175	4.32375	3.47195	5.0687	2.9632	4.85115	5.94075	3.14015	4.78635	3.75005	5.63735	3.31785	5.90175	3.57195	6.0763	3.55245	3.5569	4.13215	5.0492	3.84825	4.28195	2.5409	4.18	3.4635	3.78595	3.796	5.1045	3.2407	4.06975	3.66175	4.2265	3.54995	3.6418	2.9607	3.22785
