spl	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	dmnc	geokpath	lincent	semilocal	coreness	hub_score	eccentricity	subgraph_centrality	pc	gilschmidt
UPF1	3.7275317582809	0.002375	32.8	11681.33802	0.012528	0.142105	2256.745238	4.52196037694827e-05	2256.74523809524	677.9140625	1.66666666666667	676	0.236514939468849	2687	2137.95104627831	427853	11	0.0732520131798306	7	1.22717023485698e+20	0.605	0.275447972427081
UPF2	3.84114923423958	0.002137	31.166667	9477.946945	0.008471	0.124183	2188.580952	4.43303612848246e-05	2188.58095238095	629.6484375	0	579	0.189211951575079	2124	2074.71252395376	330260	10	0.0494280817429747	8	55949469082394214400	0.740740740740741	0.267128152371635
UPF3A	3.68574142229609	0.002493	35.952381	17427.841357	0.012454	0.157143	2281.958333	4.55407885627514e-05	2281.95833333333	695.39453125	2.42857142857143	776	0.220716390010922	2809	2162.19194717346	473772	11	0.0727201448693451	8	1.2102262397515e+20	0.702947845804989	0.278525367183349
UPF3B	3.69298349756619	0.003206	42.148148	8086.588667	0.011237	0.173789	2286.921429	4.78641018703667e-05	2286.92142857143	699.28125	0	1165	0.240681954252882	2845	2157.9518099402	686554	18	0.0650797702222747	7	98875518066454544384	0.452674897119342	0.279131139823173
UQCR10	4.66342158375876	0.000594	6.8	0	2.5e-05	1	1762.156349	2.19704189467945e-05	1762.15634920635	345.111328125	10.4067006498856	39	0.068033073723357	294	1708.89126782077	7093	5	0.000145032609003954	9	492769065546010	0	0.215080721250632
UQCRB	4.66342158375876	0.000594	6.8	0	2.5e-05	1	1762.156349	2.1970418946794e-05	1762.15634920635	345.111328125	1	39	0.068033073723357	294	1708.89126782077	7093	5	0.000145032609003954	9	492769065546008	0	0.215080721250632
UQCRC1	3.86916775495667	0.001306	18.636364	15376.45109	0.000694	0.218182	2154.234524	3.5062810961555e-05	2154.23452380952	604.63671875	1.18181818181818	216	0.15514802965177	2026	2059.68852408714	100800	6	0.00399423454416454	8	386665425441629184	0.694214876033058	0.262935984841863
UQCRC2	4.41600379912145	0.000712	8.166667	1043.628295	2.8e-05	0.733333	1867.338492	2.48435052833711e-05	1867.33849206349	410.818359375	14.1617476621254	55	0.0501750035468149	565	1804.6362243252	11874	5	0.000164852817423231	9	634779891212812	0.277777777777778	0.22791877115385
UQCRFS1	3.96699513237564	0.000712	27.5	9518.421992	0.000577	0.666667	2098.917857	2.51317187528713e-05	2098.91785714286	567.12890625	3.01373626373626	171	0	1731	2008.89594182079	73571	5	0.00336980912406164	8	259818560529961472	0.277777777777778	0.256184286237364
URB2	4.20408405556215	0.000237	14	0	4e-05	1	1958.895238	1.64672539633863e-05	1958.89523809524	469.6484375	0	30	0	889	1895.60444494649	17042	2	0.000230395249584078	8	1217668114374212	0	0.239093767618109
URGCP	4.84910364478214	0.000119	13	0	6e-06	0	1689.893651	9.62516838650551e-06	1689.89365079365	302.44140625	0	14	0	141	1643.45433845853	3532	1	3.60525704677931e-05	9	29753142651633.3	0	0.206260667739994
URI1	3.82666508369939	0.000475	56	584.277605	0.000784	0.166667	2180.778571	2.64115653978033e-05	2180.77857142857	624.828125	0	228	0	2271	2082.56543186895	136181	4	0.00451781109777341	8	487410853480628352	0.625	0.266175829540879
URM1	4.52142941944675	0.000475	11.5	16608.095291	2.2e-05	0.166667	1821.097619	1.69093645949433e-05	1821.09761904762	381.46875	0	50	0	379	1762.55774078353	9768	2	0.000130568566492777	8	389929258216890	0.625	0.222274822293136
USE1	4.27864181408049	0.001069	19.222222	859.730158	3.1e-05	0.25	1939.442857	3.61627381036202e-05	1939.44285714286	458.828125	3.43441150044924	182	0.0931024214472221	838	1862.5724631649	40695	6	0.000180315641238854	8	753597378354223	0.444444444444444	0.236719499224071
USF1	4.64585064703787	0.000119	8	0	1.4e-05	0	1768.802381	9.19406464413622e-06	1768.80238095238	349.890625	0	9	0	302	1715.35441582337	5882	1	8.10697879282027e-05	8	156186286866131	0	0.21589190540125
USF2	3.72408880446397	0.000831	39.714286	19068.110518	0.000453	0.047619	2247.035714	3.21817992725519e-05	2247.03571428571	671.984375	0	285	0	2753	2139.9276013772	176708	5	0.00263682916568186	7	160135205529646144	0.571428571428571	0.274262872486948
USH1C	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
USH1G	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481525	0	1
USH2A	5.07954410542562	0.000119	11	0	1e-06	0	1609.681746	9.49194670909732e-06	1609.68174603175	257.447265625	0	12	0	109	1568.89678625687	1794	1	5.1777769677885e-06	9	615761922642.983	0	0.196470370564132
USHBP1	3.72765048082631	0.0019	15.5	24195.378133	0.000221	0.008333	2242.989286	4.30479763452003e-05	2242.98928571429	667.35546875	0	264	0.314253343630457	2675	2137.8829543283	100580	8	0.0012881015041469	8	38084026891838720	0.8515625	0.273768983975851
USO1	3.46800427401163	0.005462	26.826087	97511.472638	0.001058	0.197101	2441.907143	5.03321099433236e-05	2441.90714285714	808.4453125	3.99179292929293	1280	0.200579319645923	3847	2297.94423333676	428235	12	0.00619007099532494	7	876263273026280960	0.592627599243856	0.298047985213836
USP1	3.90193517749021	0.000356	65.333333	37.565679	0.000342	0.666667	2133.927381	2.25476066952064e-05	2133.92738095238	591.41796875	2.95916666666667	199	0	1911	2042.39180307917	115602	3	0.0019899104683319	8	90969177156602864	0.444444444444444	0.260457388130384
USP10	3.67196960702837	0.000594	119	5397.973462	0.005992	0.1	2283.384524	2.82994518949934e-05	2283.38452380952	698.40234375	1	600	0	2961	2170.30130298425	417185	4	0.0350823523177352	8	28149477497606615040	0.48	0.278699441451161
USP11	4.1117179152321	0.000356	36	1086.802139	0.000223	0	2018.859524	2.22820484596754e-05	2018.85952380952	512.2265625	0	111	0	1235	1938.18753789738	42114	3	0.00130673569874706	8	39052067866492848	0.666666666666667	0.246412733285661
USP12	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
USP13	4.31307135224979	0.000712	15.833333	5374.990275	0.000199	0	1921.028571	2.8546728482768e-05	1921.02857142857	446.578125	0	101	1	723	1847.70428583226	29140	4	0.00116361001934458	8	31431875097612224	0.5	0.234471935973215
USP14	3.55336578416241	0.003918	43.242424	7441.920024	0.004293	0.784091	2371.688095	4.85508624757986e-05	2371.6880952381	758.7578125	4.64288874724678	1460	0.244546249412136	3501	2242.74136318075	697406	24	0.0251185519919794	7	14428905877247614976	0.0587695133149678	0.289477370345164
USP15	3.72325774664609	0.000475	67.75	1152.854157	0.002725	0	2243.015476	2.58718613093674e-05	2243.01547619048	668.65234375	1	275	0	2661	2140.40524855713	185292	4	0.0159518063777158	8	5819840465178967040	0.625	0.273772180665242
USP19	4.56547548379437	0.000119	16	0	5.6e-05	0	1799.454762	9.90952153403679e-06	1799.45476190476	367.9765625	1	17	0	353	1745.55321804707	10504	1	0.000325412779748481	8	2421944234213727	0	0.219633194422655
USP2	3.98884008073133	0.000237	52.5	45.757746	0.000772	0	2081.12619	1.71212547441031e-05	2081.12619047619	554.7265625	0	107	0	1656	1997.89419013036	73589	2	0.00451816953556865	7	466850316017380416	0	0.254012717011602
USP21	4.25727175590645	0.000237	27	423.787658	0.000147	0	1943.969048	1.69828879876743e-05	1943.96904761905	462.1875	0	56	0	942	1871.92194428177	26661	2	0.000855430733698626	8	16804931758531108	0.5	0.237271945272671
USP22	4.07859432506233	0.001662	20.214286	1009.257577	0.000241	0.395604	2047.090476	4.1571866338448e-05	2047.04047619048	531.796875	1	297	0.146267361227238	1466	1953.92818885719	135655	10	0.00139569708713048	8	45735077440822728	0.13265306122449	0.24985237107169
USP3	4.32007598242906	0.00095	17.875	183.949137	0.000108	0.321429	1925.594048	3.48111115275365e-05	1925.54404761905	451.75390625	0	151	0.12413656192963	976	1844.70839287677	70466	7	0.000627151920283379	8	9140113422790824	0	0.235023074285245
USP37	3.99964383236377	0.000119	150	0	0.000237	0	2077.044048	1.04000301902455e-05	2077.04404761905	551.80078125	0	151	0	1525	1992.49752144617	76198	1	0.00137426676324341	8	44039586175853016	0	0.253514469378607
USP39	3.75270093790811	0.002731	51.782609	1542.920684	0.008197	0.422925	2238.516667	4.68395881066674e-05	2238.51666666667	664.21875	2.55555555555556	1214	0.207481376639949	2559	2123.6119143282	729461	19	0.0469006946577023	8	5.5444474367021e+19	0.0831758034026465	0.273223076610096
USP4	3.98990858364003	0.000237	53	252.344759	0.000146	0	2081.532143	1.6950301085983e-05	2081.53214285714	555.20703125	0	108	0	1670	1997.35915136727	62109	2	0.00085298226660833	8	16679233744501426	0.5	0.254062265697181
USP47	4.17072302030155	0.000237	40.5	11.378217	0.000395	0	1983.432143	1.72592032941311e-05	1983.43214285714	487.64453125	1	83	0	1066	1910.76712211785	53176	2	0.00231317445963213	8	122366749310506640	0	0.24208862966643
USP48	4.22212988246468	0.000356	22.333333	597.196945	3e-05	0	1958.708333	2.21309574517151e-05	1958.70833333333	471.06640625	1	70	0	959	1887.50243230324	30553	3	0.00017668775719464	8	720703801772421	0.444444444444444	0.239070954880175
USP49	4.63077288377063	0.000119	24	0	1.3e-05	0	1782.185714	1.00684794463792e-05	1782.18571428571	360.21875	0	25	0	450	1720.9395974875	10888	1	7.70194392024639e-05	8	138309443072133	0	0.217525413680675
USP5	3.64869998812775	0.000475	152.75	565.087349	0.006012	0.166667	2297.52619	2.66323733388206e-05	2297.52619047619	708.5390625	0	615	0	3050	2184.14242019979	428993	4	0.0351961077687085	7	28331855001412128768	0.375	0.280425508418898
USP53	4.03110530689778	0.000119	92	0	0.00019	0	2053.945238	1.0360409494012e-05	2053.94523809524	535.1796875	0	93	0	1414	1976.9467220357	49113	1	0.00111161209078794	8	28258856650006812	0	0.250695134638731
USP54	4.11456725632198	0.000119	97	0	7.2e-05	0	2012.183333	1.0329840741524e-05	2012.18333333333	506.9296875	0	98	0	1158	1936.84534148945	32466	1	0.000421764125387092	8	4090665359342728	0	0.245597868098771
USP6	4.91416359966758	0.000119	15	0	7e-06	0	1668.52381	9.8249106846873e-06	1668.52380952381	290.880859375	0	16	0	166	1621.69619733282	4561	1	4.03311984846047e-05	9	37884416933387.1	0	0.203652362934694
USP6NL	3.77537694408168	0.000237	119	555.529545	0.000905	0	2207.436905	1.73707701487807e-05	2207.4369047619	642.98046875	0	240	0	2359	2110.85688679245	143356	2	0.00529322292534682	8	640746571637934208	0.5	0.269429623429972
USP7	3.55004155289089	0.002019	43	37942.795912	0.00442	0.205882	2372.347619	4.17743081445248e-05	2372.34761904762	761.125	0	748	0.0911683762992002	3457	2244.84144873253	488988	10	0.0257819547300908	7	15228933629115283456	0.643598615916955	0.289557868796222
USP8	3.32173809806482	0.001781	83.733333	28816.50957	0.007503	0.12381	2543.659524	4.21206903866774e-05	2543.65952380952	887.03125	1	1271	0.0501750035468149	4624	2399.12966868008	798635	9	0.0438878157115163	7	4.4048534380673e+19	0.622222222222222	0.310467414110747
USP9X	3.44330998456607	0.001069	99.222222	8262.011083	0.007378	0.111111	2443.52381	3.73657454729083e-05	2443.52380952381	814.015625	1	902	0.0987551639829222	4050	2314.42433541358	602781	8	0.0431889020673924	7	4.2660664521994e+19	0.716049382716049	0.298245308131774
UTF1	5.00379912145316	0.000119	5	0	2e-06	0	1634.630952	7.6977205322083e-06	1634.63095238095	271.0234375	0	6	0	79	1592.64595344864	1740	1	9.79904435347807e-06	8	2250330938611.44	0	0.199515556253035
UTP14C	4.10115160869049	0.003087	26.538462	870.372181	0.001584	0.692308	2031.303571	4.52503703661199e-05	2031.30357142857	518.13671875	5.99455694983331	716	0.229757860525859	1266	1943.18113131079	147693	20	0.00927694195269037	8	1968385404253633792	0	0.247931596659156
UTP15	4.34880683841862	0.00285	26.5	329.817069	0.001252	0.786232	1908.382143	4.45648426312512e-05	1908.38214285714	436.30078125	4.56018872939926	660	0.232886913046142	653	1832.52113022113	114881	20	0.00733499225359844	8	1230750157360129536	0	0.232928370908963
UTP18	4.14436661522023	0.002612	29.863636	685.281403	0.003743	0.787879	2012.417857	4.41095897487483e-05	2012.41785714286	506.23046875	0	679	0.200549769597684	1106	1922.91878652458	163925	20	0.0219279814172618	8	11000110192797507584	0.0867768595041322	0.24562649299924
UTP20	3.84637302623768	0.003443	30.758621	9542.442659	0.004566	0.662562	2182.322619	4.61189730691993e-05	2182.32261904762	623.45703125	2.71428571428571	921	0.245146705758206	2140	2071.8948391876	255619	20	0.0267444864937841	8	16361782533298944000	0.130796670630202	0.266364288910957
UTP25	4.12192805413748	0.003443	26.448276	888.660229	0.001562	0.714286	2023.466667	4.58290694100094e-05	2023.46666666667	512.953125	1	796	0.245642922794315	1252	1933.3865894755	156204	20	0.00914342327758339	8	1912119804007123968	1.11022302462516e-16	0.246975060010566
UTP3	4.01970794253829	0.003562	26.1	8047.855058	0.001506	0.63908	2077.860714	4.61132001315958e-05	2077.86071428571	549.75390625	3.28240740740741	813	0.252867714641207	1508	1982.55209994684	159918	20	0.00881523838710841	8	1777306528663183104	0.0644444444444444	0.253614147966019
UTP6	3.88958803276742	0.003206	28.851852	10059.02858	0.004055	0.566952	2154.629762	4.58667464332376e-05	2154.62976190476	603.85546875	1	806	0.226796456892139	1931	2048.87519076979	214112	20	0.0237514434391443	8	12904457277043630080	0.203017832647462	0.262984225790873
UTRN	3.57129288851953	0.001662	33.642857	34573.795389	0.000666	0.054945	2348.857143	4.08557939491274e-05	2348.85714285714	743.8203125	1.5	485	0	3348	2231.48329510322	244819	8	0.00389272818006949	7	346572787970058688	0.714285714285714	0.286690729019527
UTS2R	4.35082512169061	0.000594	52.6	98.278124	2.8e-05	0.1	1909.127381	2.92774417060691e-05	1909.12738095238	439.87109375	0	268	0	692	1831.67105083636	67077	5	0.000161403244311522	8	599402976448583	0	0.233019331252579
UTY	4.8288020895168	0.000119	8	0	9e-06	0	1697.007143	9.29881403774217e-06	1696.95714285714	306.505859375	0	9	0	156	1650.36385317041	4390	1	5.20818915019605e-05	9	62511477849572.4	0	0.207122805182138
UVRAG	5.68799715065891	0.000119	4	0	0	0	1430.145238	6.85452483383538e-06	1430.14523809524	167.755859375	0	5	0	16	1401.0696931747	321	1	5.55439487815767e-07	9	7211961518.1415	0	0.174556967911054
UVSSA	4.27021251335629	0.000356	23.333333	2.036799	0.000249	0.666667	1940.358333	2.21018785237538e-05	1940.35833333333	460.41796875	0	73	0	992	1866.24913812278	50919	3	0.00143999179350218	8	48380083815891080	0	0.236831238048734
UXS1	4.22984684791642	0.000119	43	0	2.4e-05	0	1945.411905	1.0244784475073e-05	1945.4119047619	460.3359375	0	44	0	759	1884.05885820141	26617	1	0.000138964555661414	8	443693338917413	0	0.23744805379737
UXT	3.69583283865606	0.00095	32.375	14930.764356	0.000656	0	2263.340476	3.35355241556342e-05	2263.34047619048	683.5625	2.91891891891892	267	4	2924	2156.28811435914	170977	5	0.00382448045957206	7	334994192503575488	0.6875	0.27625295693767
VAC14	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481525	0	1
VAMP1	5.12643951086311	0.000237	9	30.390224	3e-06	0	1596.838492	1.52795345697831e-05	1596.83849206349	251.22265625	0	20	0	120	1554.54490504863	2892	2	1.51007656286998e-05	9	5214944007167.46	0	0.19490278189475
VAMP2	3.60109224741778	0.005224	19.590909	80803.555805	0.001649	0.12685	2342.561905	5.00458610038713e-05	2342.5619047619	736.125	1.8	906	0.216381545456316	3206	2213.01757220098	440448	12	0.00964908686502166	8	2129195197426559232	0.391528925619835	0.285922361132887
VAMP3	3.58684554196842	0.003918	22.939394	66725.386874	0.001596	0.121212	2349.654762	4.8387964039938e-05	2349.65476190476	742.765625	3.31401463811331	790	0.232005013324336	3308	2221.80752681054	391088	12	0.00933013942020926	8	1990963895047462656	0.505050505050505	0.286788082741926
VAMP4	3.56143891725039	0.002968	29.52	38617.36345	0.001568	0.186667	2356.664286	4.69898728884848e-05	2356.66428571429	748.2265625	1	763	0.14190896368131	3447	2237.65747716514	403684	12	0.00916784198409862	8	1922178874878879744	0.5696	0.287643633066536
VAMP7	3.72242668882821	0.003443	22.62069	21320.730501	0.00106	0.194581	2257.895238	4.79176427640783e-05	2257.89523809524	676.953125	0	685	0.25280754031315	2643	2140.8831090132	318752	12	0.00620207674770492	8	879663068241985408	0.252080856123662	0.275588336152214
VAMP8	3.59064466342158	0.003443	29.275862	32335.804391	0.001694	0.280788	2343	4.81312302714141e-05	2343	738.2265625	3.01378787878788	878	0.222164202093374	3295	2219.456718688	450899	13	0.00991004739914128	8	2245917134296790528	0.299643281807372	0.285975833028175
VANGL1	4.26427638608572	0.000475	12.75	7646.455515	2.8e-05	0	1937.188095	2.13581658633184e-05	1937.1880952381	456.4453125	0	55	0	860	1868.84706832229	22442	2	0.000163912943219457	8	615380837490250	0.625	0.236444293328213
VANGL2	4.22307966282797	0.000831	8.857143	9992.45318	3.5e-05	0.047619	1958.044048	2.93656054962377e-05	1958.04404761905	469.88671875	0	69	0	922	1887.07792864974	26679	4	0.000202537485818197	8	939135241983699	0.653061224489796	0.238989875212863
VAPA	4.39047845185801	0.000237	37	49.712709	3.5e-05	0	1881.822222	1.72403528536317e-05	1881.82222222222	421.14453125	0	76	0	600	1815.12801168167	23400	2	0.000203038631517927	9	942770466860811	0	0.229686588822437
VAPB	4.47382167873679	0.000475	15	2315.3078	3.2e-05	0	1846.099603	2.33904398850625e-05	1846.0996031746	398.421875	0	64	0	526	1781.31382851684	18678	3	0.000187120130652722	9	800760596781049	0.375	0.225326449795512
VARS	4.00451145672563	0.000475	25.75	472.834342	0.000618	0	2071.695238	2.52333958354618e-05	2071.69523809524	547.5859375	2.375	107	0	1557	1990.07557070857	60666	4	0.00362030040936809	8	299797014514481024	0	0.252861618222276
VARS2	3.87593494004511	0.000475	43.25	1205.329047	0.002179	0.166667	2147.567857	2.60282804511239e-05	2147.56785714286	600.77734375	1	177	0	2015	2056.09241277912	96374	4	0.01276327930595	8	3726534868171939840	0.625	0.262122282087479
VASN	4.49673513000119	0.000356	15.333333	4.999169	3.5e-05	0.666667	1831.956746	2.06012310959878e-05	1831.95674603175	388.7890625	0	49	0	488	1772.23701024395	13827	3	0.000203599059592868	9	947972782049137	0	0.223600237523713
VASP	3.77988840080731	0.001544	16.615385	28614.383841	0.000274	0.051282	2203.883333	3.88766434190141e-05	2203.88333333333	638.7421875	1	229	0.159664183576095	2329	2108.33748979207	101760	7	0.00160103489978261	7	58651969764712272	0.579881656804734	0.268995890801074
VAV1	3.35260595987178	0.004749	38.375	64979.632417	0.001187	0.121795	2533.628571	5.00070410263339e-05	2533.62857142857	876.5859375	5.43407072230602	1576	0.258602334813646	4372	2377.04058217359	893663	12	0.00694116189247106	7	1102187358567275904	0.53375	0.309243082073524
VAV2	3.66710198266651	0.001425	44.583333	4182.240976	0.000454	0.121212	2291.730952	4.02345162452328e-05	2291.73095238095	703.4375	1	548	0.150525010640445	2890	2173.18210955711	315256	9	0.00265494190620515	7	161233705054379136	0.444444444444444	0.279718168238837
VAV3	3.57794135106257	0.001187	55.7	2726.992532	0.000504	0.088889	2345.309524	3.85908375176974e-05	2345.30952380952	741.65625	1	568	0.296265491948767	3268	2227.33679530146	318819	9	0.00294838789237134	7	198813526274017536	0.48	0.286257722910943
VBP1	3.92959753057106	0.000712	27	2345.438283	0.000629	0.2	2120.205952	2.92531188683677e-05	2120.20595238095	581.99609375	0	168	0	1874	2028.01441131152	84160	4	0.00367314164878553	8	308664561546136832	0	0.258782613496986
VCAM1	4.08085005342515	0.000831	17.142857	14014.353095	3.6e-05	0	2030.202381	3.16975747773584e-05	2030.20238095238	517.8671875	0	127	2	1163	1952.84813661886	38398	4	0.000208182787934328	8	991673081973655	0.448979591836735	0.24779719040062
VCAN	4.04832007598243	0.002256	9.473684	43343.163327	4.6e-05	0.011696	2059.272619	4.21775376033539e-05	2059.18928571429	537.80859375	1.8	199	0.314253343630457	1346	1968.54010381536	50034	5	0.000267324252886659	8	1634565597544181	0.808864265927978	0.251335199037492
VCL	3.31710791879378	0.006649	18.446429	193174.654697	0.004734	0.027273	2555.938095	5.09555275140389e-05	2555.9380952381	890.9921875	1	1089	0.180619796172291	4695	2402.47848962062	584541	11	0.0275984060856693	7	17460232862548416512	0.807397959183674	0.311966080219448
VCP	3.3966520242194	0.003918	29.393939	66349.317715	0.004993	0.109848	2488.195238	4.78436511537968e-05	2488.19523809524	843.921875	0	1003	0.221087752581487	4261	2346.216322964	612598	11	0.0292127224844118	7	19515782811936927744	0.683195592286501	0.3036976978024
VCPIP1	4.25335391190787	0.000475	13.25	412.015185	7e-05	0	1940.110714	2.45335905761033e-05	1940.11071428571	457.84765625	0	57	0	807	1873.64620666555	26617	4	0.000410463578854662	8	3853527987422821	0	0.236801014803572
VDAC1	3.50742015908821	0.002612	26.954545	54166.444761	0.001241	0.04329	2403.364286	4.56068750762743e-05	2403.36428571429	783.140625	2.5	615	0.0310341404824074	3681	2272.12026537589	285350	8	0.00717776251752253	7	1209373062469664256	0.752066115702479	0.293343620860992
VDAC2	4.33740947405912	0.000594	9	1008.031232	4.7e-05	0	1904.414286	2.64953636176558e-05	1904.41428571429	435.1953125	1	50	1	724	1837.33642634258	14238	4	0.000276036503196925	8	1757787486960663	0.56	0.23244407246604
VDR	3.47037872491986	0.002493	39.619048	19931.128557	0.00131	0.071429	2437.847619	4.56728026703622e-05	2437.84761904762	809.046875	1	853	0.064138862685067	3864	2296.37196811604	513390	11	0.00756231123118321	7	1353279202989875200	0.403628117913832	0.29755249835804
VEGFA	4.09889588032767	0.001069	10	13887.360227	6.1e-05	0.111111	2019.853571	3.22500110349572e-05	2019.85357142857	510.85546875	0	99	0.136066147446714	1204	1944.2505141202	49524	4	0.00035701074738521	8	2915300070004110	0.691358024691358	0.246534062178502
VEPH1	4.07764454469904	0.000119	79	0	0.000168	0	2033.159524	1.03392383647716e-05	2033.15952380952	522.015625	0	80	0	1394	1954.38330518838	43964	1	0.000982858617440156	8	22112326458974108	0	0.248158125693812
VEZT	4.58542087142348	0.000119	10	0	7e-06	0	1787.209127	9.35575886802081e-06	1787.20912698413	359.21875	0	11	0	276	1737.96051575486	6216	1	3.91692262665687e-05	9	35144245758754.9	0	0.218138548393041
VGLL1	4.87842811349875	0.000237	4	24.184358	2e-06	0	1677.357937	1.3943600243422e-05	1677.35793650794	294.47265625	0	10	0	139	1633.57545447908	2769	2	1.09834634215345e-05	9	2789880177858.84	0	0.204730615953627
VGLL2	4.37361985040959	0.000237	13.5	155.948839	2.2e-05	0	1884.994048	1.5728781679913e-05	1884.99404761905	422.65234375	0	29	0	662	1822.12462336111	15870	2	0.000125205819278103	8	360355339370227	0.5	0.230073727281708
VGLL4	4.37361985040959	0.000237	13.5	155.948839	2.2e-05	0	1884.994048	1.57287816799129e-05	1884.99404761905	422.65234375	0	29	0	662	1822.12462336111	15870	2	0.000125205819278103	8	360355339370227	0.5	0.230073727281708
VHL	3.00926035854209	0.015673	27.386364	797597.371221	0.030911	0.016424	2874.211905	5.40041913741523e-05	2874.2119047619	1118.3046875	3.3	3747	0.167754256040265	5957	2648.25221919754	2257867	23	0.180642118795508	7	7.46406131398981e+20	0.803719008264463	0.350813121538111
VIM	3.09723376469191	0.007362	26.967742	355920.194882	0.004156	0.014807	2750.557143	5.17584608529485e-05	2750.55714285714	1034.640625	0	1734	0.229151998534621	5747	2573.03162373505	890130	12	0.0242933512254368	7	13497826430577733632	0.778876170655567	0.335720388484923
VIP	4.15148996794491	0.000237	45	3963.188883	6.8e-05	0	1992.97619	1.60134443768188e-05	1992.97619047619	493.671875	1	92	0	1053	1919.61933768016	25800	2	0.00039858952876624	8	3640553810650725	0.5	0.243253532341768
VIPAS39	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	1	2	0	1	1	1	1	0	1	1.54308063481524	0	1
VIPR1	4.35842336459694	0.000831	14.857143	28065.552627	9e-06	0	1901.555952	2.55438731463971e-05	1901.55595238095	433.98046875	0	111	2	654	1828.47781318951	24438	2	5.41619741017764e-05	8	67378804273085.2	0.775510204081633	0.2320951974101
VLDLR	3.97649293600855	0.000712	16.666667	2765.469215	0.000124	0	2084.7	3.069899661413e-05	2084.7	555.7578125	0	106	1	1603	2004.09771899445	51362	5	0.000725395044416633	8	12034720469114914	0.611111111111111	0.254448919809578
VNN2	4.55490917725276	0.000119	26	0	6e-06	0	1804.483333	1.00660140321863e-05	1804.48333333333	371.171875	1.5	27	0	384	1749.60248657666	9218	1	3.42916335090291e-05	8	26921006720895.4	0	0.220246958785962
VOPP1	4.47667101982667	0.000237	11.5	156.242748	1.9e-05	0	1836.907143	1.63255576347599e-05	1836.90714285714	391.1484375	0	25	0	465	1780.18004614528	7632	2	0.000112196721610672	8	287901236712833	0.5	0.22420446025353
VPREB1	4.81859195061142	0.000119	14	0	5e-06	0	1698.470238	9.69039209231038e-06	1698.47023809524	306.56640625	0	15	0	173	1653.86081750314	3647	1	3.04612992111346e-05	8	21881456942251.9	0	0.207307486646571
VPREB3	4.91226403894099	0.000119	12	0	2e-06	0	1665.231746	9.31427126638012e-06	1665.23174603175	287.66015625	0	13	0	141	1622.32330336427	2341	1	9.24760769697305e-06	9	1961042678192.61	0	0.20325054876503
VPS11	4.10400094978036	0.00095	12.625	11072.543216	7.8e-05	0.214286	2020.761905	3.35167867995026e-05	2020.7619047619	512.3671875	0	109	0.150525010640445	1255	1941.83201226568	33319	6	0.000452433468555853	8	4887527868496275	0.6875	0.246644929178787
VPS13A	3.75092009972694	0.000237	151	95.947875	0.000194	0	2227.435714	1.75526255392313e-05	2227.43571428571	657.953125	0	304	0	2527	2124.62014939545	166863	2	0.00113489094503247	7	29492852972289628	0	0.27187058638906
VPS18	4.15896948830583	0.000831	13.142857	8882.771489	0.000141	0.238095	1997.160714	3.1494859689692e-05	1997.16071428571	497.76953125	0	99	0.068033073723357	1213	1916.16708058577	33819	6	0.000823270742291765	8	15499980842734362	0.448979591836735	0.243764276124207
VPS25	4.59574973287427	0.000237	5	7.672437	0.000111	0	1789.361905	1.49164507125106e-05	1789.3619047619	362.3984375	0	12	0	380	1734.05448204598	7749	2	0.000651496511453377	8	9708109998549406	0	0.218401306574144
VPS26B	4.59669951323756	0.000119	8	0	3e-05	0	1783.177381	9.23163479613543e-06	1783.17738095238	356.98828125	0	9	0	314	1733.69618781962	5095	1	0.000176984390574522	8	716489361770522	0	0.217646451965391
VPS28	3.67149471684673	0.0019	31.875	22303.473773	0.003279	0.316667	2287.607143	4.13937825446038e-05	2287.60714285714	699.9296875	1	526	0.151742518132509	2908	2170.58202101859	295983	8	0.0191895453301313	7	8421502798009460736	0.4140625	0.279214834963625
VPS29	4.16882345957497	0.000831	8.428571	1061.378144	6.9e-05	0.285714	1982.052381	3.17713184871299e-05	1982.05238095238	485.4609375	1.57142857142857	66	0.0501750035468149	1042	1911.63777980293	28261	5	0.000404828629250874	8	3748915420639310	0.489795918367347	0.241920222257085
VPS33A	4.82595274842693	0.000475	5.75	8483.447512	4e-06	0.166667	1700.525794	2.00268197112237e-05	1700.52579365079	308.734375	0	27	0	161	1651.33826170385	3902	3	2.50118424484688e-05	9	14397799522789.3	0.625	0.207558378329173
VPS33B	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
