AHR	AKT2	APAF1	BCL6	BID	CACNA1A	CASP8	CDC37	CHRM4	CNTN2	CRTC2	CRY1	DAPK1	DARS	DAXX	DEK	E2F2	EIF2AK3	ERBB2	HDAC6	HIPK2	HIST1H4A	HIST1H4C	HIST1H4D	HNRNPH1	HSF1	HSPA2	MAP3K7	MTOR	NFKB2	NFYB	NKX2-1	NPAS2	NR5A1	NR5A2	NUAK1	PDCD6	PEA15	QARS	RIPK1	SP4	SUB1	TERT	TNFRSF8	TOMM34	TP73	TRADD	TTF2	ZFAND5	HSP90AA2P	SH3RF1	TRIB3	BCOR	EHMT1	ZBTB7A	ARNT2	FADD	CASP14	EEF1A2	NRCAM	SIK2	SIK1	PER3	RARS	HIPK1	ARID3A	KMT5A	NLK	KHSRP	HSBP1	HSPA1L	CAD	MATR3	COMMD2	YBX3	EDF1	MARK2	SEC31A	ANXA11	TEP1	TNFSF8	SLC25A3	KIF4A	if_health
harmonic_centrality_n	0.916116336338371	0.792943194860524	0.205514778465864	1.18301445373019	1.22089776369334	-0.125606669902795	1.29529683518323	1.32751694669106	-0.455141834252094	-0.231577001800053	0.627921953985182	0.35676954588453	0.294554341656149	0.615092911131394	1.21973424417514	0.184185429298852	0.467086074723219	0.574427632881079	1.56867426670319	1.22626318808576	0.944162117389389	-0.0056584799822752	0.853821176489997	0.657031994989432	1.37266811666979	1.16950439502634	0.551929247459574	1.64773844279044	1.23139700914257	1.84875709895059	0.425662576422962	1.19601719734867	0.691011174141277	0.730135203190492	0.500673736983473	-0.147704346188243	0.585947025237342	0.55043762572495	0.716255685276157	1.049000177378	0.312608194659319	0.915664163139751	0.682486049462793	-4.57653895858481	0.316076695532834	0.485473539731062	1.30894475207798	0.392631861346578	0.256450461829978	1.51997739396708	-0.289681285614772	-0.429882618768481	0.434005727548337	0.729247400054081	-0.21617553399758	-0.364482900520791	1.0197191916612	-0.528735814277697	0.39548000036105	0.118245309444131	0.325304891426475	-0.530364374747171	-0.0407405200292865	0.431780704129031	0.173639310119266	-0.389396553387122	-0.279504627961681	0.818744650863262	0.125758557687992	0.290892840704984	0.920456097087465	0.813522599082025	0.916838711498511	0.291069299837817	0.195881280787947	0.733449302612278	0.540288537857231	0.297730585203049	-0.385420737428234	-0.301786116712334	-4.57653895858481	0.341930537370194	-0.0457585405763111	0
markovcent_n	1.02689421506049	1.06863259459328	0.318647092035558	1.6950656593801	1.55618356565676	0.150762516013612	1.6792938065314	1.51962744728236	-0.621304818555211	-0.0420110624886099	0.446531740960428	0.904552626155634	0.100880584859058	0.543656150317346	1.60449304484461	0.407354966676995	0.409791726961212	0.429862503131933	1.68038011536754	1.52129268379123	1.20956728507631	0.03175917757206	0.673000516678302	0.612127026061187	1.76271946440101	1.55828992004373	0.277566797980798	1.84480268519871	1.57589961533456	1.98325093892119	0.628629301125557	1.38820385020335	0.838378966326698	0.463413681797889	0.668210395519777	0.149364339924064	1.22143354527236	0.304417031401909	0.674634770978938	1.61325616142448	-0.564593827541919	0.940969716554073	0.0773273004938837	-1.64405117796102	-0.243833300415672	0.505338608081095	1.64248048142901	0.33176541698032	-0.20199101792608	1.7421930333184	-0.600087896729715	-0.624392169041499	0.28043499238299	0.494456206719363	-1.03681542635586	-1.0623185931521	1.56990617541618	-1.06038516203992	0.347098540707328	0.411234678794903	0.243692411705314	-1.11206155714051	0.451658955093882	0.752442816317169	-0.196609161318601	-0.704252403301729	-0.628828892114642	0.322832274205763	0.0203659436283431	0.066117290160632	1.10510481232019	0.872954018177934	0.49951214288477	-0.178652201913054	0.0649968760361395	0.500719571358646	0.448257225713567	1.43720687524129	-0.137444919008533	-1.03616482496533	-1.64405117796102	-0.534127431231686	-0.610298820647442	0
closeness_latora_n	0.916146492733839	0.792972735892779	0.205541390198837	1.18304594229577	1.22092944095261	-0.12558171016707	1.29532888256517	1.32754915660475	-0.455118519444168	-0.231745573918839	0.627950671729026	0.356796910782283	0.294581397886209	0.615121565524478	1.21976591573914	0.184211932730911	0.467113989731284	0.574456083596543	1.56870767869502	1.22629489134463	0.944192413282412	-0.00574872279756787	0.853851021943957	0.657060859415984	1.37270055209272	1.16953581540939	0.551957586577616	1.64777224983652	1.23142873956143	1.84859890741786	0.42569028639644	1.19604875013168	0.691040207119559	0.730164431714962	0.500701819472024	-0.147679498660651	0.58597553464373	0.550465958282606	0.716284844215785	1.04903099792057	0.312635338876394	0.915694317058455	0.682515041337395	-4.57653620852208	0.316103857166813	0.485501548140482	1.30897686788915	0.392659404743678	0.256477325729172	1.52001056419158	-0.289657146392528	-0.429859177447927	0.434033479040976	0.729276623376723	-0.216151027455734	-0.364459134642926	1.01974986577094	-0.528712867781047	0.395507560064819	0.118271484850463	0.325332100980813	-0.530341435457406	-0.0407151369144707	0.431808443857843	0.173665762253297	-0.389372911488891	-0.279480436527739	0.818774321076959	0.125784769700536	0.290919877783136	0.920486276349989	0.813552243460073	0.916868870946959	0.290980535495686	0.195907842578246	0.733478548555243	0.540316820105328	0.297757656288883	-0.385512875235637	-0.301762036271462	-4.57653620852208	0.34195782855729	-0.0457331840436981	0
closeness_residual_n	1.2207081446025	1.02534861245682	0.139062794774454	1.61646205026925	1.68368294771619	-0.324277130423714	1.79494909872185	1.8511394658273	-0.779987925751545	-0.48033799610885	0.775297635447214	0.363881914051686	0.272620609884871	0.754946883475713	1.68007016077508	0.113850153993897	0.535085737766608	0.694163664886612	2.22552412107638	1.69344515923793	1.26102530950921	-0.156397839372692	1.12300916157784	0.823801221826882	1.91390203045329	1.60477814356607	0.658804473548027	2.33844292993808	1.69667360714276	2.6339996488443	0.477012109383345	1.64851592589575	0.873188787990014	0.932646036903918	0.581782930675718	-0.369994258790286	0.704579252770043	0.655864279920417	0.909624128630209	1.41237802199981	0.307633896090796	1.21920922236097	0.860889938828767	-2.52256189933392	0.303098695462586	0.562123988969537	1.82104571928587	0.426048753171427	0.219504955069735	2.14354460463595	-0.559396535873491	-0.744609517461145	0.485506002085331	0.934567732085363	-0.453049924532333	-0.654059240511464	1.36929361603182	-0.87388195231694	0.421648071205919	0.0142294757877964	0.322181128614333	-0.873632131943352	-0.215393881443048	0.477031326335159	0.0975349619034305	-0.689764336982709	-0.54600232045882	1.07127712729335	0.0296606880947985	0.267585768509485	1.22401346031459	1.06247576336233	1.21982416481904	0.271659762294148	0.127417321974898	0.939910044689779	0.641816688144055	0.273235552342933	-0.687227699343202	-0.570734537444015	-2.52256189933392	0.348738956021901	-0.215893522190224	0
communitycent_n	-0.51642647910199	0.5256668530274	-0.51642647910199	-0.51642647910199	0.0625142609698936	0.0625142609698936	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.0625142609698936	0.0625142609698936	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	0.0625142609698936	-0.51642647910199	1.48156234163498	0.0625142609698936	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.786190186059748	-0.51642647910199	0.0625142609698936	0.963088745526159	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.0625142609698936	1.42012354887739	0.0625142609698936	0.922654789076695	0.0625142609698936	1.24145329156137	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.0625142609698936	1.96805728884437	-0.51642647910199	-0.51642647910199	2.13148698647976	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	0.273038166450576	0.0625142609698936	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	1.10460759309928	0.0625142609698936	-0.51642647910199	-0.51642647910199	1.06417363664982	0.0625142609698936	0.0625142609698936	0.0625142609698936	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	0
diffusion_degree_n	0.425438256602128	-0.000136190984181003	-0.353554417353434	0.948202716439982	0.83186921692677	-0.328520626318946	0.873101343336516	1.01741378577063	-0.465470189037031	-0.45957988526421	0.105889276926595	-0.22544031029458	-0.319685170659714	-0.0708198362580317	0.878991647109337	-0.328520626318946	-0.162119544736755	-0.184208183884834	2.07619588893518	0.848067552302027	0.263454902849554	-0.408039727252028	0.130923067961084	-0.066402108428416	2.92881736005101	0.646324648082911	-0.138558329645472	2.03643633846864	0.904025438143825	4.95213670601498	-0.221022582464964	0.619818281105218	0.0646571505168488	-0.0899633235196995	-0.19157106360086	-0.444854125832158	-0.151811513134319	-0.19451621548727	0.00869926467505033	0.574168426865856	-0.365335024899076	0.384206130192382	-0.0826004438036734	-0.509647467333188	-0.344718961694203	-0.232803190010606	1.12049410179499	-0.216604854635349	-0.309377139057278	1.52692506211963	-0.474305644696263	-0.471360492809852	-0.247528949442658	0.456362351409438	-0.449271853661774	-0.486086252241904	0.379788402362766	-0.486086252241904	-0.300541683398046	-0.253419253215479	-0.309377139057278	-0.500812011673957	-0.369752752728692	-0.184208183884834	-0.352081841410229	-0.481668524412289	-0.484613676298699	0.0676023024032592	-0.299069107454841	-0.344718961694203	0.475505838671106	0.33561112406661	0.241366263701475	-0.274035316420352	-0.347664113580613	-0.0472586211667481	-0.181263031998423	0.269345206622375	-0.452217005548184	-0.443381549888953	-0.509647467333188	-0.243111221613043	-0.446326701775363	0
dmnc_n	-0.0986781978805974	-0.123265764231294	-0.123265764231294	-0.00986434454312098	-0.0700382850069769	0.35898235213825	-0.05142960818364	-0.0244993097617505	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.0858558417022882	-0.123265764231294	-0.0748721623327209	-0.034009206047895	0.35898235213825	-0.123265764231294	-0.123265764231294	0.0153286604140236	0.0136048966312369	-0.0462680124500414	-0.123265764231294	-0.123265764231294	0.0282823187973247	0.0141702847083574	-0.0740906315299005	0.35898235213825	-0.0152131271940633	-0.0715309547472478	-0.0259588513980115	-0.123265764231294	-0.0863844147052489	-0.0484459191732821	0.841230468507795	-0.123265764231294	0.35898235213825	-0.123265764231294	-0.123265764231294	-0.0756412724187647	-0.015511530159813	-0.123265764231294	-0.0372092820038548	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.841230468507795	-0.0766982365223837	1.80572670124689	-0.123265764231294	-0.00112194008190353	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.0990689632820077	-0.123265764231294	-0.123265764231294	-0.0244147313861329	-0.123265764231294	0.35898235213825	-0.123265764231294	0.35898235213825	-0.123265764231294	-0.0858558417022882	-0.0740906315299005	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.0756412724187647	-0.123265764231294	-0.123265764231294	-0.108299608440506	-0.0783672968589281	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.35898235213825	-0.123265764231294	-0.0265510156044651	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	0
geokpath_n	1.39075355046972	1.24170324599148	-0.0917124680907389	1.9051232286691	2.08266844429759	-0.590008093846397	2.25875238243118	2.35008222586147	-0.961903216294534	-0.754401812020917	0.740485065246056	0.225384748299225	0.0953310512544933	0.768249337648864	2.07901525056037	-0.0946350230805082	0.478916393661708	0.733178677771633	2.6803309397054	2.08924419302457	1.52957491248375	-0.351819862180203	1.32791861818968	0.952370302004327	2.23098811002838	2.07609269557061	0.606778174464113	2.80088633303338	2.06951694684362	2.99231368486327	0.456266592490996	2.07682333431805	0.950178385762	1.10507380021977	0.546865797173843	-0.693758795983205	0.725141651549768	0.654269693047863	1.00059245933552	1.75461164669599	0.275068183125302	1.38271652424785	0.962599244468519	-1.15625312311419	0.166203009756398	0.552710907153382	2.28286346109678	0.339364392900226	0.0259203702474735	2.67229391348353	-0.807738440584206	-0.923179362680092	0.459189147480765	1.03274056422298	-0.68279921477157	-0.807738440584206	1.67424138447733	-1.0028189861513	0.329135450436034	-0.304328343596452	0.22392347080434	-0.934138943891726	-0.4899105854468	0.415350822634227	-0.120938017988431	-0.876418482843784	-0.785088639413494	1.27677390586871	-0.218112971398259	0.114327658687993	1.42070973911485	1.22270663855798	1.42801612658927	0.115788936182878	-0.110709075524239	1.14233637633933	0.641848834341344	0.0251897315000312	-0.899798922761938	-0.804085246846995	-1.15625312311419	0.186660894684783	-0.443880344357934	0
lincent_n	0.869439373936981	0.783220576805675	0.22798785966006	1.10559239161018	1.17032207842536	-0.122571112303656	1.24395008637719	1.28534256007294	-0.416615816461226	-0.199045637205573	0.614420820744364	0.361752048277414	0.310752589393367	0.612205935295509	1.17052985739461	0.192600245556238	0.460956653186168	0.578024538059458	1.48873359217445	1.17552094885475	0.905028226567708	0.00699696471326606	0.834667042059564	0.644933613122349	1.28642253190465	1.13233833432182	0.551425668857876	1.55451201262774	1.17531281804704	1.70142636617097	0.409377765288958	1.15891673878119	0.669352434060627	0.725425660110063	0.501958739090946	-0.108469348158857	0.58273640154833	0.558759631564162	0.706840734121528	1.01180761889624	0.323368281906544	0.873933641965224	0.678937801058662	-4.72436708341654	0.343408872815076	0.482592741438593	1.24522831323988	0.378203475476735	0.268356536897407	1.46276058179165	-0.25218445933407	-0.394638431957533	0.436949354116805	0.70525363412312	-0.189594789978226	-0.332999737419387	0.976998181248348	-0.488969784189958	0.41268973772239	0.128666662621562	0.333904225388358	-0.492507703130858	-0.0143279188579163	0.437746017077889	0.191588337998181	-0.35571948191289	-0.24043045846467	0.80361142745266	0.135578344845455	0.311662453309649	0.884824649026011	0.78467207832468	0.898214541975368	0.301067781767912	0.215697669998651	0.72649149654581	0.545108150849619	0.278364597361622	-0.352863796109781	-0.273376784734544	-4.72436708341654	0.344330572415121	-0.0216140431361447	0
semilocal_n	0.45284899127821	0.0464838182178577	-0.331441205695719	0.973801806596	0.672738597297769	-0.358552506181168	0.745822950508716	1.12509540837958	-0.412349968506922	-0.398831488856123	0.0766012903252583	-0.259169959183136	-0.27179634462773	-0.011021410652436	0.89766714168519	-0.27429142061071	-0.117099310520996	-0.0984048259446116	2.13353124414851	0.809991007981604	0.249992809008377	-0.345603201219223	0.154731551390052	-0.0290700561941202	2.94211242294556	0.714427739303887	-0.157822017137058	2.07355417091519	0.789507688668818	5.36837867078566	-0.19262530698903	0.634125321773463	0.0775886341732716	0.000122797439140763	-0.129514288224016	-0.380341442535326	-0.173858804390791	-0.172244206804039	0.00720844152488373	0.600116553323892	-0.253594370394355	0.433462204427218	-0.0181186705481555	-0.43002923129135	-0.271073841247184	-0.216054395711889	1.24616234944198	-0.173740323129029	-0.260605673296247	1.58656133764507	-0.401612313764527	-0.408577153426513	-0.187191431081964	0.611994880605992	-0.386140054875659	-0.404228194171264	0.277313194073405	-0.41562098059634	-0.229993367683842	-0.310207505058443	-0.253036811515476	-0.417616576750325	-0.34269227923908	-0.124029302753053	-0.290774254967545	-0.410066300265517	-0.402365018251013	0.0867116913289151	-0.225937126840004	-0.273108931155089	0.597633093150889	0.42505700432813	0.334627923660082	-0.175104019220285	-0.280234068994753	-0.00881440675687667	-0.158539874193614	-0.107625455904059	-0.410068623427512	-0.404904234311904	-0.43002923129135	-0.205667538430788	-0.372691270084719	0
coreness_n	0.622091334494471	0.454533285426713	-0.215698910844319	0.957207432629988	0.957207432629988	-0.383256959912077	0.957207432629988	1.12476548169775	-0.550815008979835	-0.215698910844319	-0.0481408617765611	0.119417187291197	-0.383256959912077	0.286975236358955	1.12476548169775	-0.0481408617765611	-0.0481408617765611	-0.0481408617765611	1.12476548169775	0.957207432629988	0.622091334494471	-0.215698910844319	0.119417187291197	0.119417187291197	3.13546207051084	1.12476548169775	-0.215698910844319	1.2923235307655	0.957207432629988	3.13546207051084	-0.0481408617765611	0.789649383562229	0.119417187291197	-0.215698910844319	-0.0481408617765611	-0.215698910844319	0.286975236358955	-0.0481408617765611	0.119417187291197	0.957207432629988	-0.550815008979835	0.454533285426713	-0.215698910844319	-0.718373058047594	-0.383256959912077	-0.0481408617765611	1.12476548169775	-0.215698910844319	-0.383256959912077	1.2923235307655	-0.550815008979835	-0.550815008979835	-0.0481408617765611	0.119417187291197	-0.718373058047594	-0.718373058047594	0.957207432629988	-0.718373058047594	-0.215698910844319	-0.0481408617765611	-0.215698910844319	-0.718373058047594	0.119417187291197	0.286975236358955	-0.383256959912077	-0.550815008979835	-0.550815008979835	-0.0481408617765611	-0.215698910844319	-0.215698910844319	0.957207432629988	0.622091334494471	0.119417187291197	-0.383256959912077	-0.215698910844319	0.119417187291197	-0.0481408617765611	0.789649383562229	-0.383256959912077	-0.718373058047594	-0.718373058047594	-0.550815008979835	-0.550815008979835	0
hub_score_n	-0.114110728331459	-0.13158282709849	-0.170361484324099	-0.0787318629743596	-0.075027131493061	-0.17547379052105	-0.0298816897142818	0.0542339241013948	-0.176218470971858	-0.17592432184366	-0.130949518456459	-0.144393185739386	-0.149276311748095	-0.0742505088622398	-0.0877249097605437	-0.144982227852227	-0.159810975370478	-0.050995799220525	0.467544336583641	-0.0568087092107804	-0.0966095256995022	-0.169962329764481	-0.0674413502380102	-0.139323588813337	1.2476700442211	-0.0652869377747975	-0.148662914381047	0.455352560277741	0.0363807447542558	3.70889698795008	-0.157882691208281	-0.0791410962694948	-0.112242549982972	-0.151598121530897	-0.163656496103827	-0.174720777754673	-0.144705853301743	-0.160846848087159	-0.105250967236442	0.0716234201134702	-0.162637688700182	-0.0825838164384401	-0.149260737825074	-0.177124716349312	-0.15307702192458	-0.163628455507517	0.693933489529906	-0.108799999287904	-0.120956504469177	0.149641873696718	-0.175945324693665	-0.17651316342273	-0.159234877649659	0.420852727041338	-0.175336306272064	-0.169658862071236	-0.0586890894186161	-0.176349624883543	-0.136629207824177	-0.173542645542018	-0.162502451675206	-0.176285425827717	-0.151039824781889	-0.0469638124935599	-0.147795230354861	-0.176067638013455	-0.173081979619644	-0.14765876786046	-0.0952270577815057	-0.166138233385691	0.154714539667857	0.100679597317836	0.0402712379187034	-0.0824461271205394	-0.0998668651732069	-0.13618902222818	-0.151931261220606	-0.16356677082589	-0.176066287079668	-0.17610696471812	-0.177124716349312	-0.139397866722412	-0.166734699147504	0
eccentricity_n	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	-0.576962892462901	0.950062541383136	-0.576962892462901	-0.576962892462901	0.950062541383136	0.186549824460118	-0.576962892462901	0.186549824460118	-0.576962892462901	0.186549824460118	-0.576962892462901	-0.576962892462901	-0.576962892462901	0.186549824460118	-0.576962892462901	-0.576962892462901	-0.576962892462901	0.186549824460118	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-5.15803919400101	0.186549824460118	0.186549824460118	-0.576962892462901	-0.576962892462901	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	0.950062541383136	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	-0.576962892462901	0.186549824460118	0.186549824460118	0.950062541383136	-5.15803919400101	0.186549824460118	0.186549824460118	0
subgraph_centrality_n	-0.0938619573193086	-0.0940386747853864	-0.094223614135787	-0.0933411319815253	-0.093276934441654	-0.0942275313229388	-0.0922552339696461	-0.0893582087616331	-0.0942277050559276	-0.0942276482537189	-0.0940306390641453	-0.0941303317414157	-0.0941571576416041	-0.0932651584334179	-0.0934965710086602	-0.0941275900843017	-0.0942002927634766	-0.0927805666549067	-0.0564238938616535	-0.0929075375420605	-0.0936324336651881	-0.0942229582093996	-0.0931333680485201	-0.0940976843092773	0.0982873240082552	-0.0930789249401057	-0.0941540894586132	-0.0578300126351817	-0.0900778407870989	1.27938774628029	-0.0941935860882613	-0.0933533897261895	-0.0938440736300343	-0.0941681527781184	-0.0942112180971649	-0.0942272534056059	-0.0941321294861434	-0.0942036470025235	-0.0937577118232138	-0.0885995647638067	-0.0942084885445537	-0.0933990822849014	-0.0941570717066333	-0.0942277797594032	-0.0941751764698791	-0.0942110950961015	-0.0252085619637039	-0.0937755852377348	-0.093940776822057	-0.0845112371933681	-0.094227652930513	-0.0942277454776638	-0.0941984210306423	-0.0616985442036808	-0.0942274863722884	-0.0942226984468964	-0.0929515088001136	-0.0942277251117104	-0.0940786191615588	-0.0942266121223775	-0.094208277080434	-0.0942277143858335	-0.0941658792852013	-0.0926865966559902	-0.0941426474459034	-0.0942276777630549	-0.0942262927932069	-0.0941481577061243	-0.0935712986533866	-0.0942167712804865	-0.0842110961872417	-0.0872079343776785	-0.0899262294051049	-0.0934123996519424	-0.093683531135374	-0.0940746168144867	-0.0941699794713622	-0.0942110537547648	-0.0942276778294218	-0.0942276854916218	-0.0942277797594032	-0.0940975494609876	-0.0942179434704526	0
pc_n	0.404270188373524	1.25920337827428	1.23165059735059	0.788182028197878	1.00089605711469	1.4256680963549	1.16921590043917	0.964876536219661	-1.09655939070115	-1.09655939070115	1.04159263914228	1.32785762165025	0.0209814035636869	-1.09655939070114	1.22868094175358	1.03763309834628	-0.126471895679589	0.649598100337655	1.28401518185694	0.588967631898808	0.376760992362842	0.213058727577955	0.213058727577955	0.328875295861139	0.36833012840833	1.19439923754176	1.23165059735059	1.2308217579102	1.63624067852087	1.31874289690363	0.97700262990743	1.36063730028974	1.06867589818697	-0.241298578763772	0.75873294352758	0.579751800696103	1.73112817264196	1.23165059735059	-1.09655939070115	0.277084502249376	-1.09655939070115	1.27821479711162	1.52267684585705	-1.09655939070115	0.455580601333342	0.899049170486053	0.960308746505847	0.97700262990743	0.455580601333342	0.685187109030754	-1.09655939070115	0.649598100337655	-1.09655939070115	-1.09655939070115	-1.09655939070115	-1.09655939070115	1.35340647682778	-1.09655939070115	-1.09655939070115	1.46922304511097	1.13852219782852	-1.09655939070115	0.328875295861139	-1.09655939070115	1.23165059735059	0.649598100337655	0.649598100337655	0.859136999262311	1.08613747309735	0.649598100337655	-0.600609334074739	-0.406719394241372	0.455580601333342	-1.09655939070115	1.08613747309735	0.649598100337655	0.455580601333342	-0.277944914751007	1.52267684585705	-1.09655939070115	-1.09655939070115	0.649598100337655	0.649598100337655	0
gilschmidt_n	0.177927630626755	0.125172295489319	-0.126424621801479	0.29224069755557	0.308466204669104	-0.268244686233638	0.340331494621875	0.354131441938357	-0.40938534199823	-0.313714682078118	0.0544933252012694	-0.0616418638145908	-0.0882887756061734	0.0489986174429689	0.307967866677694	-0.135560031046757	-0.014393045392575	0.0315815865538054	0.457419666479117	0.310764227728991	0.189939701831903	-0.216920203069959	0.151246472859485	0.0669612221521009	0.373469790154546	0.286454308555879	0.0219454775256857	0.491283031980351	0.312963055548881	0.577297114013359	-0.0321348226031611	0.297809801743901	0.0815145809342575	0.0982714911191755	-7.37380182972173e-06	-0.277709171751288	0.036515368847858	0.0213066129442958	0.0923268620937438	0.234842080469762	-0.0805562704694081	0.177733963729624	0.0778632513858646	5.95148501751928	-0.0790707036608978	-0.00651765187438158	0.346176928407302	-0.0462819532596334	-0.104608754376816	0.436562686374419	-0.338518215659768	-0.398566762728277	-0.0285614321718941	0.0978912426991782	-0.307035535918434	-0.370555916386782	0.222300967984644	-0.440905810402419	-0.0450620879868114	-0.163802332948238	-0.075118245705386	-0.44160332613762	-0.2318963225178	-0.0295144150132752	-0.140076957153677	-0.381226490060552	-0.334159529578555	0.136223117583062	-0.160584392126977	-0.0898570051146731	0.179786360480967	0.133986501100309	0.178237025303898	-0.0898310254089617	-0.130550671426994	0.0996909277676792	0.0169597358202188	-0.0869283837433716	-0.379573236060622	-0.343702741477128	5.95148501751928	-0.0679974445485791	-0.234045552717699	0
