BLK	CD2	CD247	CD48	CD5	CD8A	DDX20	DNAAF5	DYNC1I1	DYNLT3	EFNA4	EFNA5	EPHA8	GEMIN5	GOLM1	HLA-G	KLRC3	LGALS1	NIPSNAP3A	PIK3CG	SH2D1A	SLA	SPNS1	EPHA6	CD79B	CD53	SEPSECS	TRAT1	SH2B3	PTPN22	CD8B	CD244	CD6	CD72	CD3G	PNKP	SCAF11	DNAH2	EPHA10	GEMIN7	SLC40A1	LILRB2	KLRD1	VPREB1	PTPRJ	PIK3R5	SLAMF1	SLAMF6	SLAMF7	if_health
closeness_latora_n	0.356758310419742	0.499378378470908	0.642387207316156	0.602584719207699	0.678313116158853	0.393188781144121	0.695523363510841	0.371412662338312	0.27367103006863	-0.19075198890937	-0.204297958989511	0.63284740343313	0.0609609751647703	0.223115583826125	0.605683776885293	-0.331800470771716	-4.57653620852208	0.436757561768266	0.298521392033271	0.749982960706619	0.873708151298155	0.55380213247292	0.472013478604139	0.530520599528346	0.587806294695255	-0.158622701438602	0.421524204411687	0.530385498259491	0.210780010828254	0.414110177636703	0.128180749346292	-0.31866807600442	-0.318502645879301	0.719814020218753	0.0841708217217894	0.82458643280686	0.566600909821181	-0.713633418830266	0.0576303153119819	-0.0701865137080015	-4.57653620852208	-0.179662656187558	-4.57653620852208	-0.645158213810198	0.719516245993506	-0.456804987664326	0.353595837860824	0.0691745808779303	-0.385623161985732	0
closeness_residual_n	0.364650592124264	0.577478333469281	0.787365881186687	0.737978315023555	0.849052296511067	0.416132806035172	0.87610976466581	0.38865256494051	0.241950354789011	-0.418843750302614	-0.437926183454362	0.779333195328248	-0.0697870375449724	0.174191382691265	0.740476518759433	-0.610686580266254	-2.52256189933392	0.479010672372047	0.283478187660034	0.958512054046166	1.1494132533709	0.661360328139349	0.533990371513184	0.625655231668104	0.712035430074049	-0.373818432201362	0.463041385414241	0.626481560596125	0.151169474417556	0.451645732988273	0.0266436266599301	-0.596792724104407	-0.59321837106692	0.916503797379781	-0.0352733920862229	1.07339099199294	0.685765856943698	-1.10515796740383	-0.0721315056663351	-0.248696858937488	-2.52256189933392	-0.404392602538149	-2.52256189933392	-1.02177561348094	0.913352217282212	-0.782024922643876	0.362133171436572	-0.0547785981778881	-0.686574322981511	0
communitycent_n	-0.51642647910199	4.39087050991736	1.30455657092041	0.0625142609698936	1.33618388912804	3.48422847956891	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	0.0625142609698936	1.47189425667948	0.0625142609698936	0.351984631005835	-0.51642647910199	-0.51642647910199	1.27170623458912	0.882680309405064	0.0625142609698936	1.89265753383589	-0.51642647910199	2.29404254094379	2.87134721441942	-0.51642647910199	3.29778827541752	0.0625142609698936	3.10133317146958	0.724160821052045	1.09174224331991	0.0625142609698936	-0.51642647910199	-0.51642647910199	-0.51642647910199	1.04226012878385	0.0625142609698936	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.351984631005835	0.0625142609698936	0
diffusion_degree_n	-0.219550006521759	-0.0634569565420055	0.365062642930714	-0.0325328617346959	0.261982326906349	-0.153284089077524	0.20307928917814	-0.212187126805733	-0.181263031998423	-0.436018670172927	-0.468415340923442	0.157429434938778	-0.377115632444718	-0.101743931065341	-0.0310602857914907	-0.441908973945748	-0.509647467333188	-0.207769398976117	-0.282870772079584	0.03962335948236	0.269345206622375	-0.0546215008827742	-0.107634234838162	-0.0148619504162332	0.195716409462114	-0.416875182911259	-0.0590392287123899	0.026370175993513	-0.254891829158684	-0.141503481531882	-0.303486835284457	-0.477250796582673	-0.450744429604979	0.127977916074673	-0.344718961694203	0.117669884472237	0.10441670098339	-0.487558828185109	-0.331465778205356	-0.359444721126255	-0.509647467333188	-0.424238062627285	-0.509647467333188	-0.49050398007152	-0.066402108428416	-0.489031404128315	-0.278453044249968	-0.340301233864587	-0.49344913195793	0
dmnc_n	-0.0462680124500414	-0.123265764231294	-0.0491396352207685	-0.123265764231294	-0.0928500618173986	-0.0372092820038548	0.0219150414644257	-0.123265764231294	-0.0858558417022882	-0.123265764231294	-0.123265764231294	-0.05292051984288	-0.123265764231294	-0.0756412724187647	6.14595974857279	-0.123265764231294	-0.123265764231294	-0.0462680124500414	0.35898235213825	-0.108299608440506	-0.0248392992695366	-0.0506753613834342	-0.123265764231294	-0.0756412724187647	-0.0740906315299005	-0.123265764231294	-0.063401141068139	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.0462680124500414	-0.0904569425773752	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	0
geokpath_n	0.158896622281975	0.476724477419381	0.727333567792094	0.722219096559998	0.847158322372634	0.221000915814571	0.889535369724288	0.253879659449475	0.020075260267935	-0.648459193641782	-0.641152806167359	0.728794845286979	-0.364971359634164	-0.0471435044967578	0.715643347833017	-0.806277163089322	-1.15625312311419	0.341556309142553	0.139169376101032	1.12772360139048	1.28992540332268	0.645502028078555	0.374435052777457	0.569515598344555	0.629427975634824	-0.619233643744089	0.346670780374649	0.511795137296612	-0.0909818293432966	0.329135450436034	-0.283139819920625	-0.787280555655821	-0.786549916908379	0.956023495741539	-0.326978144767164	1.23805005225427	0.674727577976248	-1.05396369847227	-0.39200499328953	-0.502331444153319	-1.15625312311419	-0.66380260733807	-1.15625312311419	-1.03058325855411	1.02470353800112	-0.95751938380988	0.215886444582475	-0.330631338504375	-0.846462294198649	0
lincent_n	0.36407363688166	0.488436211285462	0.612716899652128	0.589988797349895	0.652875712407138	0.396799735676313	0.658934363925284	0.37027490890056	0.27641960041306	-0.16871306218039	-0.175529956787416	0.616637544624485	0.0887138228481576	0.215113943488052	0.579538153330226	-0.306543278251958	-4.72436708341654	0.439977981671744	0.301823066191652	0.737529589708377	0.848375424163139	0.54776631428977	0.474821787318175	0.529875553645843	0.576007727072845	-0.138977593045822	0.420276023201896	0.52509220412466	0.22476309657076	0.419168295336453	0.150597680190054	-0.284487445628895	-0.292137983656914	0.703491276707835	0.107769705105598	0.79594719719928	0.545274207570623	-0.675750025369936	0.0766904342087544	-0.055494024678596	-4.72436708341654	-0.154393361312794	-4.72436708341654	-0.602886528703021	0.719748228162233	-0.415505586749306	0.366397344819424	0.0884367472181449	-0.346797385055213	0
semilocal_n	-0.2028286344725	-0.0661941848794227	0.355076395542938	-0.0453972386972683	0.219057583878622	-0.168120594262336	0.15253616330447	-0.262582684154269	-0.259339550008795	-0.394642827778551	-0.389652675812591	0.181870729819445	-0.315666935747458	-0.0511191866917552	-0.00752272868747566	-0.404263041601194	-0.43002923129135	-0.228576238866694	-0.292412084174249	0.0914997282012811	0.314864784565848	-0.0245073660353008	-0.112562175144126	0.0457264674073815	0.194141671478755	-0.379302989123416	-0.000151335676307653	0.0552909253421369	-0.207040527170026	-0.115663596407885	-0.27975317446172	-0.404767167754179	-0.396571052234671	0.16488609247162	-0.29573188266557	0.0109859029292831	0.1014800321332	-0.4237915413339	-0.310655875323541	-0.290258513004582	-0.43002923129135	-0.367313150065541	-0.43002923129135	-0.421558982656393	-0.0378423158884696	-0.410684261356274	-0.201920278132328	-0.282698943871793	-0.413915779691772	0
coreness_n	0.119417187291197	0.622091334494471	0.789649383562229	-0.0481408617765611	0.789649383562229	0.286975236358955	0.622091334494471	0.454533285426713	0.286975236358955	-0.383256959912077	-0.550815008979835	0.286975236358955	-0.383256959912077	0.119417187291197	0.454533285426713	-0.550815008979835	-0.718373058047594	0.286975236358955	-0.215698910844319	0.789649383562229	0.119417187291197	0.286975236358955	0.286975236358955	0.286975236358955	0.454533285426713	-0.215698910844319	0.286975236358955	0.119417187291197	-0.383256959912077	0.119417187291197	-0.215698910844319	-0.550815008979835	-0.550815008979835	-0.0481408617765611	-0.383256959912077	0.454533285426713	0.454533285426713	-0.550815008979835	-0.383256959912077	-0.383256959912077	-0.718373058047594	-0.550815008979835	-0.718373058047594	-0.718373058047594	0.119417187291197	-0.718373058047594	-0.383256959912077	-0.383256959912077	-0.718373058047594	0
hub_score_n	-0.16483957636956	-0.132219131881017	-0.143799516538895	-0.160863703670343	-0.14320797172334	-0.155086991901279	-0.0409051850679647	-0.154677911609231	-0.161796623109374	-0.17463740777861	-0.174498075037659	-0.15481852278161	-0.173521816809529	0.0564056887290845	0.117415068757968	-0.176327591264768	-0.177124716349312	-0.150425102289083	-0.157808952741459	-0.13648105185745	-0.0794897887727678	-0.147701965343517	-0.160694847359806	-0.154963366081833	-0.155748730921992	-0.175213356875906	-0.153342843232604	-0.160437658638816	-0.16906442120073	-0.158867651733298	-0.1725868893058	-0.175053247689768	-0.176130319765043	-0.0845430824732122	-0.173091292448389	-0.134734964055778	0.00143480581369066	-0.176958597460597	-0.173126453196748	-0.111836189839058	-0.177124716349312	-0.175522863552535	-0.177124716349312	-0.176639418309811	-0.145854746811316	-0.176385968191695	-0.167303063799257	-0.170213565136198	-0.175350082497565	0
eccentricity_n	0.186549824460118	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	-5.15803919400101	-0.576962892462901	0.186549824460118	-0.576962892462901	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	-0.576962892462901	-0.576962892462901	0.186549824460118	0.950062541383136	0.186549824460118	0.186549824460118	-5.15803919400101	0.186549824460118	-5.15803919400101	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0
subgraph_centrality_n	-0.0942139961004545	-0.0940410095424886	-0.0941266958876	-0.0942036684105051	-0.0941230695502663	-0.0941821816326082	-0.0924027437268628	-0.0941818157499688	-0.0942064083247041	-0.094227202897865	-0.0942271521223746	-0.0941824696531016	-0.0942265975193552	-0.0890975135670507	-0.0863345411498158	-0.0942277217699711	-0.0942277797594032	-0.0941612944207373	-0.0941937751428958	-0.0940774417214626	-0.0933606690495241	-0.0941490286344396	-0.0942032182179433	-0.0941830823585386	-0.0941861832440332	-0.0942274453545654	-0.0941763185861151	-0.0942024315870382	-0.0942218664107919	-0.0941974563937667	-0.0942259015573955	-0.0942273893717484	-0.0942276897423799	-0.0934481247299478	-0.0942262960448192	-0.0940619533618694	-0.0910667056167025	-0.0942277772386427	-0.0942263250402929	-0.0938036860545091	-0.0942277797594032	-0.0942275458991044	-0.0942277797594032	-0.0942277576695431	-0.0941388230758923	-0.0942277300850485	-0.0942190003798079	-0.0942234334046043	-0.0942274932838255	0
pc_n	0.649598100337655	1.21787420688874	-0.336631650601059	1.32667957645474	0.362452201811275	0.0908277032052389	1.74903059469542	0.196890602660928	0.628040600448286	1.52267684585705	-1.09655939070115	-0.563011268439289	-1.09655939070115	1.04159263914228	2.00772059336783	0.455580601333342	-1.09655939070115	1.32667957645474	1.13852219782852	0.579751800696103	0.649598100337655	0.579751800696103	0.196890602660928	-1.09655939070115	-1.09655939070115	0.213058727577955	-1.09655939070115	-1.09655939070115	-1.09655939070115	-0.126471895679589	0.213058727577955	1.23165059735059	1.23165059735059	-0.126471895679589	-1.09655939070115	1.9728108703636	1.05919059823565	1.08613747309735	0.455580601333342	-1.09655939070115	-1.09655939070115	0.649598100337655	-1.09655939070115	-1.09655939070115	0.899049170486053	-1.09655939070115	-1.09655939070115	-1.09655939070115	-1.09655939070115	0
gilschmidt_n	-0.0616583963545903	-0.000574203744661356	0.0606764951609746	0.0436290846303607	0.0760635663173713	-0.0460552212824876	0.0834347173655866	-0.0553819356334717	-0.0972446887028798	-0.296157124598966	-0.30195886524297	0.0565905959897381	-0.1883484312642	-0.11889759251898	0.0449564114131467	-0.356568206651745	5.95148501751928	-0.0273947072062313	-0.0866012756305412	0.106759769513055	0.159751283793357	0.0227354967585033	-0.0122945937083862	0.0127640133475613	0.0372994836020914	-0.282396146841059	-0.0339191560273507	0.0127061494575546	-0.124180919944438	-0.0370945846029171	-0.159558193751302	-0.35094360036488	-0.350872746622018	0.0938384086079488	-0.178407651141825	0.138712445748656	0.0282172146639483	-0.520107305060002	-0.189774953286983	-0.244518916807187	5.95148501751928	-0.291407562036332	5.95148501751928	-0.490779366365237	0.0937108718708245	-0.410107656543439	-0.063012883738816	-0.184830542931507	-0.379620471889197	0
