AURKA	AURKB	BUB1	CDCA5	CDCA8	CENPH	CENPI	CENPK	CENPM	CENPP	CENPT	CENPW	DNAJB9	DSN1	INCENP	KIF20A	KIF23	KIF2A	KIF2B	KIF2C	MAPRE1	MIS18A	MTNR1A	NDE1	NUF2	PLK1	PLK4	RACGAP1	RND2	SEPT1	SKA1	SPC25	SPDL1	STAG1	TPX2	TUBGCP3	ZWILCH	RAB10	HAUS6	CENPN	PDS5A	SKA2	ZWINT	TUBGCP2	GTSE1	SKA3	if_health
diffusion_degree_n	0.151539131165957	0.821561185324333	0.955565596156008	0.524100844796878	0.556497515547393	0.216332472666987	0.532936300456109	0.229585656155834	0.14123109956352	0.0469862391983861	0.122087612301852	-0.405094575365617	-0.347664113580613	-0.0752375640876473	-0.0457860452235429	-0.387423664047154	-0.275507892363558	0.357699763214688	-0.12383257021342	0.649269799969322	0.40629476934046	-0.272562740477147	-0.134140601815856	0.425438256602128	0.727316324959199	0.973236507474471	-0.0943810513493152	-0.22838546218099	-0.508174891389983	0.211914744837371	0.622763432991628	0.469615534898285	0.401877041510845	-0.110579386724573	-0.318212594716509	-0.185680759828039	-0.0943810513493152	-0.508174891389983	-0.491976556014725	0.316467636804942	-0.316740018773304	-0.368280176785487	-0.406567151308822	0.250201719360707	-0.446326701775363	-0.378588208387923	0
dmnc_n	-0.0353342087457763	0.0034903069683263	0.00842885519688272	-0.0124654687716023	-0.0109564890876745	-0.0138414785490892	-0.00942943013105882	-0.0621246257501483	-0.055166645826227	-0.0527286047931151	-0.0858558417022882	-0.123265764231294	-0.123265764231294	-0.0484459191732821	-0.063401141068139	-0.123265764231294	-0.123265764231294	-0.0467601429312377	-0.0748721623327209	-0.023208261164919	-0.0833507404807996	-0.0990689632820077	-0.123265764231294	-0.0396225825930807	0.0023446189226799	-0.0212847875486761	-0.104560802966791	0.0282823187973247	-0.123265764231294	-0.123265764231294	-0.0113817835673422	-0.0396434178959524	-0.0396434178959524	-0.0617136753914318	-0.0904569425773752	-0.0783672968589281	-0.0748721623327209	-0.123265764231294	-0.123265764231294	-0.0305450649819874	-0.0904569425773752	-0.123265764231294	-0.123265764231294	-0.0624343594035027	-0.123265764231294	-0.123265764231294	0
geokpath_n	1.19640364365006	0.769710615143749	0.979403935659693	-0.077830331889335	0.0186139827730504	-0.22468872012524	0.299179261790899	-0.160392510350316	-0.253914270022932	-0.534479549040781	0.918760919621981	-0.951674273830342	-0.0610256406981618	-0.014995399609296	0.0763344438209932	-0.598775758815704	0.245111994480168	0.311600120497418	-0.0990188555651621	0.47964703240915	1.25120154970823	-0.475297810497953	-0.432920763146299	1.55660854613912	0.465034257460304	1.24608707847614	0.511795137296612	0.326943534193707	-1.15186929062954	0.965521799458289	0.0354186739642236	0.0734118888312239	0.170586842241052	0.00546248531908876	-0.292638123637375	0.415350822634227	-0.121668656735874	-1.15186929062954	-1.07296030590577	-0.0792916093842196	-0.479681642982607	-0.886647425307976	-0.528634439061242	1.34545394812829	-0.858883152905168	-0.885186147813091	0
lincent_n	0.763159601548948	0.592861491229068	0.687331083431254	0.192166519908413	0.244913172318844	0.113781883493083	0.380072606498246	0.14619564200663	0.102329699827079	-0.0594019189947464	0.65650926647662	-0.447909359580699	0.226228377464326	0.218764497922016	0.231216825764133	-0.113815297715485	0.365002865574251	0.378826367109908	0.167426829587791	0.457903388981348	0.823233435206194	-0.0323035863373659	0.0212313033245811	0.943568830552708	0.452608884323321	0.81551476134478	0.491850959940247	0.404653773880241	-1.24652592699653	0.708075786546364	0.252456247248694	0.272832805339914	0.33834550790374	0.212926196511367	0.10637366389046	0.452608884323321	0.173875354959591	-1.2891991620741	-0.753737366282295	0.19984028333894	-0.0238615618753093	-0.374134337727923	-0.0819393913188796	0.825442720973674	-0.367105033968361	-0.404706603148917	0
semilocal_n	0.124579231852722	0.305985659419714	0.437167647809762	0.0825183839273525	0.11853668750288	-0.0805188017426001	0.115017097079962	-0.0600099276478661	-0.104979374391383	-0.166524581971548	0.010906915421442	-0.386153993847631	-0.328121407204399	-0.19790353104241	-0.15355669171364	-0.369081076343984	-0.269784486339778	0.0640957093044208	-0.199741152180713	0.207137439680606	0.215465975433848	-0.27036527683861	-0.265414618626571	0.242721311963008	0.259225054777801	0.535904355773094	-0.146419938064	-0.259836706675794	-0.429471672412471	0.145812932489997	0.148033875357529	0.0727123171450833	0.0356741454536078	-0.180465877105496	-0.297432437246148	-0.210360325661346	-0.183857693618672	-0.429590153674233	-0.425464217970535	0.000257540834869646	-0.30979165906128	-0.362641271292941	-0.361876950996479	0.191014695433047	-0.396517619508778	-0.371162629491795	0
coreness_n	0.789649383562229	1.45988157983326	1.45988157983326	1.45988157983326	1.45988157983326	1.2923235307655	1.45988157983326	1.2923235307655	1.2923235307655	1.12476548169775	0.622091334494471	-0.0481408617765611	-0.383256959912077	0.454533285426713	0.622091334494471	-0.383256959912077	-0.0481408617765611	1.45988157983326	0.454533285426713	1.45988157983326	0.789649383562229	-0.0481408617765611	-0.0481408617765611	0.789649383562229	1.45988157983326	1.45988157983326	0.286975236358955	-0.0481408617765611	-0.718373058047594	0.119417187291197	1.45988157983326	1.45988157983326	1.45988157983326	0.622091334494471	-0.0481408617765611	0.454533285426713	0.286975236358955	-0.718373058047594	-0.718373058047594	1.45988157983326	-0.0481408617765611	-0.383256959912077	-0.550815008979835	0.622091334494471	-0.718373058047594	-0.383256959912077	0
hub_score_n	-0.10533333267399	-0.115083269532974	-0.121417853420456	-0.146065744299162	-0.137526344307566	-0.154081888480309	-0.138543780509646	-0.146707178147459	-0.149124685477893	-0.164761373465724	-0.148969124023251	-0.175400156400673	-0.162939626980121	-0.148539557852615	-0.151404900846911	-0.174465033037055	-0.168036267098653	-0.136488254600094	-0.152750078043464	-0.134585063364126	-0.106072733420192	-0.171246294398468	-0.173285401456	-0.130329534820745	-0.132842692396111	-0.0804746359714546	-0.161200808607494	-0.168980889436239	-0.177115310175438	-0.121514701227441	-0.136403620315571	-0.13957355117697	-0.146521209245184	-0.160002911095974	-0.17071602630634	-0.162033010715228	-0.150639509895039	-0.177111801453149	-0.176998690984412	-0.144302966711868	-0.17160326431175	-0.174254100017982	-0.166952125574021	-0.0455897385101942	-0.175367983296192	-0.174505798471326	0
eccentricity_n	-0.576962892462901	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	-0.576962892462901	-0.576962892462901	0.186549824460118	0.950062541383136	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	1.71357525830616	0.950062541383136	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.950062541383136	0
subgraph_centrality_n	-0.0937588472185357	-0.0938776004837771	-0.0939453246223568	-0.0941400225395284	-0.0940851435471603	-0.09417948008967	-0.0940923730073278	-0.094143621684916	-0.0941564683599056	-0.0942138699144884	-0.0941555485017735	-0.0942275090857516	-0.0942093836884369	-0.0941534558661771	-0.0941674641285525	-0.0942271360059736	-0.0942202220022772	-0.094077567212168	-0.0941737365261564	-0.0940631350453514	-0.0937674744006956	-0.0942246095049695	-0.0942264364999264	-0.094028171907436	-0.0940493716936001	-0.0933779838832065	-0.0942046861315323	-0.0942217422383456	-0.0942277797513543	-0.0939422074618868	-0.0940769399594123	-0.0940995073667612	-0.0941425684269454	-0.0942009162265811	-0.094224040349826	-0.0942070242112006	-0.0941639720709175	-0.094227779744222	-0.0942277783008031	-0.0941297878551484	-0.0942249879872228	-0.0942270297096764	-0.0942183673105757	-0.0926538779968193	-0.0942274989974572	-0.0942271557668364	0
pc_n	1.41694066560384	-0.11434580199182	0.0736023410667908	-1.09655939070115	-1.09655939070115	-1.09655939070115	-0.828349600077585	-0.730081892581892	-1.09655939070115	-1.09655939070114	0.921222598943691	-1.09655939070115	1.08613747309735	0.358571851831189	0.110660603103457	0.455580601333342	0.0209814035636869	-0.0331555207259582	0.32219357076788	-0.0534861068291953	1.00608007947706	0.455580601333342	1.04159263914228	0.431933039127833	-0.241298578763772	1.6633796188953	0.507054631681427	1.34806109675317	-1.09655939070115	1.04159263914228	-1.09655939070114	-0.504886191258245	-0.793507264157221	0.808339690432089	0.0209814035636869	0.928983298903863	0.196890602660928	-1.09655939070115	-1.09655939070115	-1.09655939070115	0.0209814035636869	-1.09655939070115	-1.09655939070115	0.349477281565361	-1.09655939070115	-1.09655939070115	0
gilschmidt_n	0.122862463472272	0.054433099519847	0.102043272030405	-0.120552027414613	-0.0985094280128204	-0.162444302876884	-0.0427735120926443	-0.144671822377739	-0.169197845466549	-0.24071170902451	0.0727381639861136	-0.41932690938441	-0.124489133725862	-0.116853462037654	-0.109254398116597	-0.269943601534524	-0.0615958088817444	-0.0462618780324817	-0.14201126433359	-0.00518323971730749	0.156643166273501	-0.229376291063631	-0.205268305057649	0.202289509211322	-0.00586107385727205	0.161572224984697	0.000906639480976279	-0.040111773152776	-0.764662541206985	0.0957561832478626	-0.0936653937930534	-0.0867642392390966	-0.0629207738731065	-0.117942247886175	-0.17624543108907	-0.0241259878692435	-0.139749849040838	-0.781873702609984	-0.553409745096956	-0.1238207467516	-0.230448544372153	-0.384633374196095	-0.256580585632318	0.152845405656544	-0.38292697988904	-0.397535447137848	0
